layer,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl
L1,1735768800,1735770060,short,4.054,4.0556403575135205,STOP_LOSS_HARD,-41.01
L1,1735894800,1735894800,short,4.0615,4.06314035751352,STOP_LOSS_HARD,-41.01
L1,1735902000,1735902000,short,4.06,4.06164035751352,STOP_LOSS_HARD,-41.01
L1,1735909200,1735909200,long,4.0735,4.07185964248648,STOP_LOSS_HARD,-41.01
L1,1735911900,1735919040,long,4.0715,4.074,TIME_CAP,62.5
L1,1735919100,1735919220,long,4.074,4.07235964248648,STOP_LOSS_HARD,-41.01
L1,1736153100,1736153460,long,4.1775,4.17585964248648,STOP_LOSS_HARD,-41.01
L1,1736154000,1736154000,short,4.179,4.1806403575135205,STOP_LOSS_HARD,-41.01
L1,1736157600,1736157600,short,4.181,4.18264035751352,STOP_LOSS_HARD,-41.01
L1,1736168400,1736168400,long,4.1605,4.15885964248648,STOP_LOSS_HARD,-41.01
L1,1736201700,1736202660,short,4.1485,4.1501403575135205,STOP_LOSS_HARD,-41.01
L1,1736211600,1736215380,long,4.1595,4.171535134595301,TAKE_PROFIT_HARD,300.88
L1,1736216100,1736216280,short,4.1815,4.18314035751352,STOP_LOSS_HARD,-41.01
L1,1736219700,1736219700,short,4.1865,4.18814035751352,STOP_LOSS_HARD,-41.01
L1,1736222400,1736224080,long,4.178,4.1900351345953,TAKE_PROFIT_HARD,300.88
L1,1736231400,1736231400,long,4.1815,4.17985964248648,STOP_LOSS_HARD,-41.01
L1,1736235000,1736235060,short,4.1815,4.18314035751352,STOP_LOSS_HARD,-41.01
L1,1736262000,1736262240,long,4.184,4.182,STOP_LOSS_HARD,-50.0
L1,1736266500,1736266680,short,4.18,4.1815,STOP_LOSS_SOFT,-37.5
L1,1736273700,1736274120,short,4.1805,4.182,STOP_LOSS_SOFT,-37.5
L1,1736289900,1736292600,long,4.185,4.183359642486479,STOP_LOSS_HARD,-41.01
L1,1736320500,1736320680,long,4.183,4.18135964248648,STOP_LOSS_HARD,-41.01
L1,1736322300,1736322300,short,4.182,4.183640357513521,STOP_LOSS_HARD,-41.01
