layer,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl
L1,1735783200,1735784580,short,3.609,3.5861606137884,TAKE_PROFIT_HARD,228.39
L1,1735869600,1735872840,long,3.561,3.5389932088269,STOP_LOSS_HARD,-220.07
L1,1735884000,1735884060,long,3.533,3.5109932088269,STOP_LOSS_HARD,-220.07
L1,1735898400,1735898760,long,3.471,3.4489932088269,STOP_LOSS_HARD,-220.07
L1,1736100000,1736100000,short,3.368,3.554,STOP_LOSS_HARD,-1860.0
L1,1736128800,1736135820,short,3.615,3.6370067911731003,STOP_LOSS_HARD,-220.07
L1,1736157600,1736157660,long,3.579,3.5569932088269,STOP_LOSS_HARD,-220.07
L1,1736186400,1736188620,short,3.712,3.6891606137884003,TAKE_PROFIT_HARD,228.39
L1,1736215200,1736215740,long,3.574,3.5519932088268997,STOP_LOSS_HARD,-220.07
L1,1736244000,1736247420,short,3.575,3.5521606137884003,TAKE_PROFIT_HARD,228.39
L1,1736258400,1736260140,long,3.466,3.4439932088269,STOP_LOSS_HARD,-220.07
L1,1736301600,1736307900,short,3.604,3.6260067911731,STOP_LOSS_HARD,-220.07
L1,1736373600,1736382000,long,3.62,3.5979932088269,STOP_LOSS_HARD,-220.07
L1,1736416800,1736417100,short,3.732,3.7091606137884003,TAKE_PROFIT_HARD,228.39
L1,1736474400,1736476920,short,3.814,3.835,STOP_LOSS_SOFT,-210.0
L1,1736704800,1736704800,short,3.981,4.347,STOP_LOSS_HARD,-3660.0
L1,1736906400,1736908800,short,3.974,3.9960067911731003,STOP_LOSS_HARD,-220.07
L1,1737064800,1737069540,long,4.251,4.228993208826901,STOP_LOSS_HARD,-220.07
L1,1737079200,1737079500,long,4.138,4.1608393862116,TAKE_PROFIT_HARD,228.39
L1,1737309600,1737309600,long,3.916,3.815,STOP_LOSS_HARD,-1010.0
L1,1737424800,1737432000,short,3.901,3.8781606137884,TAKE_PROFIT_HARD,228.39
L1,1737439200,1737440760,long,3.861,3.8389932088269,STOP_LOSS_HARD,-220.07
L1,1737468000,1737469560,long,3.74,3.7628393862116,TAKE_PROFIT_HARD,228.39
L1,1737482400,1737493800,short,3.783,3.7601606137884,TAKE_PROFIT_HARD,228.39
L1,1737540000,1737540540,short,3.806,3.8280067911731,STOP_LOSS_HARD,-220.07
L1,1737554400,1737556620,short,3.958,3.9800067911731003,STOP_LOSS_HARD,-220.07
L1,1737612000,1737612840,long,3.48,3.5028393862116,TAKE_PROFIT_HARD,228.39
L1,1737943200,1737947100,long,3.283,3.2609932088269,STOP_LOSS_HARD,-220.07
L1,1738260000,1738263960,short,3.083,3.105,STOP_LOSS_SOFT,-220.0
L1,1738548000,1738562460,long,3.279,3.3018393862116,TAKE_PROFIT_HARD,228.39
L1,1738605600,1738605600,long,3.31,3.3328393862116,TAKE_PROFIT_HARD,228.39
L1,1738634400,1738644240,long,3.244,3.2219932088269,STOP_LOSS_HARD,-220.07
L1,1738792800,1738803900,long,3.324,3.3468393862115997,TAKE_PROFIT_HARD,228.39
