layer,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl
L1,1735768800,1735770060,short,4.054,4.05551211893295,STOP_LOSS_HARD,-37.8
L1,1735901700,1735901760,short,4.0575,4.05901211893295,STOP_LOSS_HARD,-37.8
L1,1735916100,1735918020,long,4.0755,4.08041930498048,TAKE_PROFIT_HARD,122.98
L1,1735918800,1735918980,long,4.0755,4.07398788106705,STOP_LOSS_HARD,-37.8
L1,1736154000,1736154000,short,4.179,4.18051211893295,STOP_LOSS_HARD,-37.8
L1,1736156100,1736156160,long,4.155,4.15991930498048,TAKE_PROFIT_HARD,122.98
L1,1736157600,1736157600,short,4.181,4.18251211893295,STOP_LOSS_HARD,-37.8
L1,1736164800,1736164980,short,4.1805,4.17558069501952,TAKE_PROFIT_HARD,122.98
L1,1736211000,1736211540,long,4.161,4.159,STOP_LOSS_HARD,-50.0
L1,1736217000,1736217000,long,4.185,4.18348788106705,STOP_LOSS_HARD,-37.8
L1,1736220300,1736220300,long,4.1835,4.181987881067051,STOP_LOSS_HARD,-37.8
L1,1736222700,1736222700,short,4.1835,4.18501211893295,STOP_LOSS_HARD,-37.8
L1,1736235900,1736236140,long,4.1845,4.18941930498048,TAKE_PROFIT_HARD,122.98
L1,1736265300,1736266560,short,4.179,4.1805,STOP_LOSS_SOFT,-37.5
L1,1736278500,1736280360,long,4.1825,4.18741930498048,TAKE_PROFIT_HARD,122.98
L1,1736289300,1736292540,long,4.1855,4.1839878810670506,STOP_LOSS_HARD,-37.8
L1,1736318700,1736318700,short,4.1825,4.18401211893295,STOP_LOSS_HARD,-37.8
L1,1736323200,1736323200,long,4.185,4.18991930498048,TAKE_PROFIT_HARD,122.98
L1,1736323800,1736324100,long,4.185,4.18991930498048,TAKE_PROFIT_HARD,122.98
L1,1736325300,1736325720,long,4.183,4.18791930498048,TAKE_PROFIT_HARD,122.98
L1,1736327700,1736327760,short,4.227,4.22851211893295,STOP_LOSS_HARD,-37.8
L1,1736343300,1736343660,long,4.265,4.26991930498048,TAKE_PROFIT_HARD,122.98
L1,1736344500,1736345160,long,4.264,4.26891930498048,TAKE_PROFIT_HARD,122.98
L1,1736345700,1736345820,long,4.264,4.26891930498048,TAKE_PROFIT_HARD,122.98
L1,1736347500,1736347920,long,4.264,4.26891930498048,TAKE_PROFIT_HARD,122.98
L1,1736359500,1736363460,long,4.265,4.263,STOP_LOSS_HARD,-50.0
L1,1736412300,1736412360,long,4.3325,4.33098788106705,STOP_LOSS_HARD,-37.8
L1,1736480100,1736481000,short,4.3485,4.3435806950195195,TAKE_PROFIT_HARD,122.98
L1,1736481300,1736481360,long,4.3365,4.33498788106705,STOP_LOSS_HARD,-37.8
L1,1736491200,1736491260,long,4.3365,4.33498788106705,STOP_LOSS_HARD,-37.8
L1,1736500500,1736500560,short,4.3485,4.350012118932949,STOP_LOSS_HARD,-37.8
L1,1736739900,1736740020,long,4.323,4.321,STOP_LOSS_HARD,-50.0
L1,1736742300,1736742300,long,4.316,4.31448788106705,STOP_LOSS_HARD,-37.8
L1,1736765700,1736765700,long,4.3365,4.33498788106705,STOP_LOSS_HARD,-37.8
L1,1736785800,1736791680,long,4.324,4.32891930498048,TAKE_PROFIT_HARD,122.98
L1,1736800800,1736800800,short,4.338,4.33951211893295,STOP_LOSS_HARD,-37.8
L1,1736803200,1736803320,long,4.335,4.33991930498048,TAKE_PROFIT_HARD,122.98
L1,1736804700,1736804820,short,4.3365,4.339,STOP_LOSS_HARD,-62.5
L1,1736825700,1736825700,long,4.335,4.33348788106705,STOP_LOSS_HARD,-37.8
L1,1736828700,1736829060,long,4.338,4.34291930498048,TAKE_PROFIT_HARD,122.98
L1,1736833200,1736833560,long,4.335,4.333,STOP_LOSS_HARD,-50.0
L1,1736841900,1736842200,long,4.331,4.3359193049804805,TAKE_PROFIT_HARD,122.98
L1,1736842500,1736842500,short,4.337,4.33208069501952,TAKE_PROFIT_HARD,122.98
L1,1736843100,1736843100,long,4.321,4.31948788106705,STOP_LOSS_HARD,-37.8
L1,1736850000,1736850240,short,4.337,4.338512118932949,STOP_LOSS_HARD,-37.8
L1,1736856600,1736856780,long,4.323,4.3279193049804805,TAKE_PROFIT_HARD,122.98
L1,1736858700,1736859420,short,4.3385,4.3400121189329495,STOP_LOSS_HARD,-37.8
L1,1736885100,1736885760,short,4.3375,4.33258069501952,TAKE_PROFIT_HARD,122.98
L1,1736904300,1736904540,short,4.338,4.33951211893295,STOP_LOSS_HARD,-37.8
L1,1736907000,1736907540,short,4.3395,4.33458069501952,TAKE_PROFIT_HARD,122.98
L1,1736907600,1736907720,long,4.3365,4.34141930498048,TAKE_PROFIT_HARD,122.98
L1,1736910300,1736910300,short,4.347,4.34851211893295,STOP_LOSS_HARD,-37.8
L1,1736911800,1736912580,long,4.336,4.3335,STOP_LOSS_HARD,-62.5
L1,1736940900,1736940900,long,4.3735,4.37198788106705,STOP_LOSS_HARD,-37.8
L1,1736964600,1736964960,short,4.3915,4.393012118932949,STOP_LOSS_HARD,-37.8
L1,1737071400,1737073020,long,4.457,4.4625,TAKE_PROFIT_HARD,137.5
L1,1737102900,1737102900,long,4.3735,4.37198788106705,STOP_LOSS_HARD,-37.8
L1,1737321300,1737321420,long,4.338,4.33648788106705,STOP_LOSS_HARD,-37.8
L1,1737372000,1737372000,long,4.3025,4.3009878810670505,STOP_LOSS_HARD,-37.8
L1,1737373500,1737373560,long,4.3015,4.30641930498048,TAKE_PROFIT_HARD,122.98
L1,1737376500,1737376500,short,4.3185,4.32001211893295,STOP_LOSS_HARD,-37.8
L1,1737405600,1737405720,long,4.296,4.294487881067051,STOP_LOSS_HARD,-37.8
L1,1737413100,1737413220,long,4.3015,4.29998788106705,STOP_LOSS_HARD,-37.8
L1,1737441000,1737441240,short,4.29,4.29151211893295,STOP_LOSS_HARD,-37.8
L1,1737455100,1737455100,short,4.323,4.32451211893295,STOP_LOSS_HARD,-37.8
L1,1737465600,1737469140,long,4.3375,4.335987881067051,STOP_LOSS_HARD,-37.8
L1,1737482700,1737482760,long,4.3265,4.324987881067051,STOP_LOSS_HARD,-37.8
L1,1737530100,1737530340,short,4.3155,4.31058069501952,TAKE_PROFIT_HARD,122.98
L1,1737533100,1737533100,short,4.318,4.319512118932949,STOP_LOSS_HARD,-37.8
L1,1737540000,1737540000,long,4.2945,4.2929878810670505,STOP_LOSS_HARD,-37.8
L1,1737577800,1737577800,short,4.28,4.28151211893295,STOP_LOSS_HARD,-37.8
L1,1737611100,1737613080,short,4.283,4.27808069501952,TAKE_PROFIT_HARD,122.98
L1,1737622500,1737622560,short,4.281,4.282512118932949,STOP_LOSS_HARD,-37.8
L1,1737670200,1737670500,long,4.3725,4.37098788106705,STOP_LOSS_HARD,-37.8
L1,1737680100,1737680280,long,4.374,4.37891930498048,TAKE_PROFIT_HARD,122.98
L1,1737691500,1737691680,long,4.373,4.37791930498048,TAKE_PROFIT_HARD,122.98
L1,1737696000,1737696060,long,4.3745,4.372,STOP_LOSS_HARD,-62.5
L1,1737708900,1737708900,long,4.3375,4.335987881067051,STOP_LOSS_HARD,-37.8
L1,1737730500,1737733200,short,4.315,4.31008069501952,TAKE_PROFIT_HARD,122.98
L1,1737737400,1737737880,short,4.3155,4.31058069501952,TAKE_PROFIT_HARD,122.98
