layer,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl
L1,1735768800,1735795800,long,21322.25,21386.5,TIME_CAP,1285.0
L1,1735840800,1735867860,long,21182.5,21248.75,TIME_CAP,1325.0
L1,1735912800,1736116200,long,21509.25,21510.75,TIME_CAP,30.0
L1,1736143200,1736156220,long,21671.0,21796.561176619,TAKE_PROFIT_HARD,2511.22
L1,1736186400,1736213400,long,21780.5,21708.5,TIME_CAP,-1440.0
L1,1736215200,1736242200,short,21690.75,21794.0,TIME_CAP,-2065.0
L1,1736244000,1736244480,short,21709.75,21584.188823381,TAKE_PROFIT_HARD,2511.22
L1,1736316000,1736318400,long,21443.75,21294.5,STOP_LOSS_SOFT,-2985.0
L1,1736359200,1736386200,short,21325.5,21323.75,TIME_CAP,35.0
L1,1736704800,1736720580,short,20997.75,20872.188823381,TAKE_PROFIT_HARD,2511.22
L1,1736776800,1736791200,long,20892.5,21020.0,TAKE_PROFIT_HARD,2550.0
L1,1736863200,1736866800,long,20997.25,20845.807621304,STOP_LOSS_HARD,-3028.85
L1,1736949600,1736980200,long,21380.25,21400.5,TIME_CAP,405.0
L1,1737036000,1737066600,short,21290.5,21261.75,TIME_CAP,575.0
L1,1737122400,1737325800,long,21631.75,21555.25,TIME_CAP,-1530.0
L1,1737338400,1737365160,long,21594.5,21720.061176619,TAKE_PROFIT_HARD,2511.22
L1,1737367200,1737402660,long,21743.0,21591.557621304,STOP_LOSS_HARD,-3028.85
L1,1737597600,1737624600,short,21942.25,21868.25,TIME_CAP,1480.0
L1,1737669600,1737696600,long,22049.5,21996.0,TIME_CAP,-1070.0
L1,1737727200,1737914400,short,21867.75,21742.188823381,TAKE_PROFIT_HARD,2511.22
L1,1737943200,1737947460,short,21388.5,21262.938823381,TAKE_PROFIT_HARD,2511.22
L1,1737957600,1737959940,short,20886.75,21030.25,STOP_LOSS_SOFT,-2870.0
L1,1738058400,1738059780,short,21283.0,21434.442378696,STOP_LOSS_HARD,-3028.85
L1,1738116000,1738143000,long,21663.0,21583.5,TIME_CAP,-1590.0
L1,1738144800,1738155780,short,21519.0,21393.438823381,TAKE_PROFIT_HARD,2511.22
L1,1738188000,1738215000,long,21655.75,21630.5,TIME_CAP,-505.0
L1,1738519200,1738519200,short,21571.0,21200.0,TAKE_PROFIT_HARD,7420.0
L1,1738620000,1738627500,short,21468.5,21342.938823381,TAKE_PROFIT_HARD,2511.22
L1,1738720800,1738747800,short,21519.25,21544.75,TIME_CAP,-510.0
L1,1738749600,1738756200,long,21565.25,21690.811176619,TAKE_PROFIT_HARD,2511.22
L1,1738764000,1738794600,long,21710.5,21772.5,TIME_CAP,1240.0
L1,1738821600,1738848600,short,21779.25,21835.5,TIME_CAP,-1125.0
L1,1739167200,1739182560,long,21726.25,21851.811176619,TAKE_PROFIT_HARD,2511.22
L1,1739224800,1739251800,short,21762.75,21753.25,TIME_CAP,190.0
L1,1739268000,1739298600,long,21777.75,21809.0,TIME_CAP,625.0
L1,1739455200,1739462280,long,21996.0,22121.561176619,TAKE_PROFIT_HARD,2511.22
L1,1740031200,1740045180,long,22204.25,22052.807621304,STOP_LOSS_HARD,-3028.85
L1,1740146400,1740349800,short,21771.75,21771.5,TIME_CAP,5.0
L1,1740420000,1740447000,short,21427.25,21425.0,TIME_CAP,45.0
L1,1740463200,1740470520,short,21296.25,21430.25,STOP_LOSS_SOFT,-2680.0
L1,1740477600,1740478620,short,21260.0,21134.438823381,TAKE_PROFIT_HARD,2511.22
L1,1740578400,1740586320,short,21102.0,21231.0,STOP_LOSS_SOFT,-2580.0
L1,1740650400,1740651780,short,21009.0,21160.442378696,STOP_LOSS_HARD,-3028.85
L1,1740693600,1740720600,short,20587.75,20653.25,TIME_CAP,-1310.0
L1,1741154400,1741163280,short,20545.5,20419.938823381,TAKE_PROFIT_HARD,2511.22
L1,1741255200,1741255680,short,20281.5,20411.75,STOP_LOSS_SOFT,-2605.0
L1,1741744800,1741764780,long,19480.0,19605.561176619,TAKE_PROFIT_HARD,2511.22
L1,1741946400,1741952220,long,19548.5,19674.061176619,TAKE_PROFIT_HARD,2511.22
L1,1742292000,1742322600,short,19672.5,19674.75,TIME_CAP,-45.0
L1,1742392800,1742395380,short,19809.25,19953.75,STOP_LOSS_SOFT,-2890.0
L1,1742450400,1742451360,short,19954.5,19828.938823381,TAKE_PROFIT_HARD,2511.22
L1,1742479200,1742509800,short,19848.5,19901.0,TIME_CAP,-1050.0
L1,1742752800,1742752860,long,19970.75,20096.311176619,TAKE_PROFIT_HARD,2511.22
L1,1742925600,1742952600,long,20517.25,20481.5,TIME_CAP,-715.0
L1,1742983200,1742990160,short,20316.5,20190.938823381,TAKE_PROFIT_HARD,2511.22
L1,1742997600,1743028200,short,20083.75,20112.0,TIME_CAP,-565.0
L1,1743415200,1743421080,short,19089.25,19225.75,STOP_LOSS_SOFT,-2730.0
L1,1744869600,1744882380,long,18577.5,18426.057621304,STOP_LOSS_HARD,-3028.85
L1,1745244000,1745250240,short,17712.25,17846.25,STOP_LOSS_SOFT,-2680.0
L1,1745373600,1745388420,long,18740.0,18865.561176619,TAKE_PROFIT_HARD,2511.22
L1,1745445600,1745468820,short,18771.25,18645.688823381,TAKE_PROFIT_HARD,2511.22
L1,1745488800,1745491080,long,19051.75,19177.311176619,TAKE_PROFIT_HARD,2511.22
L1,1745503200,1745510460,long,19265.0,19390.561176619,TAKE_PROFIT_HARD,2511.22
L1,1745892000,1745917380,short,19532.5,19406.938823381,TAKE_PROFIT_HARD,2511.22
L1,1746007200,1746008100,short,19121.25,19260.5,STOP_LOSS_SOFT,-2785.0
L1,1746079200,1746093540,long,20017.75,19866.307621304,STOP_LOSS_HARD,-3028.85
L1,1746122400,1746132480,short,19799.0,19942.75,STOP_LOSS_SOFT,-2875.0
