layer,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl
L1,1735764900,1735764900,short,3.597,3.59307411844758,TAKE_PROFIT_HARD,39.26
L1,1735765200,1735765380,short,3.597,3.59307411844758,TAKE_PROFIT_HARD,39.26
L1,1735766700,1735766700,short,3.597,3.599,STOP_LOSS_HARD,-20.0
L1,1735768200,1735768200,short,3.596,3.59701726377925,STOP_LOSS_HARD,-10.17
L1,1735770900,1735770900,short,3.604,3.60007411844758,TAKE_PROFIT_HARD,39.26
L1,1735771200,1735771200,long,3.572,3.57098273622075,STOP_LOSS_HARD,-10.17
L1,1735773900,1735773900,short,3.604,3.60501726377925,STOP_LOSS_HARD,-10.17
L1,1735775400,1735775400,short,3.6,3.60101726377925,STOP_LOSS_HARD,-10.17
L1,1735779600,1735779600,short,3.604,3.606,STOP_LOSS_HARD,-20.0
L1,1735780200,1735780200,short,3.595,3.59107411844758,TAKE_PROFIT_HARD,39.26
L1,1735780500,1735780500,long,3.553,3.55692588155242,TAKE_PROFIT_HARD,39.26
L1,1735781700,1735781700,short,3.598,3.6,STOP_LOSS_HARD,-20.0
L1,1735782900,1735782900,short,3.596,3.59207411844758,TAKE_PROFIT_HARD,39.26
L1,1735783200,1735783200,short,3.609,3.60507411844758,TAKE_PROFIT_HARD,39.26
L1,1735785600,1735785720,short,3.604,3.60007411844758,TAKE_PROFIT_HARD,39.26
L1,1735786500,1735786500,short,3.597,3.59801726377925,STOP_LOSS_HARD,-10.17
L1,1735787100,1735787100,short,3.599,3.6000172637792502,STOP_LOSS_HARD,-10.17
L1,1735810200,1735810200,long,3.716,3.71498273622075,STOP_LOSS_HARD,-10.17
L1,1735819500,1735819500,short,3.765,3.76601726377925,STOP_LOSS_HARD,-10.17
L1,1735820400,1735820400,short,3.764,3.76501726377925,STOP_LOSS_HARD,-10.17
L1,1735821900,1735821900,short,3.757,3.75307411844758,TAKE_PROFIT_HARD,39.26
L1,1735867200,1735867200,long,3.56,3.55898273622075,STOP_LOSS_HARD,-10.17
L1,1735870500,1735870500,long,3.566,3.56498273622075,STOP_LOSS_HARD,-10.17
L1,1735873500,1735873560,short,3.53,3.5260741184475797,TAKE_PROFIT_HARD,39.26
L1,1735873800,1735873860,short,3.537,3.53801726377925,STOP_LOSS_HARD,-10.17
L1,1735881000,1735881000,short,3.535,3.53601726377925,STOP_LOSS_HARD,-10.17
L1,1735883400,1735883400,short,3.538,3.53901726377925,STOP_LOSS_HARD,-10.17
L1,1735886100,1735886100,short,3.526,3.5220741184475797,TAKE_PROFIT_HARD,39.26
