et,title,single_entry,worked_entry,entry_delta_usd,single_pnl,worked_pnl,single_outcome,worked_outcome
2024-09-06 08:30:00,Non Farm Payrolls,18798.5,18805.655119322557,143.10238645113714,-375.9700000000157,-376.11310238644364,stopped_pre,stopped_pre
2024-09-11 08:30:00,Inflation Rate MoM,18841.75,18850.823850574714,181.4770114942803,-376.83499999999185,-377.0164770114934,stopped_post,stopped_post
2024-09-18 14:00:00,Fed Interest Rate Decision,19688.75,19691.5302184466,55.60436893203587,-393.7750000000233,-393.83060436892265,stopped_post,stopped_post
2024-10-04 08:30:00,Non Farm Payrolls,20066.0,20067.7454308094,34.90861618796771,1605.2799999999843,1605.419634464779,tp,tp
2024-10-10 08:30:00,Inflation Rate MoM,20438.25,20437.29353932584,-19.12921348317468,-408.76499999998487,-408.7458707865153,stopped_post,stopped_post
2024-11-01 08:30:00,Non Farm Payrolls,20117.5,20107.990658001625,-190.18683996750042,-402.3500000000058,-402.1598131600331,stopped_pre,stopped_post
2024-11-07 14:00:00,Fed Interest Rate Decision,21192.75,21186.17880673499,-131.42386530016665,-423.8549999999668,-423.7235761347256,stopped_post,stopped_post
2024-11-13 08:30:00,Inflation Rate MoM,21141.0,21141.993966421825,19.87932843650924,1691.2799999999697,1691.3595173137583,tp,tp
2024-12-06 08:30:00,Non Farm Payrolls,21472.5,21474.051454138702,31.029082774039125,-429.4499999999971,-429.4810290827445,stopped_post,stopped_post
2024-12-11 08:30:00,Inflation Rate MoM,21461.25,21461.122849462365,-2.543010752706323,1320.0,1322.5430107527063,timed,timed
2024-12-18 14:00:00,Fed Interest Rate Decision,22295.75,22296.674657534248,18.493150684953434,-445.9150000000227,-445.93349315066007,stopped_post,stopped_post
2025-01-10 08:30:00,Non Farm Payrolls,21286.25,21297.954545454544,234.09090909088263,-425.7250000000204,-425.9590909090912,stopped_post,stopped_post
2025-01-15 08:30:00,Inflation Rate MoM,20998.75,20996.450547138047,-45.98905723905773,1679.8999999999796,1679.7160437710409,tp,tp
2025-01-29 14:00:00,Fed Interest Rate Decision,21476.25,21471.727331606216,-90.45336787567066,-429.5249999999942,-429.43454663211014,stopped_post,stopped_post
2025-02-07 08:30:00,Non Farm Payrolls,21843.75,21844.321868583163,11.437371663269005,-436.875,-436.88643737164966,stopped_post,stopped_post
2025-02-12 08:30:00,Inflation Rate MoM,21817.0,21818.95896184561,39.17923691216856,-436.33999999998196,-436.3791792369011,stopped_post,stopped_post
2025-03-07 08:30:00,Non Farm Payrolls,20103.5,20109.663287472846,123.26574945691391,-402.07000000002154,-402.19326574944716,stopped_post,stopped_post
2025-03-12 08:30:00,Inflation Rate MoM,19595.75,19587.831011730206,-158.37976539587544,2225.0,2383.3797653958754,tp,tp
2025-03-19 14:00:00,Fed Interest Rate Decision,19817.5,19816.201294697905,-25.974106041903724,-396.3500000000204,-396.32402589399135,stopped_post,stopped_post
2025-04-04 08:30:00,Non Farm Payrolls,18080.5,18125.123603351956,892.4720670391252,1446.4400000000023,1450.0098882681777,tp,tp
2025-04-10 08:30:00,Inflation Rate MoM,18818.5,18826.076841209026,151.53682418051176,1505.480000000025,1506.0861472967372,tp,tp
2025-05-02 08:30:00,Non Farm Payrolls,19938.25,19940.163533834588,38.27067669175449,1595.0600000000122,1595.2130827067595,tp,tp
2025-05-07 14:00:00,Fed Interest Rate Decision,19817.75,19819.17204049844,28.4408099688153,-396.3549999999668,-396.3834408099501,stopped_post,stopped_post
2025-05-13 08:30:00,Inflation Rate MoM,20961.75,20969.907649896624,163.15299793248414,1676.9400000000314,1677.592611991713,tp,tp
2025-06-06 08:30:00,Non Farm Payrolls,21672.25,21678.77439637827,130.48792756540934,1733.7799999999697,1734.5120724345907,tp,tp
2025-06-11 08:30:00,Inflation Rate MoM,21937.25,21945.127554882663,157.5510976532678,1754.979999999996,1755.610204390614,tp,tp
2025-06-18 14:00:00,Fed Interest Rate Decision,22030.75,22030.80192544039,1.0385088078328408,-440.61500000003434,-440.6160385088151,stopped_post,stopped_post
2025-07-03 08:30:00,Non Farm Payrolls,22858.0,22858.152601969057,3.0520393811457325,870.0,866.9479606188543,timed,timed
2025-07-15 08:30:00,Inflation Rate MoM,23140.0,23143.91063262195,78.21265243903326,460.0,381.78734756096674,timed,timed
2025-07-30 14:00:00,Fed Interest Rate Decision,23538.25,23541.86808976464,72.36179529281799,-470.7650000000285,-470.8373617952748,stopped_post,stopped_post
2025-08-01 08:30:00,Non Farm Payrolls,23122.25,23121.25,-20.0,-462.445000000007,-462.4250000000029,stopped_post,stopped_post
2025-08-12 08:30:00,Inflation Rate MoM,23661.0,23666.658596491226,113.1719298245298,1892.8800000000047,1893.332687719303,tp,tp
2025-09-05 08:30:00,Non Farm Payrolls,23776.75,23778.905958721705,43.119174434104934,-475.53500000001804,-475.5781191744609,stopped_post,stopped_post
2025-09-11 08:30:00,Inflation Rate MoM,23942.25,23939.853749191985,-47.92501616029767,-478.84500000000116,-478.7970749838132,stopped_post,stopped_post
2025-09-17 14:00:00,Fed Interest Rate Decision,24433.5,24438.66254834551,103.25096691020008,-488.6699999999837,-488.77325096691493,stopped_post,stopped_post
2025-10-24 08:30:00,Inflation Rate MoM,25366.75,25372.52319587629,115.4639175257762,2029.340000000011,-507.4504639175575,tp,stopped_post
2025-10-29 14:00:00,Fed Interest Rate Decision,26253.25,26249.996158574064,-65.07682851872232,-525.0650000000314,-524.9999231714901,stopped_post,stopped_post
2025-11-20 08:30:00,Non Farm Payrolls,25134.25,25133.276891691396,-19.462166172088473,2010.7400000000052,2010.6621513353457,tp,tp
2025-12-10 14:00:00,Fed Interest Rate Decision,25610.75,25608.42142857143,-46.571428571405704,2048.859999999986,2048.6737142856873,tp,tp
2025-12-16 08:30:00,Non Farm Payrolls,25304.5,25300.698881789136,-76.02236421727866,-506.0899999999674,-506.0139776358119,stopped_post,stopped_post
2026-01-09 08:30:00,Non Farm Payrolls,25731.25,25734.357182628064,62.14365256128076,1260.0,1197.8563474387192,timed,timed
2026-01-13 08:30:00,Inflation Rate MoM,25891.0,25901.487572254337,209.7514450867311,2071.2799999999697,2072.1190057803324,tp,tp
2026-01-28 14:00:00,Fed Interest Rate Decision,26170.5,26174.916401273884,88.32802547767642,-523.4100000000035,-523.4983280254528,stopped_post,stopped_post
2026-02-11 08:30:00,Non Farm Payrolls,25256.75,25254.214552238805,-50.70895522389037,2025.0,2020.3371641790727,tp,tp
2026-02-13 08:30:00,Inflation Rate MoM,24684.5,24696.22267964072,234.45359281438868,1974.7600000000239,1975.697814371233,tp,tp
2026-03-06 08:30:00,Non Farm Payrolls,24848.75,24863.82363132363,301.47262647260504,-995.0,-497.27647262647224,stopped_post,stopped_post
2026-03-11 08:30:00,Inflation Rate MoM,24963.0,24984.750820568926,435.0164113785286,-499.25999999999476,-499.6950164113514,stopped_post,stopped_post
2026-03-18 14:00:00,Fed Interest Rate Decision,24874.5,24876.306128640776,36.122572815511376,-25.0,-61.122572815511376,timed,timed
2026-04-03 08:30:00,Non Farm Payrolls,24154.0,24162.07747252747,161.549450549428,-483.07999999997264,-483.24154945054033,stopped_post,stopped_post
2026-04-10 08:30:00,Inflation Rate MoM,25280.25,25290.17195767196,198.43915343917615,2022.4199999999837,446.56084656082385,tp,timed
2026-04-29 14:00:00,Fed Interest Rate Decision,27234.5,27240.46806426332,119.36128526642278,-544.6899999999732,-544.8093612852972,stopped_post,stopped_post
2026-05-08 08:30:00,Non Farm Payrolls,28882.0,28888.302615193024,126.05230386048788,1580.0,1453.9476961395121,timed,timed
2026-05-12 08:30:00,Inflation Rate MoM,29131.75,29138.11992159658,127.39843193157867,1410.0,1282.6015680684213,timed,timed
2026-06-05 08:30:00,Non Farm Payrolls,30145.0,30123.665389972146,-426.6922005570814,-602.9000000000087,-602.473307799446,stopped_pre,stopped_post
2026-06-10 08:30:00,Inflation Rate MoM,28694.75,28728.573419078242,676.4683815648459,2295.5799999999726,2808.531618435154,tp,tp
2026-06-17 14:00:00,Fed Interest Rate Decision,30449.0,30445.00181564246,-79.9636871508119,-608.9800000000105,-608.9000363128434,stopped_post,stopped_post
2026-07-02 08:30:00,Non Farm Payrolls,30158.5,30159.288781163435,15.77562326870975,2412.679999999964,2412.743102493041,tp,tp
2026-07-14 08:30:00,Inflation Rate MoM,29650.75,29664.429822198275,273.5964439655072,2900.0,2626.403556034493,tp,tp
2026-07-29 14:00:00,Fed Interest Rate Decision,27708.5,27697.835185185184,-213.2962962963211,-554.1700000000128,2215.826814814791,stopped_pre,tp
2026-08-07 08:30:00,Non Farm Payrolls,29655.5,29659.15671641791,73.13432835821004,-593.1100000000151,2372.7325373134227,stopped_pre,tp
