instrument,release,n,pearson_r,pearson_p,spearman_r,spearman_p,passes_alpha,rule_accuracy,rule_ci_lo,rule_ci_hi,tradeable,provenance_verified,perm_p,control_spearman_p
ES,EIA Distillate Stocks Change,309,-0.07682879720336187,0.17796565175714954,-0.07744920391864239,0.17447778009359122,False,0.5032894736842105,0.4473955855263656,0.5591012651826002,False,False,,
ES,EIA Gasoline Stocks Change,516,-0.0070583376761108865,0.8729222239610178,-0.0330988864904291,0.45310755556879234,False,0.5443786982248521,0.5008562337968785,0.5872337190110362,False,False,,
ES,EIA Natural Gas Stocks Change,516,0.003199711429833805,0.9421981273776108,0.034156738102627635,0.4387911282230424,False,0.5169660678642715,0.47324642105323333,0.5604275169780274,False,False,,
ES,Existing Home Sales MoM,48,-0.18371465643824797,0.21132425478529565,-0.07284768254851647,0.6226809358913961,False,0.5333333333333333,0.3907745473698532,0.6706486793790203,False,True,,
ES,Export Prices MoM,100,-0.01717608958801514,0.865313765156158,-0.07484134288793952,0.4592740374462472,False,0.5319148936170213,0.43178263745870227,0.6295410597981543,False,True,,
ES,Factory Orders MoM,104,-0.15137573421215633,0.12504648213032912,-0.13058785874319856,0.18639793334240667,False,0.5288461538461539,0.43360208818230017,0.6220351413722052,False,True,,
ES,Fed Interest Rate Decision,33,0.259301596167844,0.14506200108927558,-0.06318978357523082,0.7268261808568762,False,,,,False,True,,
ES,Goods Trade Balance Adv,36,0.23216954630376502,0.17302179617918598,0.24324324324324326,0.15285310160957324,False,0.5714285714285714,0.4085741114037501,0.7201543182582167,False,True,,
ES,House Price Index MoM,57,0.04183085419414032,0.7573561334092064,0.053158731371381676,0.6945218746877061,False,0.5283018867924528,0.39660081275782066,0.6561775652456067,False,True,,
ES,Housing Starts,99,0.08241885982753815,0.4173521792315748,-0.00305522914802882,0.9760565769782309,False,0.6382978723404256,0.5375052078819988,0.7282308135643794,False,True,,
ES,IBD/TIPP Economic Optimism,28,,,,,False,,,,False,True,,
ES,ISM Manufacturing Employment,51,-0.008648790813108646,0.9519687995650156,-0.06769230769230769,0.6369430423963965,False,0.5686274509803921,0.4326530210622609,0.69498763894747,False,True,,
ES,ISM Manufacturing PMI,104,0.2271660546657718,0.0203920586178896,0.08380454496959353,0.39766329235454606,False,0.5145631067961165,0.41926957084070865,0.6088094167832259,False,True,,
ES,ISM Manufacturing Prices,101,0.1359347741804638,0.17528261008264512,0.12081537565521258,0.2287905221132159,False,0.55,0.4524460299519491,0.6438546202256804,False,True,,
ES,ISM Non-Manufacturing Business Activity,49,-0.03456848068436609,0.8135855262727999,0.03622541392540806,0.8048209483723565,False,0.5531914893617021,0.4124545983507584,0.6858903373729885,False,True,,
ES,ISM Non-Manufacturing PMI,63,0.027335199747718534,0.8315910956144916,0.1420667970868082,0.2667041522273678,False,0.5245901639344263,0.4015715692223729,0.6446951257977449,False,True,,
