anchor,tier,clock,n_moments,n_filled,gross_mean,net_stressed_mean,t,p,alpha,half1_gross,half2_gross,mde_usd,jump_ratio,jump_ok,ctrl_mean_net,ctrl_p,floor_ok,noise_p,noise_ok,verdict,t2_fdr_pass
GDP Growth Rate QoQ Adv,1,08:30,33,33,13.7462121212119,-8.7537878787881,-0.24183883400636855,0.808905046691092,0.05,56.900624999999536,-26.869705882352932,101.40837318743985,3.3333333333333335,True,-29.964261658031134,1.263042525826587e-06,True,0.155,False,POWERED-NULL,False
ISM Manufacturing PMI,1,10:00,128,128,-1.3910937499993992,-23.8910937499994,-1.1737049493957723,0.24051322711635925,0.05,44.697343749999874,-47.47953124999867,57.02705364456301,2.125,True,-18.169404761904545,0.10243495114040067,False,0.634,False,POWERED-NULL,False
ISM Services PMI,1,10:00,128,128,30.419414062499897,7.9194140624998965,0.3316344444825771,0.740165307201732,0.05,53.70023437499981,7.138593749999984,66.90171587587587,2.25,True,-18.169404761904545,0.10243495114040067,True,0.081,False,POWERED-NULL,False
JOLTs Job Openings,1,10:00,127,127,-16.179370078740877,-38.67937007874088,-2.166784611573431,0.030251281355089234,0.05,44.47817460317411,-75.88914062500095,50.01122442355586,1.75,True,-18.169404761904545,0.10243495114040067,False,0.86,False,SIGNIFICANT-NEGATIVE (p=0.03),False
Michigan Consumer Sentiment Prel,1,10:00,127,127,-27.533779527559634,-50.03377952755964,-2.6731956170323317,0.007513242449502851,0.05,-19.012063492063756,-35.92234375000089,52.43682739651747,1.75,True,-18.169404761904545,0.10243495114040067,False,0.955,False,SIGNIFICANT-NEGATIVE (p=0.0075),False
ADP Employment Change,1,08:15,126,126,-13.53444444444485,-36.03444444444485,-2.895136688262812,0.0037899346234208054,0.05,14.929841269841125,-41.99873015873082,34.870052020061685,2.0,True,-22.54756345177669,0.00013871897060985724,False,0.911,False,SIGNIFICANT-NEGATIVE (p=0.0038),False
FOMC Minutes,1,14:00,85,84,8.541488095236977,-13.958511904763023,-0.5733580571073125,0.5664022831228651,0.05,-17.668690476191063,34.75166666666502,68.20512966500812,1.9,True,-33.04730563002715,5.722924054674227e-05,True,0.127,False,POWERED-NULL,False
10-Year Note Auction,2,13:00,108,108,21.93675925925963,-0.5632407407403696,-0.03439130459181739,0.9725651173022477,0.05,-1.0598148148143014,44.933333333333564,45.88272973762066,1.2,False,-11.723090909091026,0.1446085670207184,True,0.229,False,VOID-TIMESTAMP,False
10-Year TIPS Auction,2,13:00,50,50,31.417700000000696,8.917700000000696,0.28838444136856073,0.7730524760707774,0.05,34.46380000000063,28.37160000000076,86.63330236384891,1.0,False,-11.723090909091026,0.1446085670207184,True,0.186,False,VOID-TIMESTAMP,False
15-Year Mortgage Rate,2,12:00,148,147,25.12833333333312,2.6283333333331216,0.13540025689905458,0.8922954210272263,0.05,27.324863013698582,22.961486486486113,54.38320417928147,1.5,True,-17.607931472080978,0.03532572107980505,True,0.079,False,POWERED-NULL,False
