set,instrument,lead_min,stop_pct,direction,et,title,pnl_usd,stopped_pre_release,pre_usd,resolution_usd
RELEASES,NQ,15,0.4,long,2019-05-15 08:30:00,Retail Sales MoM,-475.0,False,-95.0,-380.0
RELEASES,NQ,15,0.4,long,2019-05-24 08:30:00,Durable Goods Orders MoM,105.0,False,165.0,-60.0
RELEASES,NQ,15,0.4,long,2019-06-07 08:30:00,Non Farm Payrolls,-215.0,False,70.0,-285.0
RELEASES,NQ,15,0.4,long,2019-06-12 08:30:00,Inflation Rate MoM,-45.0,False,25.0,-70.0
RELEASES,NQ,15,0.4,long,2019-06-14 08:30:00,Retail Sales MoM,-55.0,False,-55.0,0.0
RELEASES,NQ,15,0.4,long,2019-06-19 14:00:00,Fed Interest Rate Decision,585.0,False,80.0,505.0
RELEASES,NQ,15,0.4,long,2019-06-26 08:30:00,Durable Goods Orders MoM,-614.380000000001,False,-70.0,-580.0
RELEASES,NQ,15,0.4,long,2019-07-05 08:30:00,Non Farm Payrolls,-629.419999999991,False,100.0,-785.0
RELEASES,NQ,15,0.4,long,2019-07-11 08:30:00,Inflation Rate MoM,-155.0,False,130.0,-285.0
RELEASES,NQ,15,0.4,long,2019-07-16 08:30:00,Retail Sales MoM,-100.0,False,-35.0,-65.0
RELEASES,NQ,15,0.4,long,2019-07-25 08:30:00,Durable Goods Orders MoM,10.0,False,-30.0,40.0
RELEASES,NQ,15,0.4,long,2019-07-31 14:00:00,Fed Interest Rate Decision,-637.8399999999965,False,10.0,-75.0
RELEASES,NQ,15,0.4,long,2019-08-02 08:30:00,Non Farm Payrolls,-165.0,False,140.0,-305.0
RELEASES,NQ,15,0.4,long,2019-08-13 08:30:00,Inflation Rate MoM,20.0,False,210.0,-190.0
RELEASES,NQ,15,0.4,long,2019-08-15 08:30:00,Retail Sales MoM,150.0,False,-265.0,415.0
RELEASES,NQ,15,0.4,long,2019-08-26 08:30:00,Durable Goods Orders MoM,220.0,False,45.0,175.0
RELEASES,NQ,15,0.4,long,2019-09-06 08:30:00,Non Farm Payrolls,-75.0,False,-175.0,100.0
RELEASES,NQ,15,0.4,long,2019-09-12 08:30:00,Inflation Rate MoM,230.0,False,-75.0,305.0
RELEASES,NQ,15,0.4,long,2019-09-13 08:30:00,Retail Sales MoM,-310.0,False,-50.0,-260.0
RELEASES,NQ,15,0.4,long,2019-09-18 14:00:00,Fed Interest Rate Decision,-629.8799999999937,False,115.0,-915.0
RELEASES,NQ,15,0.4,long,2019-09-27 08:30:00,Durable Goods Orders MoM,45.0,False,50.0,-5.0
RELEASES,NQ,15,0.4,long,2019-10-04 08:30:00,Non Farm Payrolls,755.0,False,-90.0,845.0
RELEASES,NQ,15,0.4,long,2019-10-10 08:30:00,Inflation Rate MoM,95.0,False,-10.0,105.0
RELEASES,NQ,15,0.4,long,2019-10-16 08:30:00,Retail Sales MoM,-110.0,False,85.0,-195.0
RELEASES,NQ,15,0.4,long,2019-10-24 08:30:00,Durable Goods Orders MoM,-90.0,False,-60.0,-30.0
RELEASES,NQ,15,0.4,long,2019-10-30 14:00:00,Fed Interest Rate Decision,360.0,False,-190.0,550.0
RELEASES,NQ,15,0.4,long,2019-11-01 08:30:00,Non Farm Payrolls,410.0,False,-70.0,480.0
RELEASES,NQ,15,0.4,long,2019-11-13 08:30:00,Inflation Rate MoM,70.0,False,25.0,45.0
RELEASES,NQ,15,0.4,long,2019-11-15 08:30:00,Retail Sales MoM,150.0,False,35.0,115.0
RELEASES,NQ,15,0.4,long,2019-11-27 08:30:00,Durable Goods Orders MoM,5.0,False,-30.0,35.0
RELEASES,NQ,15,0.4,long,2019-12-06 08:30:00,Non Farm Payrolls,795.0,False,-45.0,840.0
RELEASES,NQ,15,0.4,long,2019-12-11 08:30:00,Inflation Rate MoM,45.0,False,-45.0,90.0
RELEASES,NQ,15,0.4,long,2019-12-11 14:00:00,Fed Interest Rate Decision,235.0,False,80.0,155.0
RELEASES,NQ,15,0.4,long,2019-12-13 08:30:00,Retail Sales MoM,120.0,False,-5.0,125.0
RELEASES,NQ,15,0.4,long,2019-12-23 08:30:00,Durable Goods Orders MoM,110.0,False,40.0,70.0
RELEASES,NQ,15,0.4,long,2020-01-10 08:30:00,Non Farm Payrolls,-170.0,False,115.0,-285.0
RELEASES,NQ,15,0.4,long,2020-01-14 08:30:00,Inflation Rate MoM,80.0,False,-35.0,115.0
RELEASES,NQ,15,0.4,long,2020-01-16 08:30:00,Retail Sales MoM,90.0,False,5.0,85.0
RELEASES,NQ,15,0.4,long,2020-01-28 08:30:00,Durable Goods Orders MoM,-35.0,False,35.0,-70.0
RELEASES,NQ,15,0.4,long,2020-01-29 14:00:00,Fed Interest Rate Decision,70.0,False,-105.0,175.0
RELEASES,NQ,15,0.4,long,2020-02-07 08:30:00,Non Farm Payrolls,-285.0,False,275.0,-560.0
RELEASES,NQ,15,0.4,long,2020-02-13 08:30:00,Inflation Rate MoM,225.0,False,115.0,110.0
RELEASES,NQ,15,0.4,long,2020-02-14 08:30:00,Retail Sales MoM,-420.0,False,-15.0,-405.0
RELEASES,NQ,15,0.4,long,2020-02-27 08:30:00,Durable Goods Orders MoM,325.0,False,215.0,110.0
RELEASES,NQ,15,0.4,long,2020-03-06 08:30:00,Non Farm Payrolls,485.0,False,255.0,230.0
RELEASES,NQ,15,0.4,long,2020-03-11 08:30:00,Inflation Rate MoM,-649.5999999999913,False,-215.0,-135.0
RELEASES,NQ,15,0.4,long,2020-03-17 08:30:00,Retail Sales MoM,-480.0,False,195.0,-675.0
RELEASES,NQ,15,0.4,long,2020-03-25 08:30:00,Durable Goods Orders MoM,140.0,False,-190.0,330.0
RELEASES,NQ,15,0.4,long,2020-04-03 08:30:00,Non Farm Payrolls,-607.3999999999978,False,-435.0,330.0
RELEASES,NQ,15,0.4,long,2020-04-15 08:30:00,Retail Sales MoM,-685.5199999999968,True,-690.0,-395.0
RELEASES,NQ,15,0.4,long,2020-04-24 08:30:00,Durable Goods Orders MoM,725.0,False,180.0,545.0
RELEASES,NQ,15,0.4,long,2020-04-29 14:00:00,Fed Interest Rate Decision,40.0,False,335.0,-295.0
RELEASES,NQ,15,0.4,long,2020-05-08 08:30:00,Non Farm Payrolls,220.0,False,-145.0,365.0
RELEASES,NQ,15,0.4,long,2020-05-12 08:30:00,Inflation Rate MoM,15.0,False,-95.0,110.0
RELEASES,NQ,15,0.4,long,2020-05-15 08:30:00,Retail Sales MoM,-717.400000000016,False,-200.0,-185.0
RELEASES,NQ,15,0.4,long,2020-05-28 08:30:00,Durable Goods Orders MoM,-470.0,False,-440.0,-30.0
RELEASES,NQ,15,0.4,long,2020-06-05 08:30:00,Non Farm Payrolls,-365.0,False,-45.0,-320.0
RELEASES,NQ,15,0.4,long,2020-06-10 08:30:00,Inflation Rate MoM,-55.0,False,-155.0,100.0
RELEASES,NQ,15,0.4,long,2020-06-10 14:00:00,Fed Interest Rate Decision,1325.0,False,40.0,1285.0
RELEASES,NQ,15,0.4,long,2020-06-16 08:30:00,Retail Sales MoM,1210.0,False,250.0,960.0
RELEASES,NQ,15,0.4,long,2020-06-25 08:30:00,Durable Goods Orders MoM,175.0,False,-130.0,305.0
RELEASES,NQ,15,0.4,long,2020-07-02 08:30:00,Non Farm Payrolls,525.0,False,-195.0,720.0
RELEASES,NQ,15,0.4,long,2020-07-14 08:30:00,Inflation Rate MoM,-852.3800000000119,False,-540.0,-765.0
RELEASES,NQ,15,0.4,long,2020-07-16 08:30:00,Retail Sales MoM,-340.0,False,250.0,-590.0
RELEASES,NQ,15,0.4,long,2020-07-27 08:30:00,Durable Goods Orders MoM,-320.0,False,-30.0,-290.0
RELEASES,NQ,15,0.4,long,2020-07-29 14:00:00,Fed Interest Rate Decision,370.0,False,-135.0,505.0
RELEASES,NQ,15,0.4,long,2020-08-07 08:30:00,Non Farm Payrolls,-225.0,False,170.0,-395.0
RELEASES,NQ,15,0.4,long,2020-08-12 08:30:00,Inflation Rate MoM,-245.0,False,50.0,-295.0
RELEASES,NQ,15,0.4,long,2020-08-14 08:30:00,Retail Sales MoM,-120.0,False,60.0,-180.0
RELEASES,NQ,15,0.4,long,2020-08-26 08:30:00,Durable Goods Orders MoM,-205.0,False,-60.0,-145.0
RELEASES,NQ,15,0.4,long,2020-09-04 08:30:00,Non Farm Payrolls,980.0,False,375.0,605.0
RELEASES,NQ,15,0.4,long,2020-09-11 08:30:00,Inflation Rate MoM,-901.5799999999945,False,-455.0,-210.0
RELEASES,NQ,15,0.4,long,2020-09-16 08:30:00,Retail Sales MoM,-200.0,False,-5.0,-195.0
RELEASES,NQ,15,0.4,long,2020-09-16 14:00:00,Fed Interest Rate Decision,1665.0,False,580.0,1085.0
RELEASES,NQ,15,0.4,long,2020-09-25 08:30:00,Durable Goods Orders MoM,215.0,False,190.0,25.0
RELEASES,NQ,15,0.4,long,2020-10-02 08:30:00,Non Farm Payrolls,-270.0,False,365.0,-635.0
RELEASES,NQ,15,0.4,long,2020-10-13 08:30:00,Inflation Rate MoM,-550.0,False,20.0,-570.0
RELEASES,NQ,15,0.4,long,2020-10-16 08:30:00,Retail Sales MoM,515.0,False,135.0,380.0
RELEASES,NQ,15,0.4,long,2020-10-27 08:30:00,Durable Goods Orders MoM,-260.0,False,-300.0,40.0
RELEASES,NQ,15,0.4,long,2020-11-05 14:00:00,Fed Interest Rate Decision,170.0,False,50.0,120.0
RELEASES,NQ,15,0.4,long,2020-11-06 08:30:00,Non Farm Payrolls,1040.0,False,250.0,790.0
