i,ref_month,release,tv_actual,tv_forecast,tv_previous,prev_pit,prev_first,prev_today,first,current,revision,prior_actual
70,2021-12-01,2022-01-14 08:30:00,-1.9,0.0,0.2,0.15122974069976536,0.25682006925837886,1.0186348256390199,-1.9143532681236919,-0.7899192477203387,1.1244340204033532,0.3
71,2022-01-01,2022-02-16 08:30:00,3.8,2.0,-2.5,-2.5437417138162166,-1.9143532681236919,-0.7899192477203387,3.7501856171831216,1.866476970277664,-1.8837086469054576,-1.9
72,2022-02-01,2022-03-16 08:30:00,0.3,0.4,4.9,4.90168020605668,3.7501856171831216,1.866476970277664,0.3065002126145133,1.0438489396033868,0.7373487269888734,3.8
73,2022-03-01,2022-04-14 08:30:00,0.5,0.6,0.8,0.7927487077891815,0.3065002126145133,1.0438489396033868,0.49953428127600397,2.025698126158715,1.5261638448827108,0.3
74,2022-04-01,2022-05-17 08:30:00,0.9,0.9,1.4,1.4082295442844117,0.49953428127600397,2.025698126158715,0.9027049883272298,1.408082921292042,0.5053779329648123,0.5
75,2022-05-01,2022-06-15 08:30:00,-0.3,0.2,0.7,0.703924723639382,0.9027049883272298,1.408082921292042,-0.2667955190210347,-0.052560308030669134,0.21423521099036558,0.9
76,2022-06-01,2022-07-15 08:30:00,1.0,0.8,-0.1,-0.12849793765997708,-0.2667955190210347,-0.052560308030669134,1.0000712322587146,0.9496140772027539,-0.05045715505596071,-0.3
77,2022-07-01,2022-08-17 08:30:00,0.0,0.1,0.8,0.8078391410617058,1.0000712322587146,0.9496140772027539,0.033695437198288936,-0.9852682652943257,-1.0189637024926146,1.0
78,2022-08-01,2022-09-15 08:30:00,0.3,0.0,-0.4,-0.40696756538670664,0.033695437198288936,-0.9852682652943257,0.2922354322618448,0.608900007580937,0.3166645753190922,0.0
79,2022-09-01,2022-10-14 08:30:00,0.0,0.2,0.4,0.42313406978040646,0.2922354322618448,0.608900007580937,-0.002339215485602786,-0.2579999578037451,-0.2556607423181423,0.3
80,2022-10-01,2022-11-16 08:30:00,1.3,1.0,0.0,0.015896512246871275,-0.002339215485602786,-0.2579999578037451,1.2721021181287595,1.0299854650723583,-0.24211665305640118,0.0
81,2022-11-01,2022-12-15 08:30:00,-0.6,-0.1,1.3,1.3065746532697986,1.2721021181287595,1.0299854650723583,-0.5824231919501877,-1.3778076213863066,-0.795384429436119,1.3
