anchor,tier,clock,n_moments,n_filled,gross_mean,net_stressed_mean,t,p,alpha,half1_gross,half2_gross,mde_usd,jump_ratio,jump_ok,ctrl_mean_net,ctrl_p,floor_ok,noise_p,noise_ok,verdict,t2_fdr_pass
Fed Bostic Speech,2,12:00,247,232,-8.365140086206777,-60.86514008620678,-4.026273925026792,5.666767049873064e-05,0.05,8.393965517241252,-25.124245689654806,42.35153394522777,2.0,True,-48.03137690355383,5.846649365939534e-06,False,0.824,False,SIGNIFICANT-NEGATIVE (p=5.7e-05),True
Fed Bowman Speech,2,11:00,102,97,1.5777061855665921,-50.92229381443341,-2.0567294502561557,0.03971225765583163,0.05,-36.81067708333359,39.18265306122391,69.36407977360521,1.3333333333333333,True,-43.0785900783289,0.000921712399679525,False,0.618,False,SIGNIFICANT-NEGATIVE (p=0.04),True
Fed Brainard Speech,2,14:00,63,60,-28.85708333333355,-81.35708333333355,-2.9504044505120235,0.0031735818879886427,0.05,-25.586249999999684,-32.12791666666741,77.25340913026353,1.0,False,-65.80187165775413,4.878052542484864e-10,False,0.72,False,VOID-TIMESTAMP,True
Fed Bullard Speech,2,09:30,110,107,10.575467289720246,-41.924532710279756,-2.0055267883875922,0.04490675984685991,0.05,6.944103773584741,14.139583333334722,58.56573536103767,0.3333333333333333,False,-50.08923969072188,0.0005106067408586902,True,0.359,False,VOID-TIMESTAMP,True
Fed Chair Powell Speech,2,09:00,97,92,21.46983695652273,-31.03016304347727,-1.0329179062827398,0.3016423182692284,0.05,-18.68260869565179,61.622282608697255,84.16317075368457,2.5,True,-58.30655844155858,4.087448525422521e-11,True,0.06,False,POWERED-NULL,False
Fed Cook Speech,2,13:30,47,40,2.6334374999999,-49.8665625000001,-1.062452318776315,0.28803039313734413,0.05,-56.322499999998854,61.589374999998654,131.49335922727104,1.5,True,-52.301710893854874,1.1957245501484578e-05,True,0.406,False,POWERED-NULL,False
Fed Daly Speech,2,14:00,91,78,19.917147435896766,-32.582852564103234,-1.0986490150176227,0.2719211893460353,0.05,17.086217948718303,22.748076923075224,83.08717059195871,1.0,False,-65.80187165775413,4.878052542484864e-10,True,0.081,False,VOID-TIMESTAMP,False
Fed Dudley Speech,2,08:30,47,44,-6.570454545454719,-59.070454545454716,-4.166116558064181,3.098323329884534e-05,0.05,-2.739204545455529,-10.401704545453908,39.72306343776545,1.0,False,-65.16483160621756,3.1040307604564956e-17,True,0.37,False,VOID-TIMESTAMP,True
Fed Evans Speech,2,13:00,133,130,-14.406442307691979,-66.90644230769199,-4.3421456018510005,1.4109797103005334e-05,0.05,-23.278269230769148,-5.534615384614811,43.16854315869831,0.5,False,-38.66909090909114,0.000387008040262391,False,0.939,False,VOID-TIMESTAMP,True
Fed Goolsbee Speech,2,12:45,43,41,-10.136280487804692,-62.63628048780469,-1.416807743901814,0.1565391450062188,0.05,-53.89499999999998,31.538690476190823,123.85652064189853,2.0,True,-47.472036082474595,3.689224742257915e-05,False,0.651,False,POWERED-NULL,False
Fed Harker Speech,2,09:00,100,93,-2.272177419354927,-54.772177419354925,-2.8794933572660906,0.0039831468882891964,0.05,4.191576086956818,-8.598404255319613,53.29025061818884,1.0,False,-58.30655844155858,4.087448525422521e-11,True,0.423,False,VOID-TIMESTAMP,True
Fed Kaplan Speech,2,13:00,109,100,-16.670999999999935,-69.17099999999994,-5.498289975335695,3.834919340204023e-08,0.05,-10.89799999999991,-22.44399999999996,35.24522206761587,1.0,False,-38.66909090909114,0.000387008040262391,False,0.933,False,VOID-TIMESTAMP,True
Fed Kashkari Speech,2,13:00,151,138,-1.4277173913035808,-53.92771739130358,-2.6865409348889955,0.007219610118209836,0.05,16.49347826086954,-19.348913043476703,56.23703475631833,1.0,False,-38.66909090909114,0.000387008040262391,False,0.797,False,VOID-TIMESTAMP,True
Fed Logan Speech,2,13:30,44,44,0.30965909090809873,-52.1903409090919,-1.1977623120982084,0.23100956313872062,0.05,7.024431818180429,-6.405113636364232,122.07404272167427,2.0,True,-52.301710893854874,1.1957245501484578e-05,True,0.444,False,POWERED-NULL,False
Fed Mester Speech,2,12:00,118,108,-6.795833333332531,-59.29583333333253,-3.706732458488623,0.00020995052871539924,0.05,21.573148148148128,-35.16481481481319,44.81637994278202,1.5,True,-48.03137690355383,5.846649365939534e-06,False,0.698,False,SIGNIFICANT-NEGATIVE (p=0.00021),True
Fed Press Conference,2,14:30,68,68,3.936029411766259,-48.56397058823375,-0.913275347937019,0.3610977443662235,0.05,13.95808823529458,-6.086029411762063,148.97599335823716,2.0,True,-50.35465879265043,2.1958911536146537e-06,True,0.485,False,POWERED-NULL,False
Fed Quarles Speech,2,13:15,48,45,22.05222222222144,-30.44777777777856,-0.9442487137432166,0.34504256712646203,0.05,-10.185227272726975,52.88804347825906,90.33853361663601,1.0,False,-67.9170765027324,1.851445391722934e-11,True,0.101,False,VOID-TIMESTAMP,False
Fed Rosengren Speech,2,11:00,40,35,-14.43250000000132,-66.93250000000133,-3.3007956616471663,0.0009641107165443346,0.05,-24.76838235294214,-4.670833333334991,56.80966708702383,0.6666666666666666,False,-43.0785900783289,0.000921712399679525,False,0.682,False,VOID-TIMESTAMP,True
Fed Waller Speech,2,11:00,88,80,18.377031249999618,-34.12296875000038,-0.9725217627074383,0.33079104356763267,0.05,15.514062499999,21.240000000000236,98.29950191246411,1.3333333333333333,True,-43.0785900783289,0.000921712399679525,True,0.398,False,POWERED-NULL,False
