Date,event,actual,expected,raw_surprise,surprise_z
2010-04-14 08:30:00,cpi,0.06342174078890483,0.15598223177821038,-0.09256049098930555,-1.128594518252627
2010-05-07 08:30:00,nonfarm_payrolls,290.0,2.3333333333333335,287.6666666666667,4.129530303520169
2010-05-19 08:30:00,cpi,-0.06889298164232116,0.13987855662760026,-0.20877153826992143,-2.78081519190135
2010-05-28 08:30:00,pce,0.014455828409309923,0.14852114841032624,-0.1340653200010163,-1.3921919020733917
2010-06-04 08:30:00,nonfarm_payrolls,431.0,84.33333333333333,346.6666666666667,4.03735712831756
2010-06-11 08:30:00,retail_sales,-1.1986427374187536,0.8731699062488496,-2.071812643667603,-5.201240319392128
2010-06-17 08:30:00,cpi,-0.16315912840854097,0.09396862725903714,-0.2571277556675781,-3.5023242338413945
2010-06-28 08:30:00,pce,-0.0352188990030311,0.1121412523818514,-0.1473601513848825,-1.7399731798055953
2010-07-02 08:30:00,nonfarm_payrolls,-125.0,149.66666666666666,-274.66666666666663,-2.6654083195982143
2010-07-14 08:30:00,retail_sales,-0.5129650040191946,0.38463415001375734,-0.897599154032952,-1.1289986698401873
2010-07-16 08:30:00,cpi,-0.13580451515485814,0.028104785287134487,-0.16390930044199262,-2.083832061324702
2010-08-03 08:30:00,pce,-0.14421950208216572,0.0888225429035679,-0.2330420449857336,-3.008433101775064
2010-08-06 08:30:00,nonfarm_payrolls,-131.0,130.83333333333334,-261.83333333333337,-1.2789532385900022
2010-08-13 08:30:00,retail_sales,0.41084816336474095,0.3362437359984464,0.07460442736629452,0.10471538685975139
2010-08-30 08:30:00,pce,0.23565953066733147,0.032785568574335754,0.2028739620929957,2.4222232891477025
2010-09-03 08:30:00,nonfarm_payrolls,-54.0,127.16666666666667,-181.16666666666669,-0.7664099534072224
2010-09-14 08:30:00,retail_sales,0.418289898367985,0.3299747296095945,0.08831516875839052,0.12081546553490156
2010-09-17 08:30:00,cpi,0.25413953317370286,0.000889719160999484,0.25324981401270336,3.4776151650567733
2010-10-01 08:30:00,pce,0.23421313395188825,0.029386346262901448,0.2048267876889868,1.4494983467904963
2010-10-08 08:30:00,nonfarm_payrolls,-95.0,109.16666666666667,-204.16666666666669,-0.8557033494682081
2010-10-15 08:30:00,cpi,0.10176484070594238,0.04293991716966169,0.058824923536280695,0.3800046807038489
2010-11-01 08:30:00,pce,0.08272934913584606,0.05234507271870322,0.030384276417142843,0.18458213072039714
2010-11-05 08:30:00,nonfarm_payrolls,151.0,77.0,74.0,0.30868538355310743
2010-11-15 08:30:00,retail_sales,1.2282405799618035,0.17224997300540057,1.055990606956403,1.447483784728335
2010-11-17 08:30:00,cpi,0.23217262286372442,0.049330433822501275,0.18284218904122315,1.1703498651845485
2010-11-24 08:30:00,pce,0.16439685220452915,0.04267168631599446,0.12172516588853469,0.7722401891772089
2010-12-03 08:30:00,nonfarm_payrolls,39.0,56.333333333333336,-17.333333333333336,-0.07609607569479161
2010-12-15 08:30:00,cpi,0.12198520643826871,0.09950803457350887,0.022477171864759837,0.13147118403877167
