anchor,tier,clock,n_moments,n_filled,gross_mean,net_stressed_mean,t,p,alpha,half1_gross,half2_gross,mde_usd,jump_ratio,jump_ok,ctrl_mean_net,ctrl_p,floor_ok,noise_p,noise_ok,verdict,t2_fdr_pass
Consumer Credit Change,2,15:00,126,121,20.41115702479257,-82.08884297520743,-3.15534867103801,0.00160306402767276,0.05,9.14125000000047,31.496311475407765,72.88541238642969,1.0,False,-106.75151933701689,5.060384877735923e-19,True,0.146,False,VOID-TIMESTAMP,True
Consumer Inflation Expectations,2,11:00,109,109,2.5662844036710877,-99.93371559632892,-3.4690486703979206,0.0005223048244894596,0.05,7.205092592594337,-1.9881818181808275,80.70593614560093,1.0000000000003553,False,-105.18125000000052,2.8559150836685814e-14,True,0.401,False,VOID-TIMESTAMP,True
Dallas Fed Manufacturing Index,2,10:30,125,125,-0.8969999999991487,-103.39699999999915,-4.101596301214658,4.103096749447903e-05,0.05,-0.6096774193539592,-1.1797619047610772,70.62506536474987,1.0,False,-121.58493333333293,1.2980268345041745e-22,True,0.206,False,VOID-TIMESTAMP,True
Dallas Fed Services Index,2,10:30,57,57,-88.88377192982239,-191.3837719298224,-5.507472038226496,3.640232083165334e-08,0.05,-64.32053571428462,-112.59999999999681,97.3546379980168,1.5000000000003553,True,-121.58493333333293,1.2980268345041745e-22,False,0.992,False,SIGNIFICANT-NEGATIVE (p=3.6e-08),True
EIA Natural Gas Stocks Change,2,10:30,552,552,11.440036231883779,-91.05996376811623,-7.041683443034054,1.899309455695724e-12,0.05,1.401902173912363,21.478170289855182,36.228872056702464,1.0000000000003553,False,-121.58493333333293,1.2980268345041745e-22,True,0.002,True,VOID-TIMESTAMP,True
Existing Home Sales MoM,2,10:00,101,101,-35.073267326733365,-137.57326732673334,-5.121593485973529,3.0296447312471976e-07,0.05,-10.721000000000027,-58.948039215687636,75.25455374515633,1.4999999999998224,True,-98.0238095238095,3.490234439350519e-10,False,0.922,False,SIGNIFICANT-NEGATIVE (p=3e-07),True
Factory Orders ex Transportation,2,10:00,62,62,-17.265322580644487,-119.76532258064451,-3.844808610161838,0.00012064656428199297,0.05,10.504838709677408,-45.035483870966374,87.26904028084527,1.0000000000001776,False,-98.0238095238095,3.490234439350519e-10,False,0.726,False,VOID-TIMESTAMP,True
Fed Balance Sheet,2,16:30,110,97,-43.34201030927992,-145.84201030927989,-3.83451784576128,0.00012581083836346363,0.05,25.609374999997858,-110.88622448979693,106.55546193924796,1.0,False,-97.0641479099676,1.4448543334077335e-22,False,1.0,False,VOID-TIMESTAMP,True
Fed Barkin Speech,2,08:00,97,92,43.79809782608685,-58.70190217391314,-1.343041990748422,0.17925837744284115,0.05,0.8684782608697021,86.727717391304,122.45215159429291,1.0,False,-89.39650259067304,4.711704397093212e-11,True,0.135,False,VOID-TIMESTAMP,False
Fed Barr Speech,2,12:00,67,64,-5.69179687499836,-108.19179687499837,-2.070623880419509,0.038393958716877834,0.05,23.25312500000121,-34.63671874999794,146.3851266237992,2.0,True,-110.70826923076895,1.1180225661704135e-22,True,0.441,False,SIGNIFICANT-NEGATIVE (p=0.038),True
