set,instrument,lead_min,stop_pct,direction,et,title,pnl_usd,stopped_pre_release,pre_usd,resolution_usd
RELEASES,RTY,15,0.1,short,2026-04-01 08:30:00,Retail Sales MoM,-126.74999999999272,False,-229.99999999999545,234.9999999999909
RELEASES,RTY,15,0.1,short,2026-04-03 08:30:00,Non Farm Payrolls,-126.70000000000528,False,75.0,-9.999999999990905
RELEASES,RTY,15,0.1,short,2026-04-07 08:30:00,Durable Goods Orders MoM,-126.64999999999509,True,425.0,-259.9999999999909
RELEASES,RTY,15,0.1,short,2026-04-10 08:30:00,Inflation Rate MoM,-132.6150000000098,True,364.99999999998636,-45.00000000000455
RELEASES,RTY,15,0.1,short,2026-04-21 08:30:00,Retail Sales MoM,-140.73000000000775,False,95.00000000000455,-365.0000000000091
RELEASES,RTY,15,0.1,short,2026-04-29 08:30:00,Durable Goods Orders MoM,150.0,False,-25.0,-125.0
RELEASES,RTY,15,0.1,short,2026-04-29 14:00:00,Fed Interest Rate Decision,-136.95000000000164,True,300.0,-545.0000000000045
RELEASES,RTY,15,0.1,short,2026-05-08 08:30:00,Non Farm Payrolls,-143.22500000000673,False,79.99999999999545,85.00000000001364
RELEASES,RTY,15,0.1,short,2026-05-12 08:30:00,Inflation Rate MoM,-143.37000000000444,False,-40.000000000009095,45.00000000000455
RELEASES,RTY,15,0.1,short,2026-05-14 08:30:00,Retail Sales MoM,-142.9350000000113,True,345.00000000000455,-234.9999999999909
RELEASES,RTY,15,0.1,short,2026-05-28 08:30:00,Durable Goods Orders MoM,-145.66999999999553,False,-29.999999999995453,514.9999999999864
RELEASES,RTY,15,0.1,short,2026-06-05 08:30:00,Non Farm Payrolls,-146.00000000000364,True,45.00000000000455,-135.00000000001364
RELEASES,RTY,15,0.1,short,2026-06-10 08:30:00,Inflation Rate MoM,-142.18499999999494,True,320.00000000000455,840.0000000000091
RELEASES,RTY,15,0.1,short,2026-06-17 08:30:00,Retail Sales MoM,35.00000000001364,False,-79.99999999999545,44.99999999998181
RELEASES,RTY,15,0.1,short,2026-06-17 14:00:00,Fed Interest Rate Decision,-149.92999999999483,True,179.99999999999545,-1225.0
RELEASES,RTY,15,0.1,short,2026-06-25 08:30:00,Durable Goods Orders MoM,-150.83999999999378,False,-20.000000000004547,870.0000000000045
RELEASES,RTY,15,0.1,short,2026-07-02 08:30:00,Non Farm Payrolls,-152.1349999999984,True,140.0000000000091,465.0000000000091
RELEASES,RTY,15,0.1,short,2026-07-14 08:30:00,Inflation Rate MoM,-148.3850000000075,True,440.0000000000091,1304.9999999999955
RELEASES,RTY,15,0.1,short,2026-07-16 08:30:00,Retail Sales MoM,129.99999999999545,False,-125.0,-4.9999999999954525
RELEASES,RTY,15,0.1,short,2026-07-27 08:30:00,Durable Goods Orders MoM,-148.44499999999243,False,59.999999999990905,110.00000000001364
RELEASES,RTY,15,0.1,short,2026-07-29 14:00:00,Fed Interest Rate Decision,-146.27000000000407,True,279.99999999999545,515.0000000000091
RELEASES,RTY,15,0.1,short,2026-08-07 08:30:00,Non Farm Payrolls,-151.03999999998905,True,100.0,775.0
RELEASES,RTY,15,0.2,long,2019-01-04 08:30:00,Non Farm Payrolls,-134.79999999999563,False,35.000000000002274,-10.000000000002274
RELEASES,RTY,15,0.2,long,2019-01-11 08:30:00,Inflation Rate MoM,-50.0,False,-44.99999999999318,-5.000000000006821
RELEASES,RTY,15,0.2,long,2019-01-30 14:00:00,Fed Interest Rate Decision,465.0000000000091,False,-9.999999999990905,475.0
RELEASES,RTY,15,0.2,long,2019-02-01 08:30:00,Non Farm Payrolls,294.9999999999932,False,34.999999999990905,260.0000000000023
RELEASES,RTY,15,0.2,long,2019-02-13 08:30:00,Inflation Rate MoM,75.0,False,20.000000000004547,54.99999999999545
RELEASES,RTY,15,0.2,long,2019-02-14 08:30:00,Retail Sales MoM,-154.58999999999605,False,-15.000000000009095,-264.9999999999977
RELEASES,RTY,15,0.2,long,2019-02-21 08:30:00,Durable Goods Orders MoM,-44.99999999999318,False,-39.999999999997726,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2019-03-08 08:30:00,Non Farm Payrolls,-152.47000000000526,False,44.99999999999318,-194.99999999999318
RELEASES,RTY,15,0.2,long,2019-03-11 08:30:00,Retail Sales MoM,144.99999999999318,False,4.9999999999954525,139.99999999999773
RELEASES,RTY,15,0.2,long,2019-03-12 08:30:00,Inflation Rate MoM,154.99999999999545,False,-10.000000000002274,164.99999999999773
RELEASES,RTY,15,0.2,long,2019-03-13 08:30:00,Durable Goods Orders MoM,55.00000000000682,False,45.00000000000455,10.000000000002274
RELEASES,RTY,15,0.2,long,2019-03-20 14:00:00,Fed Interest Rate Decision,489.9999999999977,False,189.99999999999773,300.0
RELEASES,RTY,15,0.2,long,2019-04-01 08:30:00,Retail Sales MoM,20.000000000004547,False,20.000000000004547,0.0
RELEASES,RTY,15,0.2,long,2019-04-02 08:30:00,Durable Goods Orders MoM,29.999999999995453,False,0.0,29.999999999995453
RELEASES,RTY,15,0.2,long,2019-04-05 08:30:00,Non Farm Payrolls,110.00000000000227,False,-20.000000000004547,130.00000000000682
RELEASES,RTY,15,0.2,long,2019-04-10 08:30:00,Inflation Rate MoM,-120.00000000000455,False,-25.0,-95.00000000000455
RELEASES,RTY,15,0.2,long,2019-04-18 08:30:00,Retail Sales MoM,30.00000000000682,False,35.000000000002274,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2019-04-25 08:30:00,Durable Goods Orders MoM,35.000000000002274,False,39.999999999997726,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2019-05-01 14:00:00,Fed Interest Rate Decision,139.99999999999773,False,45.00000000000455,94.99999999999318
RELEASES,RTY,15,0.2,long,2019-05-03 08:30:00,Non Farm Payrolls,110.00000000000227,False,-5.000000000006821,115.0000000000091
RELEASES,RTY,15,0.2,long,2019-05-10 08:30:00,Inflation Rate MoM,30.00000000000682,False,-9.999999999990905,39.999999999997726
RELEASES,RTY,15,0.2,long,2019-05-15 08:30:00,Retail Sales MoM,-153.8000000000011,False,-20.000000000004547,-154.99999999999545
RELEASES,RTY,15,0.2,long,2019-05-24 08:30:00,Durable Goods Orders MoM,4.9999999999954525,False,29.999999999995453,-25.0
RELEASES,RTY,15,0.2,long,2019-06-07 08:30:00,Non Farm Payrolls,-151.00999999999658,False,0.0,-269.9999999999932
RELEASES,RTY,15,0.2,long,2019-06-12 08:30:00,Inflation Rate MoM,14.999999999997726,False,14.999999999997726,0.0
RELEASES,RTY,15,0.2,long,2019-06-14 08:30:00,Retail Sales MoM,-4.9999999999954525,False,14.999999999997726,-19.99999999999318
RELEASES,RTY,15,0.2,long,2019-06-19 14:00:00,Fed Interest Rate Decision,-155.24000000000342,False,-5.000000000006821,130.00000000000682
RELEASES,RTY,15,0.2,long,2019-06-26 08:30:00,Durable Goods Orders MoM,-153.2699999999977,False,-30.00000000000682,-175.0
RELEASES,RTY,15,0.2,long,2019-07-05 08:30:00,Non Farm Payrolls,-157.2999999999979,False,-4.9999999999954525,-270.00000000000455
RELEASES,RTY,15,0.2,long,2019-07-11 08:30:00,Inflation Rate MoM,-34.999999999990905,False,45.00000000000455,-79.99999999999545
RELEASES,RTY,15,0.2,long,2019-07-16 08:30:00,Retail Sales MoM,-14.999999999997726,False,-10.000000000002274,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2019-07-25 08:30:00,Durable Goods Orders MoM,-20.000000000004547,False,50.0,-70.00000000000455
RELEASES,RTY,15,0.2,long,2019-07-31 14:00:00,Fed Interest Rate Decision,-160.02999999999474,False,-44.99999999999318,-130.00000000000682
RELEASES,RTY,15,0.2,long,2019-08-02 08:30:00,Non Farm Payrolls,-154.21999999999798,False,44.99999999999318,-129.99999999999545
RELEASES,RTY,15,0.2,long,2019-08-13 08:30:00,Inflation Rate MoM,0.0,False,84.9999999999909,-84.9999999999909
RELEASES,RTY,15,0.2,long,2019-08-15 08:30:00,Retail Sales MoM,-147.6099999999974,True,-94.99999999999318,89.99999999999773
RELEASES,RTY,15,0.2,long,2019-08-26 08:30:00,Durable Goods Orders MoM,140.0000000000091,False,35.000000000002274,105.00000000000682
RELEASES,RTY,15,0.2,long,2019-09-06 08:30:00,Non Farm Payrolls,-151.8100000000004,False,-54.99999999999545,-25.0
RELEASES,RTY,15,0.2,long,2019-09-12 08:30:00,Inflation Rate MoM,35.000000000002274,False,-44.99999999999318,79.99999999999545
RELEASES,RTY,15,0.2,long,2019-09-13 08:30:00,Retail Sales MoM,-40.000000000009095,False,-25.0,-15.000000000009095
RELEASES,RTY,15,0.2,long,2019-09-18 14:00:00,Fed Interest Rate Decision,-156.56999999999925,False,260.0000000000023,-395.00000000000455
RELEASES,RTY,15,0.2,long,2019-09-27 08:30:00,Durable Goods Orders MoM,-19.99999999999318,False,-25.0,5.000000000006821
RELEASES,RTY,15,0.2,long,2019-10-04 08:30:00,Non Farm Payrolls,475.0,False,9.999999999990905,465.0000000000091
RELEASES,RTY,15,0.2,long,2019-10-10 08:30:00,Inflation Rate MoM,79.99999999999545,False,4.9999999999954525,75.0
