entry_time,exit_time,entry_price,direction,exit_reason,pnl_points,pnl_usd,entry_in_win,exit_in_win,is_stop
2025-01-01 18:15:00,2025-01-01 18:37:00,21301.25,long,STOP_LOSS_SOFT,-27.5,-550.0,False,False,True
2025-01-01 19:30:00,2025-01-01 19:34:00,21144.5,short,STOP_LOSS_SOFT,-27.5,-550.0,False,False,True
2025-01-01 20:45:00,2025-01-02 00:13:00,21298.75,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-02 03:15:00,2025-01-02 03:24:00,21419.0,long,STOP_LOSS_SOFT,-35.0,-700.0,False,False,True
2025-01-02 06:45:00,2025-01-02 06:59:00,21425.5,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-02 08:45:00,2025-01-02 08:51:00,21461.0,long,STOP_LOSS_SOFT,-41.5,-830.0,False,False,True
2025-01-02 10:15:00,2025-01-02 10:18:00,21422.5,long,STOP_LOSS_SOFT,-29.0,-580.0,False,False,True
2025-01-02 11:45:00,2025-01-02 11:48:00,21297.75,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-02 16:45:00,2025-01-02 19:27:00,21186.0,short,STOP_LOSS_SOFT,-33.0,-660.0,False,False,True
2025-01-03 09:45:00,2025-01-03 09:47:00,21424.75,long,STOP_LOSS_HARD,-53.099999999998545,-1061.999999999971,False,False,True
2025-01-03 11:30:00,2025-01-03 11:42:00,21426.25,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-03 12:00:00,2025-01-03 13:29:00,21464.0,short,STOP_LOSS_SOFT,-39.5,-790.0,False,False,True
2025-01-03 14:00:00,2025-01-03 14:10:00,21509.25,short,STOP_LOSS_SOFT,-24.25,-485.0,False,False,True
2025-01-03 15:30:00,2025-01-03 15:51:00,21522.25,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-06 02:45:00,2025-01-06 03:49:00,21573.5,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-06 09:45:00,2025-01-06 09:46:00,21791.75,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-06 10:45:00,2025-01-06 12:19:00,21870.0,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-06 13:30:00,2025-01-06 13:42:00,21785.5,long,STOP_LOSS_SOFT,-30.25,-605.0,False,False,True
2025-01-06 14:00:00,2025-01-06 14:58:00,21707.25,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-06 15:00:00,2025-01-06 15:04:00,21659.25,short,STOP_LOSS_SOFT,-25.75,-515.0,False,False,True
2025-01-06 16:15:00,2025-01-06 19:56:00,21782.5,long,STOP_LOSS_SOFT,-25.0,-500.0,False,False,True
2025-01-06 21:00:00,2025-01-06 21:51:00,21768.75,long,STOP_LOSS_SOFT,-33.5,-670.0,False,False,True
2025-01-07 00:30:00,2025-01-07 01:02:00,21687.25,short,STOP_LOSS_SOFT,-26.75,-535.0,False,False,True
2025-01-07 02:30:00,2025-01-07 03:37:00,21711.75,short,STOP_LOSS_SOFT,-22.5,-450.0,False,False,True
2025-01-07 04:15:00,2025-01-07 04:47:00,21763.0,long,STOP_LOSS_SOFT,-28.75,-575.0,False,False,True
2025-01-07 05:45:00,2025-01-07 06:34:00,21765.75,long,STOP_LOSS_SOFT,-30.0,-600.0,False,False,True
2025-01-07 09:00:00,2025-01-07 09:35:00,21778.25,long,STOP_LOSS_SOFT,-44.5,-890.0,False,False,True
2025-01-07 10:00:00,2025-01-07 10:00:00,21709.75,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,True,True,False
2025-01-07 12:00:00,2025-01-07 12:15:00,21435.0,short,STOP_LOSS_SOFT,-24.75,-495.0,False,False,True
2025-01-07 12:30:00,2025-01-07 12:34:00,21429.0,short,STOP_LOSS_SOFT,-25.0,-500.0,False,False,True
2025-01-07 13:00:00,2025-01-07 13:10:00,21445.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-07 13:45:00,2025-01-07 14:12:00,21445.5,short,STOP_LOSS_SOFT,-22.25,-445.0,False,False,True
2025-01-07 15:30:00,2025-01-07 15:35:00,21327.0,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-07 15:45:00,2025-01-07 15:50:00,21321.0,short,STOP_LOSS_SOFT,-41.5,-830.0,False,False,True
2025-01-07 19:15:00,2025-01-08 02:11:00,21404.0,long,STOP_LOSS_SOFT,-26.0,-520.0,False,False,True
2025-01-08 03:15:00,2025-01-08 05:00:00,21398.75,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-08 06:45:00,2025-01-08 06:49:00,21315.5,short,STOP_LOSS_SOFT,-29.5,-590.0,False,False,True
2025-01-08 07:15:00,2025-01-08 07:20:00,21309.0,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-08 07:45:00,2025-01-08 07:50:00,21284.75,long,STOP_LOSS_SOFT,-26.5,-530.0,False,False,True
2025-01-08 08:45:00,2025-01-08 08:55:00,21326.25,short,STOP_LOSS_SOFT,-40.0,-800.0,False,False,True
2025-01-08 09:15:00,2025-01-08 09:35:00,21338.25,short,STOP_LOSS_SOFT,-22.25,-445.0,False,False,True
2025-01-08 11:30:00,2025-01-08 11:33:00,21335.5,short,STOP_LOSS_SOFT,-27.0,-540.0,False,False,True
2025-01-08 12:15:00,2025-01-08 12:23:00,21290.25,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-08 12:45:00,2025-01-08 13:00:00,21245.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-08 14:00:00,2025-01-08 14:08:00,21325.5,short,STOP_LOSS_HARD,-53.099999999998545,-1061.999999999971,True,True,True
2025-01-08 14:30:00,2025-01-08 14:31:00,21418.0,long,STOP_LOSS_HARD,-53.099999999998545,-1061.999999999971,False,False,True
2025-01-08 15:15:00,2025-01-08 15:16:00,21303.25,short,STOP_LOSS_SOFT,-29.75,-595.0,False,False,True
2025-01-08 15:45:00,2025-01-08 16:01:00,21344.25,short,STOP_LOSS_SOFT,-43.5,-870.0,False,False,True
2025-01-08 16:45:00,2025-01-08 19:33:00,21325.75,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-09 19:00:00,2025-01-09 19:15:00,21237.5,long,STOP_LOSS_SOFT,-35.75,-715.0,False,False,True
2025-01-09 20:30:00,2025-01-09 22:02:00,21236.25,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-10 06:30:00,2025-01-10 07:05:00,21345.0,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-10 14:15:00,2025-01-10 14:28:00,21073.0,short,STOP_LOSS_SOFT,-25.5,-510.0,False,False,True
2025-01-12 21:00:00,2025-01-12 22:23:00,20926.5,long,STOP_LOSS_HARD,-53.099999999998545,-1061.999999999971,False,False,True
2025-01-12 23:15:00,2025-01-13 03:20:00,20891.5,long,STOP_LOSS_SOFT,-35.25,-705.0,False,False,True
2025-01-13 03:30:00,2025-01-13 04:01:00,20823.0,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-13 05:15:00,2025-01-13 07:00:00,20734.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-13 07:30:00,2025-01-13 07:42:00,20781.25,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-13 10:00:00,2025-01-13 10:06:00,20801.75,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-13 10:15:00,2025-01-13 10:21:00,20772.25,short,STOP_LOSS_SOFT,-27.5,-550.0,False,False,True
2025-01-13 11:00:00,2025-01-13 11:13:00,20798.25,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-13 12:15:00,2025-01-13 12:26:00,20812.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-13 12:45:00,2025-01-13 12:52:00,20824.0,short,STOP_LOSS_SOFT,-27.25,-545.0,False,False,True
2025-01-13 13:15:00,2025-01-13 13:19:00,20892.25,long,STOP_LOSS_SOFT,-28.25,-565.0,False,False,True
2025-01-13 14:00:00,2025-01-13 14:14:00,20892.5,long,STOP_LOSS_SOFT,-41.5,-830.0,False,False,True
2025-01-13 14:30:00,2025-01-13 15:51:00,20893.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-13 16:00:00,2025-01-13 16:30:00,20948.25,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-14 12:00:00,2025-01-14 12:07:00,20822.75,short,STOP_LOSS_SOFT,-25.5,-510.0,False,False,True
2025-01-14 13:30:00,2025-01-14 13:43:00,20936.25,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-14 15:15:00,2025-01-14 15:25:00,20788.0,short,STOP_LOSS_SOFT,-42.5,-850.0,False,False,True
2025-01-14 15:45:00,2025-01-14 15:51:00,20830.5,short,STOP_LOSS_HARD,-53.099999999998545,-1061.999999999971,False,False,True
2025-01-14 16:00:00,2025-01-14 16:04:00,20923.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-15 11:00:00,2025-01-15 11:01:00,21319.75,short,STOP_LOSS_SOFT,-28.75,-575.0,False,False,True
2025-01-15 11:30:00,2025-01-15 11:32:00,21331.5,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-15 12:00:00,2025-01-15 12:12:00,21273.25,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-15 13:00:00,2025-01-15 13:02:00,21322.0,short,STOP_LOSS_SOFT,-33.75,-675.0,False,False,True
2025-01-16 02:15:00,2025-01-16 02:39:00,21489.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-16 04:45:00,2025-01-16 05:21:00,21464.0,short,STOP_LOSS_SOFT,-26.25,-525.0,False,False,True
2025-01-16 07:30:00,2025-01-16 09:20:00,21463.0,short,STOP_LOSS_SOFT,-29.25,-585.0,False,False,True
2025-01-16 11:45:00,2025-01-16 11:54:00,21344.75,short,STOP_LOSS_SOFT,-28.25,-565.0,False,False,True
2025-01-16 13:30:00,2025-01-16 13:44:00,21344.25,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-16 15:30:00,2025-01-16 15:55:00,21331.25,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-16 16:15:00,2025-01-16 16:59:00,21190.0,short,STOP_LOSS_SOFT,-24.25,-485.0,False,False,True
2025-01-16 20:15:00,2025-01-16 23:24:00,21256.5,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-17 08:45:00,2025-01-17 09:00:00,21505.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,True,False,False
2025-01-17 09:15:00,2025-01-17 09:27:00,21597.5,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-17 11:00:00,2025-01-17 11:26:00,21593.75,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-17 12:15:00,2025-01-17 13:06:00,21603.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-20 01:15:00,2025-01-20 02:49:00,21573.5,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-20 08:45:00,2025-01-20 08:56:00,21642.5,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-20 21:00:00,2025-01-20 22:12:00,21585.25,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-21 10:30:00,2025-01-21 10:36:00,21639.25,long,STOP_LOSS_SOFT,-28.75,-575.0,False,False,True
2025-01-21 18:30:00,2025-01-21 18:47:00,21781.25,short,STOP_LOSS_SOFT,-24.5,-490.0,False,False,True
2025-01-21 20:00:00,2025-01-22 03:19:00,21837.0,long,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-22 04:45:00,2025-01-22 07:42:00,21885.0,short,STOP_LOSS_SOFT,-23.5,-470.0,False,False,True
2025-01-22 11:30:00,2025-01-22 13:20:00,22052.0,long,STOP_LOSS_SOFT,-25.75,-515.0,False,False,True
2025-01-23 01:45:00,2025-01-23 03:20:00,21939.5,short,TAKE_PROFIT_HARD,43.29999999999927,865.9999999999854,False,False,False
2025-01-23 03:45:00,2025-01-23 08:31:00,21883.75,short,STOP_LOSS_SOFT,-29.5,-590.0,False,False,True
2025-01-23 08:45:00,2025-01-23 10:35:00,21892.5,short,STOP_LOSS_SOFT,-26.25,-525.0,False,False,True
2025-01-23 12:15:00,2025-01-23 13:20:00,21938.5,short,STOP_LOSS_SOFT,-25.25,-505.0,False,False,True
2025-01-23 14:15:00,2025-01-23 14:31:00,21928.5,short,STOP_LOSS_SOFT,-29.75,-595.0,False,False,True
2025-01-23 21:45:00,2025-01-23 22:21:00,22049.75,long,STOP_LOSS_SOFT,-25.25,-505.0,False,False,True
2025-01-24 09:30:00,2025-01-24 09:35:00,22044.0,long,STOP_LOSS_SOFT,-27.75,-555.0,False,False,True
2025-01-24 10:00:00,2025-01-24 10:04:00,22058.25,long,STOP_LOSS_SOFT,-30.5,-610.0,True,True,True
