anchor,tier,clock,n_moments,n_filled,gross_mean,net_stressed_mean,t,p,alpha,half1_gross,half2_gross,mde_usd,jump_ratio,jump_ok,ctrl_mean_net,ctrl_p,floor_ok,noise_p,noise_ok,verdict,t2_fdr_pass
GRID API Crude Oil Stock Change,2,16:30,454,266,-0.9986278195486917,-23.49862781954869,-5.739396078292759,9.501476633777548e-09,0.05,4.190902255639083,-6.188157894736467,11.47044174410994,0.6666666666679298,False,-20.08965838509228,0.0007822720986136643,False,0.766,False,VOID-TIMESTAMP,True
GRID EIA Crude Oil Stocks Change,2,10:30,551,471,3.0873779193203594,-19.41262208067964,-2.5179266663668844,0.01180478964044807,0.05,0.5744042553189328,5.589703389830254,21.59956276993764,1.2857142857147497,True,-9.08620915032702,0.3327333798269316,False,0.899,False,SIGNIFICANT-NEGATIVE (p=0.012),True
