instrument,release,n,pearson_r,pearson_p,spearman_r,spearman_p,passes_alpha,hit_rate,rule_accuracy,rule_ci_lo,rule_ci_hi,tradeable_possible,provenance_verified,perm_p,control_spearman_r,control_spearman_p
ES,Non Farm Payrolls,103,0.18217538042969028,0.06551052678595706,0.06904845582743926,0.4882839546127723,False,0.35294117647058826,0.6470588235294117,0.5505227800266637,0.7329200252195481,True,True,,,
ES,Nonfarm Payrolls Private,103,0.18293935781362836,0.06436911025496121,0.10104116329130607,0.30984720554665673,False,0.37254901960784315,0.6274509803921569,0.5306001919764467,0.7150502392369369,True,True,,,
ES,PCE Price Index MoM,29,,,,,False,,,,,False,True,,,
ES,PCE Price Index YoY,26,,,,,False,,,,,False,True,,,
ES,PPI MoM,102,-0.15330724969404547,0.12396206740814308,-0.26091800020228295,0.008079893459497296,False,0.3711340206185567,0.6288659793814433,0.529537661201299,0.718376245359746,True,True,,,
ES,PPI YoY,101,-0.1832382833139039,0.0666298735524354,-0.298095405013758,0.0024643750515847746,False,0.3541666666666667,0.6458333333333333,0.5462430233987596,0.734201596804354,True,True,,,
ES,Pending Home Sales MoM,103,0.22835864788307306,0.02033830678924052,0.13760419985234257,0.16571948518370988,False,0.53,0.53,0.43288856967879374,0.6248918204277839,False,True,,,
ES,Personal Income MoM,85,-0.045693861156660534,0.6779544909443455,0.0787766269298417,0.473592680888155,False,0.4642857142857143,0.5357142857142857,0.4298471593522587,0.6384577171881494,False,True,,,
ES,Personal Spending MoM,100,0.09548398181195744,0.34466066092949416,0.009426970978053164,0.9258347931009944,False,0.4897959183673469,0.5102040816326531,0.41273047098073423,0.6069078965674553,False,True,,,
ES,Philadelphia Fed Manufacturing Index,103,-0.12282276019522873,0.2164630726072411,0.006765439149895684,0.9459253301349739,False,0.51,0.51,0.4134801193183753,0.6057800107171506,False,True,,,
ES,Retail Sales Ex Autos MoM,103,0.2072697050990911,0.03566238947517353,0.31871149138120597,0.0010340418007316096,False,0.64,0.64,0.5423540244927844,0.7272877960045779,True,True,,,
ES,Retail Sales MoM,103,0.36839329308432484,0.0001288109977959343,0.3240601421376982,0.0008398845757048729,False,0.64,0.64,0.5423540244927844,0.7272877960045779,True,True,,,
ES,Richmond Fed Manufacturing Index,63,0.1714534389433198,0.17908054629108866,0.09754224270353304,0.44693778184174354,False,0.5079365079365079,0.5079365079365079,0.38762886272283603,0.6273319118864612,False,True,,,
ES,S&P/Case-Shiller Home Price YoY,103,0.013299822619915191,0.8939268404088544,-0.0987389892823866,0.32105662108363464,False,0.5104166666666666,0.5104166666666666,0.41196037087654813,0.6080713877093885,False,True,,,
ES,Total Vehicle Sales,38,-0.016350345433590745,0.9223850941983293,-0.018054491738702265,0.9143239675169045,False,0.5526315789473685,0.5526315789473685,0.3970629711857062,0.6985359900495866,False,True,,,
ES,Unemployment Rate,103,-0.17985061326593793,0.06908528456457516,-0.033541273118657476,0.7366092064353367,False,0.5882352941176471,0.5882352941176471,0.4912175874788258,0.6788480956689014,False,True,,,
ES,Wholesale Inventories MoM,103,-0.039246555459268244,0.6938766115696963,-0.09739489522470676,0.3277202345563407,False,0.5196078431372549,0.5196078431372549,0.4237112724891159,0.6140811015437124,False,True,,,
ES,Wholesale Inventories MoM Adv,41,-0.01563893196260657,0.9226890238948602,0.08745644599303137,0.5866340918040511,False,0.55,0.55,0.39829091795587246,0.6929469219206468,False,True,,,
GC,ADP Employment Change,101,-0.21717953581462532,0.029141366758585804,-0.215970343537152,0.030073070930297437,False,0.42424242424242425,0.5757575757575757,0.4773666401156489,0.668488933810911,False,True,,,
GC,API Crude Oil Stock Change,262,-0.05867712340320044,0.3441249886599838,-0.09865497063594385,0.11113249733553787,False,0.46774193548387094,0.532258064516129,0.4701402123486087,0.5933918211569514,False,False,,,
GC,Average Hourly Earnings MoM,100,-0.024652935652195153,0.8076437499067086,-0.06843084308430843,0.49872412647607006,False,0.41,0.5900000000000001,0.49201430051118533,0.6813268698085477,False,True,,,
GC,Average Hourly Earnings YoY,80,-0.04392993233213347,0.6988123679116153,-0.11865916549460856,0.29448874677824033,False,0.4125,0.5875,0.47804040343345977,0.6889414238942322,False,True,,,
GC,Average Weekly Hours,100,-0.16064920145850753,0.11033626227322511,-0.13699369936993697,0.17410513813390951,False,0.45,0.55,0.45244602995194905,0.6438546202256804,False,True,,,
GC,Balance of Trade,104,-0.08095798655639906,0.4139419225363009,-0.1308652512536008,0.18545610713822758,False,0.44660194174757284,0.5533980582524272,0.45719211140745375,0.6457641765469726,False,True,,,
GC,Building Permits,57,-0.12412635844119872,0.3576061646012572,-0.18476446665095386,0.16884765250626807,False,0.4727272727272727,0.5272727272727273,0.3979154435234906,0.6530690164140153,False,True,,,
GC,Business Inventories MoM,103,0.13166682556621048,0.1849245325870271,0.13205640732768087,0.18361671254082218,False,0.5294117647058824,0.5294117647058824,0.43324770608773316,0.6234408549615094,False,True,,,
GC,CB Consumer Confidence,103,-0.2364345232292999,0.016196393417946167,-0.24809998682071785,0.011509096593711089,False,0.4019607843137255,0.5980392156862745,0.5010067361716211,0.6879551339925201,False,True,,,
GC,CB Leading Index MoM,100,-0.2520243271583798,0.011421567641025442,-0.10244347367642852,0.3104747506570158,False,0.4845360824742268,0.5154639175257731,0.4173312640173833,0.6124184047699422,False,True,,,
GC,Capacity Utilization,101,-0.11149915591614179,0.26696873788783054,-0.06414676761793826,0.5239297592708212,False,0.43564356435643564,0.5643564356435644,0.4670564676304422,0.6569402808506122,False,True,,,
GC,Chicago PMI,102,0.02947306257810353,0.7687130789507737,0.11263153728279739,0.2597027365860236,False,0.5196078431372549,0.5196078431372549,0.4237112724891159,0.6140811015437124,False,True,,,
GC,Construction Spending MoM,101,-0.16330772528658413,0.1027283617924603,-0.16902737332556786,0.09107749772636066,False,0.43564356435643564,0.5643564356435644,0.4670564676304422,0.6569402808506122,False,True,,,
GC,Consumer Credit Change,103,-0.1389625165740976,0.16154151117569296,-0.20699502804475753,0.03591308700014529,False,0.4020618556701031,0.5979381443298969,0.49843653498299323,0.6899780340034009,False,True,,,
GC,Continuing Jobless Claims,507,-0.016523622677403316,0.7105155332805927,0.054098567908419375,0.22398376589478058,False,0.5209580838323353,0.5209580838323353,0.4772211760253519,0.5643760415426761,False,True,,,
GC,Core Inflation Rate MoM,99,-0.274860413967281,0.0058991287700747436,-0.3419666048237477,0.0005314697951744305,False,0.41414141414141414,0.5858585858585859,0.4873979779398563,0.6779050058435783,False,True,,,
GC,Core Inflation Rate YoY,100,-0.23945289128895508,0.016420108260449574,-0.3264206420642064,0.0009182507461414252,False,0.42,0.5800000000000001,0.48206486700760776,0.6720161732765995,False,True,,,
GC,Core PCE Price Index MoM,100,-0.02493599731581658,0.8054785065187772,-0.0703030303030303,0.48702260829579647,False,0.42424242424242425,0.5757575757575757,0.4773666401156489,0.668488933810911,False,True,,,
GC,Core PCE Price Index YoY,91,-0.09104604235832822,0.39072569071553787,-0.08025163242554548,0.4495354548809825,False,0.4444444444444444,0.5555555555555556,0.4527192645359286,0.6538434437326546,False,True,,,
GC,Core PPI MoM,102,-0.26072682640418177,0.008128090007613787,-0.2799814533138065,0.004371113233252484,False,0.40594059405940597,0.594059405940594,0.49654987457930255,0.6846761424314691,False,True,,,
GC,Core PPI YoY,101,-0.27425470468436697,0.005514343187618872,-0.3188468258590565,0.0011550914017781778,False,0.41,0.5900000000000001,0.49201430051118533,0.6813268698085477,False,True,,,
GC,Durable Goods Orders Ex Transp MoM,102,0.02545285497520895,0.7995463900019685,-0.07642026338556185,0.44521773942843346,False,0.35294117647058826,0.6470588235294117,0.5505227800266637,0.7329200252195481,True,True,,,
GC,Durable Goods Orders MoM,103,-0.19785795407589943,0.04513606454469982,-0.27703949391556476,0.004611282464669797,False,0.32038834951456313,0.6796116504854368,0.5844380253524124,0.7618694886761128,True,True,,,
GC,EIA Crude Oil Stocks Change,524,0.02024546670155958,0.6438084384007614,0.058624362697308426,0.18027109038895703,False,0.5038910505836576,0.5038910505836576,0.46079895278269634,0.5469254190918451,False,False,,,
GC,EIA Distillate Stocks Change,309,0.019664131367241353,0.7306235018008226,0.004888941312367556,0.931790793662285,False,0.487012987012987,0.512987012987013,0.4573508663734849,0.5683031952455435,False,False,,,
GC,EIA Gasoline Stocks Change,516,0.023732495018224845,0.5906688706821218,0.013769678569221254,0.7550076938394847,False,0.5138339920948617,0.5138339920948617,0.47034516993440734,0.557114346661857,False,False,,,
GC,EIA Natural Gas Stocks Change,516,0.0068770864748491315,0.8761588550751157,0.005206974939359375,0.9060726628550044,False,0.49502982107355864,0.5049701789264414,0.46140530853674344,0.5484597092374853,False,False,,,
GC,Existing Home Sales,103,-0.03618411341329959,0.7167051568206815,-0.04193208276589202,0.674079666775569,False,0.5294117647058824,0.5294117647058824,0.43324770608773316,0.6234408549615094,False,True,,,
GC,Existing Home Sales MoM,48,0.03038369118862161,0.8375699373939224,0.025727312201476338,0.8622000889737554,False,0.5,0.5,0.3638933049972204,0.6361066950027796,False,True,,,
GC,Export Prices MoM,100,-0.04805509079442273,0.6349411921068294,-0.011881223766101377,0.906604416486937,False,0.5204081632653061,0.5204081632653061,0.4226080629859068,0.6166686721104722,False,True,,,
GC,Factory Orders MoM,104,-0.38900864343969144,4.4816271203377524e-05,-0.3053139478138136,0.0016238898218557526,False,0.39215686274509803,0.607843137254902,0.5108332390538617,0.6970248181266937,False,True,,,
GC,Fed Interest Rate Decision,33,-0.27999113159680566,0.11452884089766746,-0.08249777300099581,0.6480882092913333,False,,,,,False,True,,,
GC,Goods Trade Balance Adv,36,0.1287701423312535,0.4541717542633719,0.11402831402831404,0.5078498267201461,False,0.5142857142857142,0.5142857142857142,0.35568804592484693,0.6700576400075463,False,True,,,
GC,House Price Index MoM,57,-0.10196229483215052,0.4504206016638562,-0.09100337049520353,0.5007959808236822,False,0.5535714285714286,0.5535714285714286,0.42413214787019315,0.6761327874783472,False,True,,,
GC,Housing Starts,99,-0.05867582383619764,0.5640071075588562,-0.05116280508003766,0.6150150038032641,False,0.4536082474226804,0.5463917525773196,0.4474409242724182,0.6418080820895581,False,True,,,
GC,IBD/TIPP Economic Optimism,28,,,,,False,,,,,False,True,,,
GC,ISM Manufacturing PMI,104,-0.3686942949404398,0.00011758574043422585,-0.42379174223834426,7.3686109306108595e-06,True,0.34615384615384615,0.6538461538461539,0.558408942964794,0.7383229479925675,True,True,0.000999000999000999,0.13929618768328444,0.44704770858495824
GC,ISM Manufacturing Prices,101,0.011523390147078063,0.9089437663370514,0.026977285963890506,0.7888591074526583,False,0.504950495049505,0.504950495049505,0.4090648919102948,0.6004733195113248,False,True,,,
GC,ISM Non-Manufacturing Business Activity,49,-0.4466146937405553,0.0012963409472779468,-0.418469387755102,0.0027687368361150357,False,0.3541666666666667,0.6458333333333333,0.5043905700701559,0.7656635587678347,True,True,,,
GC,Import Prices MoM,100,0.029079881872853514,0.7739565076204677,-0.006618681724247384,0.9478910404934078,False,0.46938775510204084,0.5306122448979591,0.4325246720221616,0.6263904306224068,False,True,,,
GC,Industrial Production MoM,101,-0.09025447272403572,0.3694043541136381,-0.08799068142108328,0.3815809270552918,False,0.5247524752475248,0.5247524752475248,0.428249843605253,0.619441213502845,False,True,,,
GC,Inflation Rate MoM,99,-0.3306232176643747,0.0008305801294464875,-0.39880024737167596,4.340093878914269e-05,True,0.36363636363636365,0.6363636363636364,0.5381589889275586,0.7243810441402493,True,True,0.000999000999000999,,
GC,Initial Jobless Claims,523,0.02208470666238942,0.6143229109886397,0.2512961782882283,5.644882360958651e-09,True,0.5717054263565892,0.5717054263565892,0.5286349310093988,0.6137161622789641,False,True,0.000999000999000999,,
GC,JOLTs Job Openings,100,-0.10575008651636206,0.2950327096454755,-0.10010831115649965,0.32169088575962956,False,0.4387755102040816,0.5612244897959184,0.46251002106890016,0.6553201842202367,False,True,,,
GC,Manufacturing Payrolls,100,-0.061692270062308,0.5420289716781631,-0.291017101710171,0.0033093353997561154,False,0.43,0.5700000000000001,0.4721538954694099,0.6626670147792714,False,True,,,
GC,Manufacturing Production MoM,64,-0.08344033217734075,0.5121388799310301,-0.14496336996336995,0.2530803949945837,False,0.515625,0.515625,0.39581601475908024,0.6336644833716111,False,True,,,
GC,Michigan Consumer Expectations Final,45,0.06254470910513188,0.6831590593892238,0.08787878787878786,0.5659458948116304,False,0.6,0.6,0.45451854587026114,0.729751134376359,True,True,,,
GC,Michigan Consumer Expectations Prel,70,-0.20795676479477654,0.08407718341337268,-0.2260344676756189,0.059901368686350986,False,0.3333333333333333,0.6666666666666667,0.5492647542589735,0.7664894930035273,True,True,,,
GC,Michigan Consumer Sentiment Final,102,-0.11962003839163328,0.23110428901954727,-0.022159959966274696,0.8250352280734974,False,0.5,0.5,0.4038315303442626,0.5961684696557374,False,True,,,
GC,Michigan Consumer Sentiment Prel,103,-0.33384553295973635,0.0005684459640869124,-0.31865307736238635,0.0010363714507169212,False,0.3137254901960784,0.6862745098039216,0.590857300297116,0.7681702530147524,True,True,,,
GC,Michigan Current Conditions Final,47,0.005982791549067726,0.9681634319339454,0.035268270120259015,0.8139374956291402,False,0.44680851063829785,0.5531914893617021,0.4124545983507584,0.6858903373729885,False,True,,,
GC,Michigan Current Conditions Prel,72,-0.25114785447692484,0.0333371785444676,-0.23606019679722173,0.04590227435474269,False,0.3380281690140845,0.6619718309859155,0.5461661813997795,0.7611501157684725,True,True,,,
GC,Monthly Budget Statement,99,0.162335649260512,0.1084116028657863,0.043784786641929495,0.6669580004756436,False,0.5408163265306123,0.5408163265306123,0.44248041590107046,0.6360730542916875,False,True,,,
GC,NAHB Housing Market Index,103,-0.03549051818507109,0.721911151911503,-0.10699380573738085,0.2820580050919104,False,0.45544554455445546,0.5445544554455446,0.44757998086651596,0.6382639219280599,False,True,,,
GC,NFIB Business Optimism Index,65,-0.1750600111383693,0.16307896044785328,-0.1780672233878884,0.1558587960268392,False,0.4032258064516129,0.5967741935483871,0.47250467697523435,0.7097513090646705,False,True,,,
GC,Net Long-term TIC Flows,43,0.12613569331603158,0.4202539955392572,0.007399577167019027,0.9624390582088547,False,0.5238095238095238,0.5238095238095238,0.37722464128149835,0.6664039877231809,False,True,,,
GC,New Home Sales,99,0.010094634618728365,0.9210054811465984,-0.03265306122448979,0.748321633405241,False,0.5,0.5,0.4028918256032012,0.5971081743967988,False,True,,,
GC,New Home Sales MoM,46,0.1473607021201528,0.32842441037391423,0.08060437866173295,0.5943740763716334,False,0.4666666666666667,0.5333333333333333,0.39077454736985306,0.6706486793790203,False,True,,,
GC,Non Defense Goods Orders Ex Air,28,,,,,False,,,,,False,True,,,
GC,Non Farm Payrolls,100,-0.2342626030537518,0.018980322006624972,-0.5296009600960095,1.4653404549285671e-08,True,0.35,0.65,0.552544432945526,0.7363575175873623,True,True,0.000999000999000999,,
GC,Nonfarm Payrolls Private,100,-0.23033087180681944,0.021141894069501174,-0.49437743774377435,1.716622195535818e-07,True,0.36,0.64,0.5423540244927845,0.727287796004578,True,True,0.000999000999000999,,
GC,PCE Price Index MoM,29,,,,,False,,,,,False,True,,,
GC,PCE Price Index YoY,26,,,,,False,,,,,False,True,,,
GC,PPI MoM,102,-0.23054373735970823,0.019744002436657145,-0.2646578192942081,0.007186406238538978,False,0.40594059405940597,0.594059405940594,0.49654987457930255,0.6846761424314691,False,True,,,
GC,PPI YoY,101,-0.2935651652589589,0.002887080186804264,-0.30355270821199765,0.0020296957396983297,False,0.44,0.56,0.4622810464941731,0.6532797337189823,False,True,,,
GC,Pending Home Sales MoM,103,-0.08542184048111058,0.39093317211236966,-0.08907096023645131,0.37093714956719337,False,0.47,0.53,0.43288856967879386,0.6248918204277839,False,True,,,
GC,Personal Income MoM,85,-0.039917370380505225,0.7168173814330216,-0.05317568888020324,0.6288551089310467,False,0.4523809523809524,0.5476190476190477,0.4414303701139003,0.6496427986066438,False,True,,,
GC,Personal Spending MoM,100,0.3201878390010244,0.001163965570394153,-0.1976117611761176,0.04875216418141059,False,0.45454545454545453,0.5454545454545454,0.44750694627283594,0.6400063980831001,False,True,,,
GC,Philadelphia Fed Manufacturing Index,103,-0.11778574913238107,0.23604285497360064,-0.1612924482713175,0.10360168330440915,False,0.4215686274509804,0.5784313725490196,0.48146538689959606,0.6697041092317169,False,True,,,
GC,Retail Sales Ex Autos MoM,103,-0.21113810377402809,0.03228505358523005,-0.1149233405087203,0.2477037500526753,False,0.4174757281553398,0.5825242718446602,0.4860016272500036,0.6731126359522916,False,True,,,
GC,Retail Sales MoM,103,-0.15920830017802473,0.10820099482154716,-0.12274304792865616,0.21676367568092952,False,0.4563106796116505,0.5436893203883495,0.4476593463034453,0.6365776165683581,False,True,,,
GC,Richmond Fed Manufacturing Index,63,-0.1648498186235285,0.1966666161207765,-0.23473502304147467,0.0640533692763197,False,0.3548387096774194,0.6451612903225806,0.5208113075483554,0.752572671511502,True,True,,,
GC,S&P/Case-Shiller Home Price YoY,103,-0.16247587612528636,0.10105905870230408,-0.24303694592101216,0.013373632026837574,False,0.43137254901960786,0.5686274509803921,0.47174977730153644,0.6605235318133622,False,True,,,
GC,Total Vehicle Sales,39,-0.06568390858276231,0.691161381575045,0.0054655870445344135,0.973656832140351,False,0.47368421052631576,0.5263157894736843,0.3725897138116807,0.6752097668059658,False,True,,,
GC,Unemployment Rate,100,0.21112567462072812,0.034984084191297136,0.13647764776477647,0.1757483605804488,False,0.57,0.57,0.4721538954694098,0.6626670147792713,False,True,,,
GC,Wholesale Inventories MoM,103,0.044829852063924015,0.6529650751162615,0.13313087940701837,0.18004472349079773,False,0.5353535353535354,0.5353535353535354,0.4376308917006006,0.6304350427984607,False,True,,,
GC,Wholesale Inventories MoM Adv,41,0.11283159867164451,0.4824422949554917,0.042859009579397256,0.7901876988787296,False,0.5128205128205128,0.5128205128205128,0.3619936288121113,0.661348246732866,False,True,,,
HG,ADP Employment Change,101,0.15895263155401412,0.11235826231077714,-0.12372743156668607,0.21768376228041986,False,0.39,0.61,0.5120301704353077,0.699831259955477,False,True,,,
HG,API Crude Oil Stock Change,262,-0.05751876606825884,0.3537506204230308,-0.06262285264520119,0.3125987147233781,False,0.4767932489451477,0.5232067510548524,0.4597566030438166,0.5859165964700059,False,False,,,
HG,Average Hourly Earnings MoM,100,-0.02943648496833954,0.7712601509788973,-0.15135913591359135,0.13277798518603945,False,0.48,0.52,0.4231657776301877,0.6153544824408642,False,True,,,
HG,Average Hourly Earnings YoY,80,-0.03519781498258929,0.7565912951942387,-0.1602203469292077,0.1556979746506519,False,0.5,0.5,0.39297415083723214,0.6070258491627679,False,True,,,
HG,Average Weekly Hours,100,-0.02268790414938594,0.8227141664040598,-0.00027602760276027597,0.9978253107446653,False,0.54,0.54,0.4426486032113423,0.6343919169307612,False,True,,,
HG,Balance of Trade,104,-0.1364377954498817,0.16726397540593424,-0.0919605229369397,0.3531733558472294,False,0.48484848484848486,0.5151515151515151,0.41799338270028086,0.6111777320850311,False,True,,,
HG,Building Permits,57,0.049186152093126476,0.7163506907447801,0.05567889031860003,0.680799243835308,False,0.5272727272727272,0.5272727272727272,0.3979154435234905,0.653069016414015,False,True,,,
HG,Business Inventories MoM,103,0.17869077409366713,0.07092688208453092,0.0881374174966118,0.37599216598292706,False,0.44,0.56,0.4622810464941731,0.6532797337189823,False,True,,,
HG,CB Consumer Confidence,103,0.10026809690848443,0.3135825630646527,0.1502328339849756,0.12984851314633322,False,0.5980392156862745,0.5980392156862745,0.5010067361716212,0.6879551339925202,False,True,,,
HG,CB Leading Index MoM,100,-0.1319243222946085,0.19074319339232856,-0.1332389227689444,0.1863218799300029,False,0.4329896907216495,0.5670103092783505,0.4677158455418069,0.6611993858699364,False,True,,,
HG,Capacity Utilization,101,-0.04549853958370046,0.6514151027305956,0.04540742042765255,0.652067796484326,False,0.5208333333333334,0.5208333333333334,0.4220376770456145,0.618025840126259,False,True,,,
HG,Chicago PMI,102,0.10381677871887904,0.2990909635185437,0.19277789723050628,0.052232100383678856,False,0.6122448979591837,0.6122448979591837,0.5132867257141289,0.7027353173159552,False,True,,,
HG,Consumer Credit Change,103,-0.15853891687602623,0.10971149176966494,-0.1289777313258235,0.1941373405166194,False,0.34831460674157305,0.651685393258427,0.548293179638881,0.7425251718006534,True,True,,,
HG,Core Inflation Rate MoM,99,-0.2682279603084672,0.007267803339614509,-0.27030303030303027,0.006812171943402003,False,0.4489795918367347,0.5510204081632653,0.4524754605581003,0.6457163771828471,False,True,,,
HG,Core Inflation Rate YoY,100,-0.23749293250145204,0.017349448764014938,-0.2878367836783678,0.0036854535432617767,False,0.41414141414141414,0.5858585858585859,0.4873979779398563,0.6779050058435783,False,True,,,
HG,Core PCE Price Index MoM,100,-0.19735473777456125,0.04905218319494843,-0.23075907590759073,0.02089666462842789,False,0.44,0.56,0.4622810464941731,0.6532797337189823,False,True,,,
HG,Core PCE Price Index YoY,91,-0.1642143747751617,0.11984380447398955,-0.11436534480012742,0.28039133450975506,False,0.45054945054945056,0.5494505494505495,0.44729289371051195,0.6476023146903223,False,True,,,
HG,Core PPI MoM,102,-0.041380168891770035,0.6796465411614794,-0.06210382869398378,0.5352006867472575,False,0.5050505050505051,0.5050505050505051,0.4082317028206707,0.6014920021077665,False,True,,,
HG,Core PPI YoY,101,-0.03353686557654071,0.739179757877627,-0.06648883505209428,0.508856829296436,False,0.5102040816326531,0.5102040816326531,0.4127304709807342,0.6069078965674553,False,True,,,
HG,Durable Goods Orders Ex Transp MoM,102,-0.0073832499637458355,0.9412895560490998,-0.029103924819078076,0.7715300349842951,False,0.42424242424242425,0.5757575757575757,0.4773666401156489,0.668488933810911,False,True,,,
HG,Durable Goods Orders MoM,103,-0.16642577582459436,0.09292565444492834,-0.18486342819974702,0.061565985037690486,False,0.38,0.62,0.522097552931935,0.7090240074943756,False,True,,,
HG,EIA Crude Oil Stocks Change,524,-0.0904202097518998,0.038535745107049546,-0.03464196694067492,0.4287487356379558,False,0.4645669291338583,0.5354330708661417,0.4919590237779693,0.5783752552834002,False,False,,,
HG,EIA Distillate Stocks Change,309,-0.054644183816971295,0.338375697417069,-0.06026211041783953,0.29097827971865675,False,0.47854785478547857,0.5214521452145214,0.4652894737509271,0.5770776824015937,False,False,,,
HG,EIA Gasoline Stocks Change,516,-0.013264976330119223,0.7637158685228903,-0.01866558358748408,0.6722886013322348,False,0.5169660678642715,0.5169660678642715,0.47324642105323333,0.5604275169780274,False,False,,,
HG,EIA Natural Gas Stocks Change,516,0.014846391061482144,0.7365346883052658,0.05713893401255125,0.19502434476654185,False,0.5213849287169042,0.5213849287169042,0.4772049453252453,0.5652328893096509,False,False,,,
HG,Existing Home Sales,103,0.07497046499460595,0.45166542611348637,0.10104144071953233,0.3098458702670566,False,0.4752475247524752,0.5247524752475248,0.428249843605253,0.6194412135028449,False,True,,,
HG,Existing Home Sales MoM,48,0.09797571374137728,0.5076511344567561,0.12804298862152944,0.3857766786510963,False,0.5869565217391305,0.5869565217391305,0.4433949777658458,0.7171139677786819,True,True,,,
HG,Export Prices MoM,100,0.06525036350984223,0.5189350141890051,0.06940730585530944,0.4926027609570888,False,0.5444444444444444,0.5444444444444444,0.44184633566857406,0.6434038309462924,False,True,,,
HG,Factory Orders MoM,104,-0.23975668372821127,0.014231623643519728,-0.1859589226439172,0.058755741373792136,False,0.47474747474747475,0.5252525252525253,0.427793082355566,0.6208254422866205,False,True,,,
HG,Fed Interest Rate Decision,33,-0.07359813369981212,0.683978718843273,-0.07301930546471118,0.6863377563333309,False,,,,,False,True,,,
HG,Goods Trade Balance Adv,36,0.5077427937390273,0.0015717846267718633,0.39279279279279283,0.017801983522913043,False,0.6285714285714286,0.6285714285714286,0.4633693683981063,0.7683418049934342,True,True,,,
HG,House Price Index MoM,57,-0.1376672916635141,0.3071544790397376,-0.08173450868550688,0.5455621419901999,False,0.44642857142857145,0.5535714285714286,0.42413214787019304,0.676132787478347,False,True,,,
HG,Housing Starts,99,0.11539064748536751,0.2553941351677009,0.1202424394655391,0.23581606041113815,False,0.46808510638297873,0.5319148936170213,0.43178263745870227,0.6295410597981543,False,True,,,
HG,IBD/TIPP Economic Optimism,28,,,,,False,,,,,False,True,,,
HG,ISM Manufacturing Employment,51,-0.08353162238051523,0.5600506467413807,-0.09728506787330317,0.4970464720371319,False,0.45098039215686275,0.5490196078431373,0.4138470854734202,0.6773248145335304,False,True,,,
HG,ISM Manufacturing PMI,104,0.1409565470318569,0.15350979590969066,0.10229382268217221,0.3014627767555237,False,0.5631067961165048,0.5631067961165048,0.466759917452737,0.6549156955843124,False,True,,,
HG,ISM Manufacturing Prices,101,0.024253247241225837,0.8097538484855771,0.033302271403610945,0.7409394636741726,False,0.55,0.55,0.4524460299519491,0.6438546202256804,False,True,,,
HG,ISM Non-Manufacturing Business Activity,49,-0.014769530015417172,0.9197702096203554,-0.03673844288953992,0.8021119624567457,False,0.5217391304347826,0.5217391304347826,0.38137413069727216,0.6587531056888596,False,True,,,
HG,ISM Non-Manufacturing PMI,63,-0.06361923042252421,0.6203513624197978,-0.1109404254554687,0.38670656328523845,False,0.4166666666666667,0.5833333333333333,0.4572808101974486,0.6993572144411129,False,True,,,
HG,Import Prices MoM,100,0.030478571180417583,0.7633963899228879,0.019463583217966714,0.8475800865818915,False,0.4666666666666667,0.5333333333333333,0.4310218745160155,0.6329157504451343,False,True,,,
HG,Inflation Rate MoM,99,-0.323201611162141,0.001102339622030505,-0.3286332714904143,0.0008966965070899379,False,0.40816326530612246,0.5918367346938775,0.4928537159112164,0.6838915920224888,False,True,,,
HG,Inflation Rate YoY,100,-0.27472824128995477,0.005671721692184313,-0.2356435643564356,0.018267646516658534,False,0.43434343434343436,0.5656565656565656,0.46737456651295606,0.6590335975567292,False,True,,,
HG,Initial Jobless Claims,523,0.06946709709639298,0.11256415057207007,0.06262476600940645,0.15267248944122583,False,0.49700598802395207,0.5029940119760479,0.4593565326019151,0.5465859270506601,False,True,,,
HG,JOLTs Job Openings,100,-0.16193370076209196,0.10748068522241658,-0.12224789228101524,0.2256426122507394,False,0.4583333333333333,0.5416666666666667,0.44231552915449257,0.6378115051892543,False,True,,,
HG,Manufacturing Payrolls,100,-0.000743337264553513,0.9941436464125946,-0.012601260126012601,0.9009722591534021,False,0.46,0.54,0.44264860321134236,0.6343919169307612,False,True,,,
HG,Michigan Consumer Expectations Final,45,0.175472710282271,0.24892872026708096,0.11607760472715667,0.44765365361121984,False,0.5813953488372093,0.5813953488372093,0.43328577383622974,0.7161544907491686,True,True,,,
HG,Michigan Consumer Expectations Prel,70,0.07783556497676734,0.5218695847333067,0.06811898538756195,0.5752653301106871,False,0.5303030303030303,0.5303030303030303,0.41157685723928233,0.6456957150614486,False,True,,,
HG,Michigan Consumer Sentiment Final,102,0.04264118089410698,0.670442463508103,0.02298551601503104,0.8186267631973365,False,0.45,0.55,0.45244602995194905,0.6438546202256804,False,True,,,
HG,Michigan Consumer Sentiment Prel,103,-0.03934918162022822,0.6931161820038703,0.004316629753606416,0.9654826797736809,False,0.4536082474226804,0.5463917525773196,0.4474409242724182,0.6418080820895581,False,True,,,
HG,Michigan Current Conditions Final,47,0.06682827412618057,0.6553703335239182,0.06955566479735772,0.642237597684794,False,0.5111111111111111,0.5111111111111111,0.37004464641514134,0.6504297625011498,False,True,,,
HG,Michigan Current Conditions Prel,72,0.09207520470563481,0.44174695729819313,0.13838015191608982,0.24636179976545172,False,0.5294117647058824,0.5294117647058824,0.4124092208609364,0.6432689358129562,False,True,,,
HG,Monthly Budget Statement,99,0.014957876895590645,0.8831738226624911,-0.017193394800648014,0.8658659121352895,False,0.48936170212765956,0.5106382978723405,0.4111688614883291,0.6092723709306231,False,True,,,
