set,instrument,et,title,stop,tp,bars_pre_release,long_usd,long_outcome,long_exit_s,short_usd,short_outcome,short_exit_s,straddle_usd,both_stopped
RELEASES,RTY,2022-10-13 08:30:00,Inflation Rate MoM,0.1,0.4,197,342.6399999999944,tp,-61.0,-85.65999999999576,stopped_pre,-62.0,256.97999999999865,False
RELEASES,RTY,2022-10-13 08:30:00,Inflation Rate MoM,0.1,0.0,197,-85.65999999999576,stopped_post,1.0,-85.65999999999576,stopped_pre,-62.0,-171.31999999999152,True
RELEASES,RTY,2022-10-13 08:30:00,Inflation Rate MoM,0.2,0.2,197,171.3200000000029,tp,-61.0,-171.3200000000029,stopped_pre,-61.0,0.0,False
RELEASES,RTY,2022-10-13 08:30:00,Inflation Rate MoM,0.2,0.4,197,342.6399999999944,tp,-61.0,-171.3200000000029,stopped_pre,-61.0,171.31999999999152,False
RELEASES,RTY,2022-10-13 08:30:00,Inflation Rate MoM,0.2,0.0,197,-171.3200000000029,stopped_post,1.0,-171.3200000000029,stopped_pre,-61.0,-342.6400000000058,True
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.05,0.2,207,-54.99999999999545,stopped_pre,-245.0,-45.82749999999578,stopped_pre,-19.0,-100.82749999999123,True
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.05,0.4,207,-54.99999999999545,stopped_pre,-245.0,-45.82749999999578,stopped_pre,-19.0,-100.82749999999123,True
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.05,0.0,207,-54.99999999999545,stopped_pre,-245.0,-45.82749999999578,stopped_pre,-19.0,-100.82749999999123,True
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.1,0.2,207,-94.99999999999318,stopped_pre,-199.0,-91.65500000000293,stopped_post,3.0,-186.6549999999961,True
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.1,0.4,207,-94.99999999999318,stopped_pre,-199.0,-91.65500000000293,stopped_post,3.0,-186.6549999999961,True
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.1,0.0,207,-94.99999999999318,stopped_pre,-199.0,-91.65500000000293,stopped_post,3.0,-186.6549999999961,True
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.2,0.2,207,183.3099999999945,tp,4.0,-183.3099999999945,stopped_post,4.0,0.0,False
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.2,0.4,207,366.62000000000035,tp,6.0,-183.3099999999945,stopped_post,4.0,183.31000000000586,False
RELEASES,RTY,2022-11-02 14:00:00,Fed Interest Rate Decision,0.2,0.0,207,1430.0000000000068,timed,900.0,-183.3099999999945,stopped_post,4.0,1246.6900000000123,False
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.05,0.2,172,-44.889999999998054,stopped_pre,-149.0,-44.889999999998054,stopped_pre,-105.0,-89.77999999999611,True
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.05,0.4,172,-44.889999999998054,stopped_pre,-149.0,-44.889999999998054,stopped_pre,-105.0,-89.77999999999611,True
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.05,0.0,172,-44.889999999998054,stopped_pre,-149.0,-44.889999999998054,stopped_pre,-105.0,-89.77999999999611,True
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.1,0.2,172,-89.77999999999611,stopped_pre,-66.0,-89.77999999999611,stopped_post,0.0,-179.55999999999221,True
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.1,0.4,172,-89.77999999999611,stopped_pre,-66.0,-89.77999999999611,stopped_post,0.0,-179.55999999999221,True
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.1,0.0,172,-89.77999999999611,stopped_pre,-66.0,-89.77999999999611,stopped_post,0.0,-179.55999999999221,True
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.2,0.2,172,-179.56000000000358,stopped_post,5.0,179.56000000000358,tp,5.0,0.0,False
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.2,0.4,172,-179.56000000000358,stopped_post,5.0,359.1199999999958,tp,5.0,179.55999999999221,False
RELEASES,RTY,2022-11-04 08:30:00,Non Farm Payrolls,0.2,0.0,172,-179.56000000000358,stopped_post,5.0,-179.56000000000358,stopped_post,370.0,-359.12000000000717,True
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.05,0.2,137,176.94999999999936,tp,-5.0,-44.237499999997,stopped_pre,-152.0,132.71250000000236,False
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.05,0.4,137,-44.237499999997,stopped_post,0.0,-44.237499999997,stopped_pre,-152.0,-88.474999999994,True
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.05,0.0,137,-44.237499999997,stopped_post,0.0,-44.237499999997,stopped_pre,-152.0,-88.474999999994,True
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.1,0.2,137,176.94999999999936,tp,-5.0,-88.47500000000537,stopped_pre,-109.0,88.474999999994,False
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.1,0.4,137,-88.47500000000537,stopped_post,0.0,-88.47500000000537,stopped_pre,-109.0,-176.95000000001073,True
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.1,0.0,137,-88.47500000000537,stopped_post,0.0,-88.47500000000537,stopped_pre,-109.0,-176.95000000001073,True
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.2,0.2,137,176.94999999999936,tp,-5.0,-176.94999999999936,stopped_pre,-5.0,0.0,False
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.2,0.4,137,-176.94999999999936,stopped_post,0.0,-176.94999999999936,stopped_pre,-5.0,-353.8999999999987,True
RELEASES,RTY,2022-11-10 08:30:00,Inflation Rate MoM,0.2,0.0,137,-176.94999999999936,stopped_post,0.0,-176.94999999999936,stopped_pre,-5.0,-353.8999999999987,True
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.05,0.2,88,-47.0450000000028,stopped_pre,-196.0,188.17999999999984,tp,-5.0,141.13499999999704,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.05,0.4,88,-47.0450000000028,stopped_pre,-196.0,376.3599999999997,tp,1.0,329.31499999999687,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.05,0.0,88,-47.0450000000028,stopped_pre,-196.0,1610.0000000000023,timed,900.0,1562.9549999999995,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.1,0.2,88,-94.0900000000056,stopped_pre,-58.0,188.17999999999984,tp,-5.0,94.08999999999423,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.1,0.4,88,-94.0900000000056,stopped_pre,-58.0,376.3599999999997,tp,1.0,282.26999999999407,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.1,0.0,88,-94.0900000000056,stopped_pre,-58.0,1610.0000000000023,timed,900.0,1515.9099999999967,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.2,0.2,88,-188.17999999999984,stopped_pre,-5.0,188.17999999999984,tp,-5.0,0.0,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.2,0.4,88,-188.17999999999984,stopped_pre,-5.0,376.3599999999997,tp,1.0,188.17999999999984,False
RELEASES,RTY,2022-12-02 08:30:00,Non Farm Payrolls,0.2,0.0,88,-188.17999999999984,stopped_pre,-5.0,1610.0000000000023,timed,900.0,1421.8200000000024,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.05,0.2,217,184.55000000000155,tp,-194.0,-50.0,stopped_pre,-280.0,134.55000000000155,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.05,0.4,217,369.1000000000031,tp,-194.0,-50.0,stopped_pre,-280.0,319.1000000000031,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.05,0.0,217,2260.0000000000023,timed,900.0,-50.0,stopped_pre,-280.0,2210.0000000000023,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.1,0.2,217,184.55000000000155,tp,-194.0,-92.27499999999509,stopped_pre,-197.0,92.27500000000646,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.1,0.4,217,369.1000000000031,tp,-194.0,-92.27499999999509,stopped_pre,-197.0,276.825000000008,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.1,0.0,217,2260.0000000000023,timed,900.0,-92.27499999999509,stopped_pre,-197.0,2167.725000000007,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.2,0.2,217,184.55000000000155,tp,-194.0,-184.55000000000155,stopped_pre,-194.0,0.0,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.2,0.4,217,369.1000000000031,tp,-194.0,-184.55000000000155,stopped_pre,-194.0,184.55000000000155,False
RELEASES,RTY,2022-12-13 08:30:00,Inflation Rate MoM,0.2,0.0,217,2260.0000000000023,timed,900.0,-184.55000000000155,stopped_pre,-194.0,2075.4500000000007,False
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.05,0.2,170,-46.450000000004366,stopped_post,1.0,-54.99999999999545,stopped_pre,-111.0,-101.44999999999982,True
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.05,0.4,170,-46.450000000004366,stopped_post,1.0,-54.99999999999545,stopped_pre,-111.0,-101.44999999999982,True
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.05,0.0,170,-46.450000000004366,stopped_post,1.0,-54.99999999999545,stopped_pre,-111.0,-101.44999999999982,True
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.1,0.2,170,-92.89999999999736,stopped_post,1.0,-92.89999999999736,stopped_pre,-89.0,-185.79999999999472,True
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.1,0.4,170,-92.89999999999736,stopped_post,1.0,-92.89999999999736,stopped_pre,-89.0,-185.79999999999472,True
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.1,0.0,170,-92.89999999999736,stopped_post,1.0,-92.89999999999736,stopped_pre,-89.0,-185.79999999999472,True
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.2,0.2,170,-185.79999999999472,stopped_post,1.0,185.79999999999472,tp,1.0,0.0,False
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.2,0.4,170,-185.79999999999472,stopped_post,1.0,371.6000000000008,tp,4.0,185.8000000000061,False
RELEASES,RTY,2022-12-14 14:00:00,Fed Interest Rate Decision,0.2,0.0,170,-185.79999999999472,stopped_post,1.0,1045.0000000000045,timed,900.0,859.2000000000098,False
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.05,0.2,105,-44.03750000000173,stopped_pre,-12.0,-44.03750000000173,stopped_pre,-216.0,-88.07500000000346,True
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.05,0.4,105,-44.03750000000173,stopped_pre,-12.0,-44.03750000000173,stopped_pre,-216.0,-88.07500000000346,True
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.05,0.0,105,-44.03750000000173,stopped_pre,-12.0,-44.03750000000173,stopped_pre,-216.0,-88.07500000000346,True
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.1,0.2,105,-88.07500000000346,stopped_pre,-12.0,-89.99999999999773,stopped_pre,-194.0,-178.07500000000118,True
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.1,0.4,105,-88.07500000000346,stopped_pre,-12.0,-89.99999999999773,stopped_pre,-194.0,-178.07500000000118,True
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.1,0.0,105,-88.07500000000346,stopped_pre,-12.0,-89.99999999999773,stopped_pre,-194.0,-178.07500000000118,True
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.2,0.2,105,176.14999999999554,tp,1.0,-176.14999999999554,stopped_post,1.0,0.0,False
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.2,0.4,105,389.9999999999977,tp,6.0,-176.14999999999554,stopped_post,1.0,213.85000000000218,False
RELEASES,RTY,2023-01-06 08:30:00,Non Farm Payrolls,0.2,0.0,105,850.0,timed,900.0,-176.14999999999554,stopped_post,1.0,673.8500000000045,False
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.05,0.2,158,186.22000000000298,tp,-54.0,-46.555000000000746,stopped_pre,-82.0,139.66500000000224,False
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.05,0.4,158,-46.555000000000746,stopped_pre,-3.0,-46.555000000000746,stopped_pre,-82.0,-93.11000000000149,True
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.05,0.0,158,-46.555000000000746,stopped_pre,-3.0,-46.555000000000746,stopped_pre,-82.0,-93.11000000000149,True
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.1,0.2,158,186.22000000000298,tp,-54.0,-93.11000000000149,stopped_pre,-62.0,93.11000000000149,False
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.1,0.4,158,-93.11000000000149,stopped_pre,-3.0,-93.11000000000149,stopped_pre,-62.0,-186.22000000000298,True
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.1,0.0,158,-93.11000000000149,stopped_pre,-3.0,-93.11000000000149,stopped_pre,-62.0,-186.22000000000298,True
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.2,0.2,158,186.22000000000298,tp,-54.0,-186.22000000000298,stopped_pre,-54.0,0.0,False
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.2,0.4,158,-186.22000000000298,stopped_pre,-3.0,-186.22000000000298,stopped_pre,-54.0,-372.44000000000597,True
RELEASES,RTY,2023-01-12 08:30:00,Inflation Rate MoM,0.2,0.0,158,-186.22000000000298,stopped_pre,-3.0,-186.22000000000298,stopped_pre,-54.0,-372.44000000000597,True
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.05,0.2,171,195.00000000000455,tp,-58.0,-48.36249999999609,stopped_pre,-182.0,146.63750000000846,False
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.05,0.4,171,-48.36249999999609,stopped_post,2.0,-48.36249999999609,stopped_pre,-182.0,-96.72499999999218,True
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.05,0.0,171,-48.36249999999609,stopped_post,2.0,-48.36249999999609,stopped_pre,-182.0,-96.72499999999218,True
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.1,0.2,171,195.00000000000455,tp,-58.0,-96.72500000000355,stopped_pre,-99.0,98.275000000001,False
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.1,0.4,171,-96.72500000000355,stopped_post,2.0,-96.72500000000355,stopped_pre,-99.0,-193.4500000000071,True
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.1,0.0,171,-96.72500000000355,stopped_post,2.0,-96.72500000000355,stopped_pre,-99.0,-193.4500000000071,True
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.2,0.2,171,195.00000000000455,tp,-58.0,-195.00000000000455,stopped_pre,-58.0,0.0,False
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.2,0.4,171,-204.99999999999545,stopped_post,5.0,-195.00000000000455,stopped_pre,-58.0,-400.0,True
RELEASES,RTY,2023-02-01 14:00:00,Fed Interest Rate Decision,0.2,0.0,171,-204.99999999999545,stopped_post,5.0,-195.00000000000455,stopped_pre,-58.0,-400.0,True
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.05,0.2,117,-50.04999999999882,stopped_pre,-114.0,-54.99999999999545,stopped_pre,-70.0,-105.04999999999427,True
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.05,0.4,117,-50.04999999999882,stopped_pre,-114.0,-54.99999999999545,stopped_pre,-70.0,-105.04999999999427,True
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.05,0.0,117,-50.04999999999882,stopped_pre,-114.0,-54.99999999999545,stopped_pre,-70.0,-105.04999999999427,True
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.1,0.2,117,-100.09999999999764,stopped_post,1.0,200.19999999999527,tp,1.0,100.09999999999764,False
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.1,0.4,117,-100.09999999999764,stopped_post,1.0,400.4000000000019,tp,1.0,300.3000000000043,False
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.1,0.0,117,-100.09999999999764,stopped_post,1.0,500.0,timed,900.0,399.90000000000236,False
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.2,0.2,117,-200.19999999999527,stopped_post,1.0,200.19999999999527,tp,1.0,0.0,False
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.2,0.4,117,-200.19999999999527,stopped_post,1.0,400.4000000000019,tp,1.0,200.20000000000664,False
RELEASES,RTY,2023-02-03 08:30:00,Non Farm Payrolls,0.2,0.0,117,-200.19999999999527,stopped_post,1.0,500.0,timed,900.0,299.80000000000473,False
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.05,0.2,171,195.00000000000455,tp,-50.0,-50.0,stopped_pre,-253.0,145.00000000000455,False
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.05,0.4,171,-48.74999999999545,stopped_post,0.0,-50.0,stopped_pre,-253.0,-98.74999999999545,True
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.05,0.0,171,-48.74999999999545,stopped_post,0.0,-50.0,stopped_pre,-253.0,-98.74999999999545,True
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.1,0.2,171,195.00000000000455,tp,-50.0,-97.50000000000227,stopped_pre,-253.0,97.50000000000227,False
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.1,0.4,171,-97.50000000000227,stopped_post,0.0,-97.50000000000227,stopped_pre,-253.0,-195.00000000000455,True
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.1,0.0,171,-97.50000000000227,stopped_post,0.0,-97.50000000000227,stopped_pre,-253.0,-195.00000000000455,True
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.2,0.2,171,195.00000000000455,tp,-50.0,-195.00000000000455,stopped_pre,-50.0,0.0,False
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.2,0.4,171,-195.00000000000455,stopped_post,0.0,-195.00000000000455,stopped_pre,-50.0,-390.0000000000091,True
RELEASES,RTY,2023-02-14 08:30:00,Inflation Rate MoM,0.2,0.0,171,-195.00000000000455,stopped_post,0.0,-195.00000000000455,stopped_pre,-50.0,-390.0000000000091,True
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.05,0.2,99,181.8899999999985,tp,1.0,-50.0,stopped_pre,-213.0,131.8899999999985,False
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.05,0.4,99,363.779999999997,tp,2.0,-50.0,stopped_pre,-213.0,313.779999999997,False
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.05,0.0,99,-45.47250000000531,stopped_post,8.0,-50.0,stopped_pre,-213.0,-95.47250000000531,True
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.1,0.2,99,181.8899999999985,tp,1.0,-90.94499999999925,stopped_post,1.0,90.94499999999925,False
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.1,0.4,99,363.779999999997,tp,2.0,-90.94499999999925,stopped_post,1.0,272.83499999999776,False
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.1,0.0,99,-90.94499999999925,stopped_post,8.0,-90.94499999999925,stopped_post,1.0,-181.8899999999985,True
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.2,0.2,99,181.8899999999985,tp,1.0,-181.8899999999985,stopped_post,1.0,0.0,False
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.2,0.4,99,363.779999999997,tp,2.0,-181.8899999999985,stopped_post,1.0,181.8899999999985,False
RELEASES,RTY,2023-03-10 08:30:00,Non Farm Payrolls,0.2,0.0,99,-181.8899999999985,stopped_post,8.0,-181.8899999999985,stopped_post,1.0,-363.779999999997,True
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.05,0.2,151,-44.632500000000164,stopped_pre,-253.0,-45.00000000000455,stopped_pre,-284.0,-89.63250000000471,True
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.05,0.4,151,-44.632500000000164,stopped_pre,-253.0,-45.00000000000455,stopped_pre,-284.0,-89.63250000000471,True
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.05,0.0,151,-44.632500000000164,stopped_pre,-253.0,-45.00000000000455,stopped_pre,-284.0,-89.63250000000471,True
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.1,0.2,151,-89.26500000000033,stopped_pre,-76.0,178.53000000000065,tp,0.0,89.26500000000033,False
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.1,0.4,151,-89.26500000000033,stopped_pre,-76.0,357.0600000000013,tp,1.0,267.795000000001,False
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.1,0.0,151,-89.26500000000033,stopped_pre,-76.0,-89.26500000000033,stopped_post,41.0,-178.53000000000065,True
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.2,0.2,151,-178.53000000000065,stopped_post,0.0,178.53000000000065,tp,0.0,0.0,False
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.2,0.4,151,-178.53000000000065,stopped_post,0.0,357.0600000000013,tp,1.0,178.53000000000065,False
RELEASES,RTY,2023-03-14 08:30:00,Inflation Rate MoM,0.2,0.0,151,-178.53000000000065,stopped_post,0.0,-178.53000000000065,stopped_post,43.0,-357.0600000000013,True
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.05,0.2,187,177.91999999999462,tp,21.0,-44.99999999999318,stopped_pre,-265.0,132.92000000000144,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.05,0.4,187,364.9999999999977,tp,26.0,-44.99999999999318,stopped_pre,-265.0,320.00000000000455,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.05,0.0,187,150.0,timed,900.0,-44.99999999999318,stopped_pre,-265.0,105.00000000000682,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.1,0.2,187,177.91999999999462,tp,21.0,-88.95999999999731,stopped_pre,-220.0,88.95999999999731,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.1,0.4,187,364.9999999999977,tp,26.0,-88.95999999999731,stopped_pre,-220.0,276.0400000000004,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.1,0.0,187,150.0,timed,900.0,-88.95999999999731,stopped_pre,-220.0,61.04000000000269,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.2,0.2,187,177.91999999999462,tp,21.0,-177.91999999999462,stopped_post,21.0,0.0,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.2,0.4,187,364.9999999999977,tp,26.0,-177.91999999999462,stopped_post,21.0,187.0800000000031,False
RELEASES,RTY,2023-03-22 14:00:00,Fed Interest Rate Decision,0.2,0.0,187,150.0,timed,900.0,-177.91999999999462,stopped_post,21.0,-27.919999999994616,False
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.05,0.2,43,-44.03499999999667,stopped_pre,-195.0,-44.03499999999667,stopped_post,9.0,-88.06999999999334,True
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.05,0.4,43,-44.03499999999667,stopped_pre,-195.0,-44.03499999999667,stopped_post,9.0,-88.06999999999334,True
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.05,0.0,43,-44.03499999999667,stopped_pre,-195.0,-44.03499999999667,stopped_post,9.0,-88.06999999999334,True
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.1,0.2,43,-105.00000000000682,stopped_pre,-102.0,-88.07000000000471,stopped_post,17.0,-193.07000000001153,True
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.1,0.4,43,-105.00000000000682,stopped_pre,-102.0,-88.07000000000471,stopped_post,17.0,-193.07000000001153,True
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.1,0.0,43,-105.00000000000682,stopped_pre,-102.0,-88.07000000000471,stopped_post,17.0,-193.07000000001153,True
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.2,0.2,43,176.13999999999805,tp,54.0,-176.13999999999805,stopped_post,54.0,0.0,False
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.2,0.4,43,352.2799999999961,tp,107.0,-176.13999999999805,stopped_post,54.0,176.13999999999805,False
RELEASES,RTY,2023-04-07 08:30:00,Non Farm Payrolls,0.2,0.0,43,750.0,timed,900.0,-176.13999999999805,stopped_post,54.0,573.860000000002,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.05,0.2,172,179.9099999999953,tp,-165.0,-44.97750000000451,stopped_pre,-213.0,134.9324999999908,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.05,0.4,172,359.820000000002,tp,-5.0,-44.97750000000451,stopped_pre,-213.0,314.8424999999975,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.05,0.0,172,960.0000000000023,timed,900.0,-44.97750000000451,stopped_pre,-213.0,915.0224999999978,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.1,0.2,172,179.9099999999953,tp,-165.0,-89.95499999999765,stopped_pre,-190.0,89.95499999999765,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.1,0.4,172,359.820000000002,tp,-5.0,-89.95499999999765,stopped_pre,-190.0,269.86500000000433,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.1,0.0,172,960.0000000000023,timed,900.0,-89.95499999999765,stopped_pre,-190.0,870.0450000000046,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.2,0.2,172,179.9099999999953,tp,-165.0,-179.9099999999953,stopped_pre,-165.0,0.0,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.2,0.4,172,359.820000000002,tp,-5.0,-179.9099999999953,stopped_pre,-165.0,179.91000000000668,False
RELEASES,RTY,2023-04-12 08:30:00,Inflation Rate MoM,0.2,0.0,172,960.0000000000023,timed,900.0,-179.9099999999953,stopped_pre,-165.0,780.090000000007,False
RELEASES,RTY,2023-05-03 14:00:00,Fed Interest Rate Decision,0.05,0.2,179,-44.11999999999807,stopped_post,3.0,-44.11999999999807,stopped_pre,-187.0,-88.23999999999614,True
RELEASES,RTY,2023-05-03 14:00:00,Fed Interest Rate Decision,0.05,0.4,179,-44.11999999999807,stopped_post,3.0,-44.11999999999807,stopped_pre,-187.0,-88.23999999999614,True
