pivot_time,pivot_price,kind,label,prior_ref,delta_pts,confirmed_time
2024-04-22 18:00:00,17306.0,low,HL,17179.25,126.75,2024-04-23 02:00:00
2024-04-23 22:00:00,17740.75,high,HH,17397.25,343.5,2024-04-24 06:00:00
2024-04-24 02:00:00,17681.5,low,HL,17306.0,375.5,2024-04-24 10:00:00
2024-04-25 06:00:00,17356.5,low,LL,17681.5,-325.0,2024-04-25 14:00:00
2024-04-25 14:00:00,17816.5,high,HH,17740.75,75.75,2024-04-25 22:00:00
2024-04-26 02:00:00,17729.0,low,HL,17356.5,372.5,2024-04-26 10:00:00
2024-04-28 22:00:00,17921.25,high,HH,17816.5,104.75,2024-04-29 06:00:00
2024-04-29 06:00:00,17867.0,low,HL,17729.0,138.0,2024-04-29 14:00:00
2024-04-29 10:00:00,17916.75,high,LH,17921.25,-4.5,2024-04-29 18:00:00
2024-05-01 02:00:00,17436.0,low,LL,17867.0,-431.0,2024-05-01 10:00:00
2024-05-02 06:00:00,17498.75,low,HL,17436.0,62.75,2024-05-02 14:00:00
2024-05-02 18:00:00,17771.5,high,LH,17916.75,-145.25,2024-05-03 02:00:00
2024-05-03 14:00:00,18025.5,high,HH,17771.5,254.0,2024-05-05 22:00:00
2024-05-05 22:00:00,17995.75,low,HL,17498.75,497.0,2024-05-06 06:00:00
2024-05-06 14:00:00,18185.5,high,HH,18025.5,160.0,2024-05-06 22:00:00
2024-05-07 02:00:00,18174.5,low,HL,17995.75,178.75,2024-05-07 10:00:00
2024-05-07 18:00:00,18204.0,high,HH,18185.5,18.5,2024-05-08 02:00:00
2024-05-09 02:00:00,18130.0,low,LL,18174.5,-44.5,2024-05-09 10:00:00
2024-05-10 06:00:00,18328.75,high,HH,18204.0,124.75,2024-05-10 14:00:00
2024-05-10 14:00:00,18239.25,low,HL,18130.0,109.25,2024-05-12 22:00:00
2024-05-12 22:00:00,18297.0,high,LH,18328.75,-31.75,2024-05-13 06:00:00
2024-05-13 18:00:00,18276.75,low,HL,18239.25,37.5,2024-05-14 02:00:00
2024-05-14 18:00:00,18420.75,high,HH,18297.0,123.75,2024-05-15 02:00:00
2024-05-15 02:00:00,18412.25,low,HL,18276.75,135.5,2024-05-15 10:00:00
2024-05-15 22:00:00,18723.5,high,HH,18420.75,302.75,2024-05-16 06:00:00
2024-05-16 14:00:00,18638.25,low,HL,18412.25,226.0,2024-05-16 22:00:00
2024-05-17 10:00:00,18615.25,low,LL,18638.25,-23.0,2024-05-19 18:00:00
2024-05-20 06:00:00,18749.5,high,HH,18723.5,26.0,2024-05-20 14:00:00
2024-05-20 22:00:00,18748.0,high,LH,18749.5,-1.5,2024-05-21 06:00:00
2024-05-21 06:00:00,18707.75,low,HL,18615.25,92.5,2024-05-21 14:00:00
2024-05-22 06:00:00,18824.5,high,HH,18748.0,76.5,2024-05-22 14:00:00
2024-05-22 10:00:00,18771.75,low,HL,18707.75,64.0,2024-05-22 18:00:00
2024-05-22 22:00:00,18950.5,high,HH,18824.5,126.0,2024-05-23 06:00:00
2024-05-23 14:00:00,18686.5,low,LL,18771.75,-85.25,2024-05-23 22:00:00
2024-05-24 10:00:00,18903.5,high,LH,18950.5,-47.0,2024-05-26 18:00:00
2024-05-26 18:00:00,18852.25,low,HL,18686.5,165.75,2024-05-27 02:00:00
2024-05-27 10:00:00,18950.75,high,HH,18903.5,47.25,2024-05-27 22:00:00
2024-05-28 02:00:00,18969.0,high,HH,18950.75,18.25,2024-05-28 10:00:00
2024-05-28 06:00:00,18864.25,low,HL,18852.25,12.0,2024-05-28 14:00:00
2024-05-28 14:00:00,18950.5,high,LH,18969.0,-18.5,2024-05-28 22:00:00
2024-05-29 02:00:00,18817.0,low,LL,18864.25,-47.25,2024-05-29 10:00:00
2024-05-29 10:00:00,18859.5,high,LH,18950.5,-91.0,2024-05-29 18:00:00
2024-05-29 22:00:00,18674.25,low,LL,18817.0,-142.75,2024-05-30 06:00:00
2024-05-30 06:00:00,18739.0,high,LH,18859.5,-120.5,2024-05-30 14:00:00
2024-05-30 22:00:00,18537.5,low,LL,18674.25,-136.75,2024-05-31 06:00:00
2024-05-31 10:00:00,18341.25,low,LL,18537.5,-196.25,2024-06-02 18:00:00
2024-06-03 06:00:00,18677.0,high,LH,18739.0,-62.0,2024-06-03 14:00:00
2024-06-03 10:00:00,18557.25,low,HL,18341.25,216.0,2024-06-03 18:00:00
2024-06-03 18:00:00,18668.25,high,LH,18677.0,-8.75,2024-06-04 02:00:00
2024-06-04 02:00:00,18543.0,low,LL,18557.25,-14.25,2024-06-04 10:00:00
2024-06-05 18:00:00,19099.0,high,HH,18668.25,430.75,2024-06-06 02:00:00
2024-06-06 06:00:00,19033.75,low,HL,18543.0,490.75,2024-06-06 14:00:00
2024-06-06 22:00:00,19093.0,high,LH,19099.0,-6.0,2024-06-07 06:00:00
2024-06-07 10:00:00,19114.75,high,HH,19093.0,21.75,2024-06-09 18:00:00
2024-06-07 14:00:00,19030.25,low,LL,19033.75,-3.5,2024-06-09 22:00:00
2024-06-09 22:00:00,19043.5,high,LH,19114.75,-71.25,2024-06-10 06:00:00
2024-06-10 06:00:00,18993.5,low,LL,19030.25,-36.75,2024-06-10 14:00:00
2024-06-10 14:00:00,19107.75,high,HH,19043.5,64.25,2024-06-10 22:00:00
2024-06-11 06:00:00,19032.25,low,HL,18993.5,38.75,2024-06-11 14:00:00
2024-06-13 06:00:00,19631.25,high,HH,19107.75,523.5,2024-06-13 14:00:00
2024-06-13 10:00:00,19568.0,low,HL,19032.25,535.75,2024-06-13 18:00:00
2024-06-13 22:00:00,19646.25,high,HH,19631.25,15.0,2024-06-14 06:00:00
2024-06-14 02:00:00,19556.5,low,LL,19568.0,-11.5,2024-06-14 10:00:00
2024-06-17 06:00:00,19954.5,low,HL,19556.5,398.0,2024-06-17 14:00:00
2024-06-17 10:00:00,20233.5,high,HH,19646.25,587.25,2024-06-17 18:00:00
2024-06-17 18:00:00,20165.0,low,HL,19954.5,210.5,2024-06-18 02:00:00
2024-06-18 02:00:00,20237.75,high,HH,20233.5,4.25,2024-06-18 10:00:00
2024-06-18 06:00:00,20179.0,low,HL,20165.0,14.0,2024-06-18 14:00:00
2024-06-19 10:00:00,20231.0,low,HL,20179.0,52.0,2024-06-19 22:00:00
2024-06-19 22:00:00,20327.5,high,HH,20237.75,89.75,2024-06-20 06:00:00
2024-06-20 10:00:00,20033.0,low,LL,20231.0,-198.0,2024-06-20 18:00:00
2024-06-20 22:00:00,20073.5,high,LH,20327.5,-254.0,2024-06-21 06:00:00
2024-06-21 06:00:00,19953.75,low,LL,20033.0,-79.25,2024-06-21 14:00:00
2024-06-21 14:00:00,20009.75,high,LH,20073.5,-63.75,2024-06-23 22:00:00
2024-06-23 18:00:00,19952.25,low,LL,19953.75,-1.5,2024-06-24 02:00:00
2024-06-24 14:00:00,19752.5,low,LL,19952.25,-199.75,2024-06-24 22:00:00
2024-06-26 02:00:00,20022.75,high,HH,20009.75,13.0,2024-06-26 10:00:00
2024-06-26 18:00:00,19919.5,low,HL,19752.5,167.0,2024-06-27 02:00:00
2024-06-27 18:00:00,20129.5,high,HH,20022.75,106.75,2024-06-28 02:00:00
2024-06-28 06:00:00,20147.5,high,HH,20129.5,18.0,2024-06-28 14:00:00
2024-06-28 14:00:00,19966.5,low,HL,19919.5,47.0,2024-06-30 22:00:00
2024-06-30 22:00:00,20007.25,high,LH,20147.5,-140.25,2024-07-01 06:00:00
2024-07-01 06:00:00,19887.75,low,LL,19966.5,-78.75,2024-07-01 14:00:00
2024-07-01 14:00:00,20042.5,high,HH,20007.25,35.25,2024-07-01 22:00:00
2024-07-02 02:00:00,19956.5,low,HL,19887.75,68.75,2024-07-02 10:00:00
2024-07-03 10:00:00,20419.5,high,HH,20042.5,377.0,2024-07-03 22:00:00
2024-07-04 10:00:00,20381.25,low,HL,19956.5,424.75,2024-07-04 22:00:00
2024-07-05 10:00:00,20624.25,high,HH,20419.5,204.75,2024-07-07 18:00:00
2024-07-07 22:00:00,20584.5,low,HL,20381.25,203.25,2024-07-08 06:00:00
2024-07-09 06:00:00,20749.5,high,HH,20624.25,125.25,2024-07-09 14:00:00
2024-07-09 10:00:00,20660.5,low,HL,20584.5,76.0,2024-07-09 18:00:00
2024-07-10 14:00:00,20896.5,high,HH,20749.5,147.0,2024-07-10 22:00:00
2024-07-10 22:00:00,20869.25,low,HL,20660.5,208.75,2024-07-11 06:00:00
2024-07-11 02:00:00,20882.75,high,LH,20896.5,-13.75,2024-07-11 10:00:00
2024-07-11 10:00:00,20391.0,low,LL,20869.25,-478.25,2024-07-11 18:00:00
2024-07-11 22:00:00,20418.25,low,HL,20391.0,27.25,2024-07-12 06:00:00
2024-07-12 10:00:00,20710.25,high,LH,20882.75,-172.5,2024-07-14 18:00:00
2024-07-12 14:00:00,20539.75,low,HL,20418.25,121.5,2024-07-14 22:00:00
2024-07-15 06:00:00,20627.75,high,LH,20710.25,-82.5,2024-07-15 14:00:00
2024-07-15 10:00:00,20569.5,low,HL,20539.75,29.75,2024-07-15 18:00:00
2024-07-15 22:00:00,20640.25,high,HH,20627.75,12.5,2024-07-16 06:00:00
2024-07-16 10:00:00,20525.5,low,LL,20569.5,-44.0,2024-07-16 18:00:00
2024-07-16 14:00:00,20588.5,high,LH,20640.25,-51.75,2024-07-16 22:00:00
2024-07-17 14:00:00,20016.75,low,LL,20525.5,-508.75,2024-07-17 22:00:00
2024-07-17 22:00:00,20075.5,high,LH,20588.5,-513.0,2024-07-18 06:00:00
2024-07-18 10:00:00,19873.25,low,LL,20016.75,-143.5,2024-07-18 18:00:00
2024-07-18 22:00:00,19962.75,high,LH,20075.5,-112.75,2024-07-19 06:00:00
2024-07-19 14:00:00,19701.5,low,LL,19873.25,-171.75,2024-07-21 22:00:00
2024-07-22 10:00:00,19999.5,high,HH,19962.75,36.75,2024-07-22 18:00:00
2024-07-22 22:00:00,19932.25,low,HL,19701.5,230.75,2024-07-23 06:00:00
2024-07-23 06:00:00,20006.25,high,HH,19999.5,6.75,2024-07-23 14:00:00
2024-07-25 10:00:00,19289.5,high,LH,20006.25,-716.75,2024-07-25 18:00:00
2024-07-25 14:00:00,18994.75,low,LL,19932.25,-937.5,2024-07-25 22:00:00
2024-07-29 06:00:00,19358.5,high,HH,19289.5,69.0,2024-07-29 14:00:00
2024-07-29 18:00:00,19107.25,low,HL,18994.75,112.5,2024-07-30 02:00:00
2024-07-30 02:00:00,19227.0,high,LH,19358.5,-131.5,2024-07-30 10:00:00
2024-07-30 14:00:00,18861.25,low,LL,19107.25,-246.0,2024-07-30 22:00:00
2024-07-31 22:00:00,19690.75,high,HH,19227.0,463.75,2024-08-01 06:00:00
2024-08-04 22:00:00,17554.25,low,LL,18861.25,-1307.0,2024-08-05 06:00:00
2024-08-05 18:00:00,18369.25,high,LH,19690.75,-1321.5,2024-08-06 02:00:00
2024-08-06 02:00:00,18087.75,low,HL,17554.25,533.5,2024-08-06 10:00:00
2024-08-06 10:00:00,18419.25,high,HH,18369.25,50.0,2024-08-06 18:00:00
2024-08-06 14:00:00,18099.0,low,HL,18087.75,11.25,2024-08-06 22:00:00
2024-08-07 06:00:00,18520.5,high,HH,18419.25,101.25,2024-08-07 14:00:00
2024-08-07 14:00:00,17854.5,low,LL,18099.0,-244.5,2024-08-07 22:00:00
2024-08-08 14:00:00,18558.0,high,HH,18520.5,37.5,2024-08-08 22:00:00
2024-08-09 02:00:00,18615.5,high,HH,18558.0,57.5,2024-08-09 10:00:00
2024-08-09 06:00:00,18432.0,low,HL,17854.5,577.5,2024-08-09 14:00:00
2024-08-12 02:00:00,18651.25,high,HH,18615.5,35.75,2024-08-12 10:00:00
2024-08-12 06:00:00,18540.25,low,HL,18432.0,108.25,2024-08-12 14:00:00
2024-08-13 18:00:00,19144.25,high,HH,18651.25,493.0,2024-08-14 02:00:00
2024-08-14 06:00:00,19029.5,low,HL,18540.25,489.25,2024-08-14 14:00:00
2024-08-15 02:00:00,19166.0,low,HL,19029.5,136.5,2024-08-15 10:00:00
2024-08-15 22:00:00,19660.0,high,HH,19144.25,515.75,2024-08-16 06:00:00
2024-08-16 06:00:00,19498.0,low,HL,19166.0,332.0,2024-08-16 14:00:00
2024-08-18 18:00:00,19657.5,high,LH,19660.0,-2.5,2024-08-19 02:00:00
2024-08-19 02:00:00,19578.75,low,HL,19498.0,80.75,2024-08-19 10:00:00
2024-08-20 06:00:00,19918.5,high,HH,19657.5,261.0,2024-08-20 14:00:00
2024-08-20 14:00:00,19804.75,low,HL,19578.75,226.0,2024-08-20 22:00:00
2024-08-21 02:00:00,19794.75,low,LL,19804.75,-10.0,2024-08-21 10:00:00
2024-08-21 18:00:00,19926.75,high,HH,19918.5,8.25,2024-08-22 02:00:00
2024-08-21 22:00:00,19893.0,low,HL,19794.75,98.25,2024-08-22 06:00:00
2024-08-22 06:00:00,19976.0,high,HH,19926.75,49.25,2024-08-22 14:00:00
2024-08-22 10:00:00,19607.75,low,LL,19893.0,-285.25,2024-08-22 18:00:00
2024-08-26 02:00:00,19838.0,high,LH,19976.0,-138.0,2024-08-26 10:00:00
2024-08-26 10:00:00,19536.75,low,LL,19607.75,-71.0,2024-08-26 18:00:00
2024-08-27 06:00:00,19540.5,low,HL,19536.75,3.75,2024-08-27 14:00:00
2024-08-27 10:00:00,19686.25,high,LH,19838.0,-151.75,2024-08-27 18:00:00
2024-08-27 18:00:00,19608.75,low,HL,19540.5,68.25,2024-08-28 02:00:00
2024-08-28 02:00:00,19667.0,high,LH,19686.25,-19.25,2024-08-28 10:00:00
2024-08-28 18:00:00,19230.0,low,LL,19608.75,-378.75,2024-08-29 02:00:00
2024-08-29 06:00:00,19643.75,high,LH,19667.0,-23.25,2024-08-29 14:00:00
2024-08-29 18:00:00,19440.0,low,HL,19230.0,210.0,2024-08-30 02:00:00
2024-08-30 10:00:00,19446.5,low,HL,19440.0,6.5,2024-09-01 18:00:00
2024-09-01 18:00:00,19616.25,high,LH,19643.75,-27.5,2024-09-02 02:00:00
2024-09-01 22:00:00,19584.25,low,HL,19446.5,137.75,2024-09-02 06:00:00
2024-09-02 10:00:00,19647.0,high,HH,19616.25,30.75,2024-09-02 22:00:00
2024-09-03 22:00:00,18855.5,low,LL,19584.25,-728.75,2024-09-04 06:00:00
2024-09-04 10:00:00,19005.25,high,LH,19647.0,-641.75,2024-09-04 18:00:00
2024-09-05 02:00:00,18938.0,low,HL,18855.5,82.5,2024-09-05 10:00:00
2024-09-05 06:00:00,19053.25,high,HH,19005.25,48.0,2024-09-05 14:00:00
2024-09-06 14:00:00,18377.5,low,LL,18938.0,-560.5,2024-09-08 22:00:00
2024-09-09 14:00:00,18722.75,high,LH,19053.25,-330.5,2024-09-09 22:00:00
2024-09-09 22:00:00,18623.5,low,HL,18377.5,246.0,2024-09-10 06:00:00
2024-09-10 14:00:00,18835.0,high,HH,18722.75,112.25,2024-09-10 22:00:00
2024-09-10 22:00:00,18750.75,low,HL,18623.5,127.25,2024-09-11 06:00:00
2024-09-11 22:00:00,19310.5,high,HH,18835.0,475.5,2024-09-12 06:00:00
