pivot_time,pivot_price,kind,label,prior_ref,delta_pts,confirmed_time
2026-03-13 14:00:00,24335.25,low,HL,24007.5,327.75,2026-03-16 10:00:00
2026-03-16 06:00:00,24949.5,high,LH,25170.25,-220.75,2026-03-17 02:00:00
2026-03-18 02:00:00,25169.5,high,HH,24949.5,220.0,2026-03-18 22:00:00
2026-03-23 02:00:00,23882.25,low,LL,24335.25,-453.0,2026-03-23 22:00:00
2026-03-23 06:00:00,24599.25,high,LH,25169.5,-570.25,2026-03-24 02:00:00
2026-03-24 06:00:00,24215.75,low,HL,23882.25,333.5,2026-03-25 02:00:00
2026-03-25 02:00:00,24453.75,high,LH,24599.25,-145.5,2026-03-25 22:00:00
2026-03-30 14:00:00,23106.25,low,LL,24215.75,-1109.5,2026-03-31 10:00:00
2026-04-01 10:00:00,24266.75,high,LH,24453.75,-187.0,2026-04-02 06:00:00
2026-04-01 22:00:00,23756.0,low,HL,23106.25,649.75,2026-04-02 18:00:00
2026-04-02 14:00:00,24219.5,high,LH,24266.75,-47.25,2026-04-05 18:00:00
2026-04-06 06:00:00,24411.0,high,HH,24219.5,191.5,2026-04-07 02:00:00
2026-04-07 06:00:00,24120.25,low,HL,23756.0,364.25,2026-04-08 02:00:00
2026-04-08 02:00:00,25200.0,high,HH,24411.0,789.0,2026-04-08 22:00:00
2026-04-09 02:00:00,25016.25,low,HL,24120.25,896.0,2026-04-09 22:00:00
2026-04-12 22:00:00,25079.75,low,HL,25016.25,63.5,2026-04-13 18:00:00
2026-04-17 14:00:00,26840.75,high,HH,25200.0,1640.75,2026-04-20 10:00:00
2026-04-21 02:00:00,26840.75,high,LH,26840.75,0.0,2026-04-21 22:00:00
2026-04-21 10:00:00,26699.25,low,HL,25079.75,1619.5,2026-04-22 06:00:00
2026-04-22 14:00:00,27106.5,high,HH,26840.75,265.75,2026-04-23 10:00:00
2026-04-23 10:00:00,26880.5,low,HL,26699.25,181.25,2026-04-24 06:00:00
2026-04-26 18:00:00,27537.75,high,HH,27106.5,431.25,2026-04-27 14:00:00
2026-04-28 10:00:00,27141.5,low,HL,26880.5,261.0,2026-04-29 06:00:00
2026-04-29 14:00:00,27148.75,low,HL,27141.5,7.25,2026-04-30 10:00:00
2026-05-03 22:00:00,27935.5,high,HH,27537.75,397.75,2026-05-04 18:00:00
2026-05-04 14:00:00,27743.0,low,HL,27148.75,594.25,2026-05-05 10:00:00
2026-05-07 14:00:00,28644.0,low,HL,27743.0,901.0,2026-05-08 10:00:00
2026-05-11 10:00:00,29441.5,high,HH,27935.5,1506.0,2026-05-12 06:00:00
2026-05-12 10:00:00,28920.5,low,HL,28644.0,276.5,2026-05-13 06:00:00
2026-05-14 10:00:00,29731.0,high,HH,29441.5,289.5,2026-05-15 06:00:00
