layer,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl
L1,1735791300,1735795320,short,29.75,29.850624811745,STOP_LOSS_HARD,-503.12
L1,1735812900,1735816740,short,29.88,29.96,STOP_LOSS_SOFT,-400.0
L1,1736148600,1736149020,long,30.755,30.8340885328103,TAKE_PROFIT_HARD,395.44
L1,1736155800,1736156700,long,30.32,30.3990885328103,TAKE_PROFIT_HARD,395.44
L1,1736166600,1736168580,long,30.625,30.545,STOP_LOSS_SOFT,-400.0
L1,1736211600,1736218800,long,30.675,30.7540885328103,TAKE_PROFIT_HARD,395.44
L1,1736222400,1736233380,long,30.785,30.8640885328103,TAKE_PROFIT_HARD,395.44
L1,1736243100,1736244000,long,30.925,30.824375188255,STOP_LOSS_HARD,-503.12
L1,1736244900,1736245080,long,30.685,30.764088532810298,TAKE_PROFIT_HARD,395.44
L1,1736246700,1736254020,long,30.705,30.625,STOP_LOSS_SOFT,-400.0
L1,1736274600,1736277540,long,30.675,30.7540885328103,TAKE_PROFIT_HARD,395.44
L1,1736281800,1736282460,long,30.67,30.7490885328103,TAKE_PROFIT_HARD,395.44
L1,1736303400,1736308980,long,30.67,30.7490885328103,TAKE_PROFIT_HARD,395.44
L1,1736312400,1736317680,short,30.81,30.73,TAKE_PROFIT_HARD,400.0
L1,1736321400,1736322780,long,30.65,30.729088532810298,TAKE_PROFIT_HARD,395.44
L1,1736323200,1736324160,long,30.67,30.7490885328103,TAKE_PROFIT_HARD,395.44
L1,1736336700,1736339280,short,30.86,30.7809114671897,TAKE_PROFIT_HARD,395.44
L1,1736340300,1736340780,long,30.54,30.6190885328103,TAKE_PROFIT_HARD,395.44
L1,1736344800,1736345880,long,30.625,30.7040885328103,TAKE_PROFIT_HARD,395.44
L1,1736365500,1736366460,long,30.67,30.7490885328103,TAKE_PROFIT_HARD,395.44
L1,1736371800,1736373660,long,30.665,30.7440885328103,TAKE_PROFIT_HARD,395.44
L1,1736388000,1736391300,short,30.805,30.7259114671897,TAKE_PROFIT_HARD,395.44
L1,1736393400,1736399880,short,30.855,30.925,STOP_LOSS_SOFT,-350.0
L1,1736424000,1736424240,long,30.99,30.889375188255,STOP_LOSS_HARD,-503.12
L1,1736430300,1736452260,long,31.0,31.0790885328103,TAKE_PROFIT_HARD,395.44
L1,1736500500,1736500620,short,31.51,31.610624811745,STOP_LOSS_HARD,-503.12
L1,1736521200,1736708520,short,31.32,31.415,STOP_LOSS_SOFT,-475.0
L1,1736744400,1736744580,long,30.88,30.779375188255,STOP_LOSS_HARD,-503.12
L1,1736759700,1736760000,long,30.26,30.3390885328103,TAKE_PROFIT_HARD,395.44
L1,1736766000,1736767620,long,30.265,30.3440885328103,TAKE_PROFIT_HARD,395.44
L1,1736768700,1736776920,long,30.315,30.214375188255,STOP_LOSS_HARD,-503.12
L1,1736794800,1736799660,long,30.325,30.235,STOP_LOSS_SOFT,-450.0
L1,1736824500,1736825160,long,30.32,30.3990885328103,TAKE_PROFIT_HARD,395.44
L1,1736829000,1736837880,long,30.305,30.385,TAKE_PROFIT_HARD,400.0
L1,1736841600,1736842200,long,30.31,30.389088532810298,TAKE_PROFIT_HARD,395.44
L1,1736844300,1736844360,long,30.31,30.389088532810298,TAKE_PROFIT_HARD,395.44
L1,1736846100,1736847240,long,30.215,30.2940885328103,TAKE_PROFIT_HARD,395.44
L1,1736853300,1736854440,short,30.565,30.485911467189702,TAKE_PROFIT_HARD,395.44
L1,1736908200,1736910300,short,30.535,30.635624811745,STOP_LOSS_HARD,-503.12
L1,1737003600,1737010860,long,31.905,31.804375188255,STOP_LOSS_HARD,-503.12
L1,1737107100,1737107460,short,31.09,31.175,STOP_LOSS_SOFT,-425.0
L1,1737427500,1737428340,short,31.335,31.2559114671897,TAKE_PROFIT_HARD,395.44
L1,1737451800,1737453420,short,31.315,31.395,STOP_LOSS_SOFT,-400.0
L1,1737507600,1737507960,long,31.68,31.605,STOP_LOSS_SOFT,-375.0
L1,1737546300,1737549840,short,31.355,31.425,STOP_LOSS_SOFT,-350.0
L1,1737574200,1737576120,short,31.315,31.395,STOP_LOSS_SOFT,-400.0
L1,1737618300,1737618780,long,30.755,30.835,TAKE_PROFIT_HARD,400.0
L1,1737620100,1737620700,long,30.625,30.524375188255,STOP_LOSS_HARD,-503.12
L1,1737629100,1737629520,short,30.635,30.555911467189702,TAKE_PROFIT_HARD,395.44
L1,1737633600,1737634320,long,30.705,30.784088532810298,TAKE_PROFIT_HARD,395.44
L1,1737643500,1737663000,short,30.835,30.91,STOP_LOSS_SOFT,-375.0
L1,1737694800,1737698520,short,31.325,31.395,STOP_LOSS_SOFT,-350.0
L1,1737714600,1737715020,short,31.32,31.2409114671897,TAKE_PROFIT_HARD,395.44
L1,1737924300,1737926040,long,30.78,30.679375188255,STOP_LOSS_HARD,-503.12
L1,1737930600,1737934500,short,30.755,30.6759114671897,TAKE_PROFIT_HARD,395.44
L1,1737946800,1737947820,long,30.53,30.6090885328103,TAKE_PROFIT_HARD,395.44
L1,1737967500,1737967740,long,30.755,30.8340885328103,TAKE_PROFIT_HARD,395.44
L1,1737969300,1737969420,long,30.755,30.675,STOP_LOSS_SOFT,-400.0
L1,1737970200,1737970560,long,30.605,30.6840885328103,TAKE_PROFIT_HARD,395.44
L1,1737971100,1737971160,short,30.765,30.84,STOP_LOSS_SOFT,-375.0
L1,1737972000,1737972060,short,30.775,30.6959114671897,TAKE_PROFIT_HARD,395.44
L1,1737973800,1737976020,short,30.755,30.6759114671897,TAKE_PROFIT_HARD,395.44
L1,1737977400,1737978360,long,30.61,30.509375188255,STOP_LOSS_HARD,-503.12
L1,1737979200,1737979440,long,30.21,30.109375188255,STOP_LOSS_HARD,-503.12
L1,1738003500,1738011480,short,30.57,30.4909114671897,TAKE_PROFIT_HARD,395.44
L1,1738033200,1738036500,long,30.315,30.3940885328103,TAKE_PROFIT_HARD,395.44
L1,1738041300,1738052100,short,30.55,30.650624811745,STOP_LOSS_HARD,-503.12
L1,1738060200,1738061160,short,30.85,30.770911467189702,TAKE_PROFIT_HARD,395.44
L1,1738062000,1738064160,long,30.785,30.705,STOP_LOSS_SOFT,-400.0
L1,1738065600,1738069920,short,30.845,30.92,STOP_LOSS_SOFT,-375.0
L1,1738117800,1738119900,long,30.785,30.8640885328103,TAKE_PROFIT_HARD,395.44
