Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,DTH1,DTH2,DTHD,DTHU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,MTL1,MTL2,MTLD,MTLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,DTL1,DTL2,DTLD,DTLU,WTH1,WTH2,WTHD,WTHU,MTH1,MTH2,MTHD,MTHU,WTL1,WTL2,WTLD,WTLU
2025-05-20,2026-06-29 07:33:16,3233.0,3220.0,3299.0,3240.1299685840004,3242.5741282000004,3219.6601318,3222.104291416,3250.842126,3255.8545160000003,3206.255472,3212.128976,3274.836922,3285.961194,3273.208418,3284.72799816,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3248.3472056,3253.99998,3201.00522,3206.6579944,3273.208418,3284.72799816,3163.0382,3186.0612,,,,,3333.2152,3366.7032,3315.8272,3388.2772,3520.62682,3558.56532,3507.19989,3582.48307,,,,
2025-05-21,2026-06-29 07:33:40,3293.0,3220.0,3299.0,3310.87950696,3313.67249,3287.4882740000003,3290.28125704,3325.332633,3330.459878,3270.535569,3276.526827,,,,,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3248.3472056,3253.99998,3201.00522,3206.6579944,3273.208418,3284.72799816,3163.0382,3186.0612,,,,,3333.2152,3366.7032,3315.8272,3388.2772,3520.62682,3558.56532,3507.19989,3582.48307,,,,
2025-05-22,2026-06-29 07:34:04,3318.0,3220.0,3299.0,3329.035754716,3331.5188543,3308.2397957000003,3310.722895284,3339.707994,3344.857404,3294.7772130000003,3300.812879,3364.358718,3375.787086,3369.68490184,3381.204482,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3248.3472056,3253.99998,3201.00522,3206.6579944,3273.208418,3284.72799816,3163.0382,3186.0612,3273.9840120000003,3259.193314,3250.902564,3281.080894,3333.2152,3366.7032,3315.8272,3388.2772,3520.62682,3558.56532,3507.19989,3582.48307,,,,
2025-05-23,2026-06-29 07:34:25,3295.1,3220.0,3299.0,3306.449672468,3308.9108189,3285.8375711000003,3288.298717532,3316.988892,3322.103272,3272.522589,3278.517487,3341.471924,3352.822548,3335.829608,3359.685716,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3248.3472056,3253.99998,3201.00522,3206.6579944,3273.208418,3284.72799816,3163.0382,3186.0612,,,,,3333.2152,3366.7032,3315.8272,3388.2772,3520.62682,3558.56532,3507.19989,3582.48307,,,,
2025-05-26,2026-06-29 07:34:46,3355.6,3355.6,3299.0,3358.883996344,3361.7292222,3335.0552298,3337.900455656,3373.68612,3378.88792,3317.7272940000003,3323.805002,,,,,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,,,,,,,,,3520.62682,3558.56532,3507.19989,3582.48307,,,,
2025-05-27,2026-06-29 07:35:11,3342.8,3355.6,3299.0,3355.644326344,3358.1681122,3334.5076198,3337.031405656,3366.64923,3371.84018,3320.707824,3326.790992,,,,,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,3299.7509760000003,3284.843872,3276.487872,3306.9037120000003,,,,,3520.62682,3558.56532,3507.19989,3582.48307,3245.905436,3222.71824,3216.88789,3242.38916
2025-05-28,2026-06-29 07:35:31,3300.9,3355.6,3299.0,3311.7163025,3314.1427745,3291.3945995,3293.8210715,3321.8141880000003,3326.936008,3278.483649,3284.489467,,,,,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,3257.793276,3243.075722,3234.825972,3264.855062,,,,,3520.62682,3558.56532,3507.19989,3582.48307,3245.905436,3222.71824,3216.88789,3242.38916
2025-05-29,2026-06-29 07:35:52,3311.8,3355.6,3299.0,3322.515768704,3325.2401632,3299.6989648,3302.423359296,3336.089022,3341.232852,3283.55055,3289.56565,3360.713034,3372.129018,3355.038228,3379.031706,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,3262.8282,3248.0879,3239.8254,3269.9009,,,,,3520.62682,3558.56532,3507.19989,3582.48307,3245.905436,3222.71824,3216.88789,3242.38916
2025-05-30,2026-06-29 07:36:15,3343.2,3355.6,3299.0,3351.2161377800003,3353.7975205,3329.5970575,3332.17844022,3362.929731,3368.114946,3315.1441680000003,3321.217144,,,,,3369.68490184,3381.204482,3273.208418,3284.72799816,3394.70399,3432.47754,3216.88789,3242.38916,3143.38617,3103.76518,3100.99402,3147.21301,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,3294.222432,3279.3403040000003,3270.998304,3301.3631840000003,,,,,3520.62682,3558.56532,3507.19989,3582.48307,3245.905436,3222.71824,3216.88789,3242.38916
2025-06-02,2026-06-29 07:36:39,3323.0,3323.0,3323.0,3340.516341572,3343.4350921,3316.0718059,3318.990556428,3356.294949,3361.469934,3297.857094,3303.8984020000003,3381.068103,3392.553231,3374.30712,3388.29695,3394.19912968,3405.802514,3297.857094,3303.8984020000003,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3352.25396404,3358.087557,3303.3976230000003,3309.23121596,3374.30712,3388.29695,3264.21613,3287.97558,,,,,3439.83668,3474.39588,3421.89248,3496.65998,,,,,,,,
2025-06-03,2026-06-29 07:37:04,3406.5,3323.0,3323.0,3422.105992164,3424.7873137,3399.6499243,3402.331245836,3434.605482,3439.901212,3384.391815,3390.591645,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3352.25396404,3358.087557,3303.3976230000003,3309.23121596,3374.30712,3388.29695,3264.21613,3287.97558,3363.03306,3347.84007,3352.25396404,3358.087557,3439.83668,3474.39588,3421.89248,3496.65998,,,,,,,,
2025-06-04,2026-06-29 07:37:25,3377.8,3323.0,3323.0,3389.727067252,3392.2328501,3368.7411359,3371.246918748,3400.325775,3405.56865,3355.281972,3361.428476,3425.423925,3437.059725,3419.63985,3444.095325,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3352.25396404,3358.087557,3303.3976230000003,3309.23121596,3374.30712,3388.29695,3264.21613,3287.97558,,,,,3439.83668,3474.39588,3421.89248,3496.65998,,,,,,,,
2025-06-05,2026-06-29 07:37:48,3398.0,3323.0,3323.0,3407.378165908,3409.8450429,3386.7180711,3389.184948092,3417.415365,3422.68459,3373.761258,3379.9416140000003,3442.639655,3454.333935,3436.82651,3461.404895,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3352.25396404,3358.087557,3303.3976230000003,3309.23121596,3374.30712,3388.29695,3264.21613,3287.97558,3352.4695920000004,3337.324324,3328.834824,3359.736604,3439.83668,3474.39588,3421.89248,3496.65998,,,,,,,,
2025-06-06,2026-06-29 07:38:07,3377.4,3323.0,3323.0,3391.6099265760004,3394.2798028,3369.2497132000003,3371.919589424,3404.145801,3409.3945660000004,3352.25396404,3358.087557,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3352.25396404,3358.087557,3303.3976230000003,3309.23121596,3374.30712,3388.29695,3264.21613,3287.97558,3332.823516,3317.767002,3309.327252,3340.047942,3439.83668,3474.39588,3421.89248,3496.65998,,,,,,,,
2025-06-09,2026-06-29 07:38:30,3333.4,3333.4,3323.0,3345.58160288,3348.270824,3323.059376,3325.7485971200003,3358.60707,3363.78562,3307.39479,3313.45357,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3362.745520232,3368.5973706,3313.7362734,3319.588123768,3384.8676960000003,3398.90131,3274.432154,3298.265964,,,,,,,,,,,,,,,,
2025-06-10,2026-06-29 07:39:31,3346.3,3333.4,3323.0,3354.904621868,3357.4310899,3333.7454521,3336.271920132,3365.945541,3371.1354060000003,3319.913016,3325.994728,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3362.745520232,3368.5973706,3313.7362734,3319.588123768,3384.8676960000003,3398.90131,3274.432154,3298.265964,,,,,,,,,,,,,,,,
2025-06-11,2026-06-29 07:39:51,3344.3,3333.4,3323.0,3354.454161852,3356.9675511,3333.4045269000003,3335.917916148,3365.342379,3370.531314,3319.7143140000003,3325.795662,3390.182313,3401.698401,3394.19912968,3405.802514,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3362.745520232,3368.5973706,3313.7362734,3319.588123768,3384.8676960000003,3398.90131,3274.432154,3298.265964,,,,,,,,,,,,,,,,
2025-06-12,2026-06-29 07:40:11,3377.5,3333.4,3323.0,3394.2602464,3397.046864,3370.922324,3373.7089416,3408.166881,3413.421846,3354.3878130000003,3360.5326790000004,3433.322907,3444.985539,3427.525494,3452.0373630000004,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3362.745520232,3368.5973706,3313.7362734,3319.588123768,3384.8676960000003,3398.90131,3274.432154,3298.265964,,,,,3450.602344,3485.2697040000003,3432.601984,3507.603484,,,,,,,,
2025-06-13,2026-06-29 07:40:33,3406.7,3333.4,3323.0,3413.500242216,3416.0894458,3391.8156622,3394.404865784,3424.95489,3430.23574,3377.536596,3383.723868,3450.23483,3461.95491,3444.40886,3469.04147,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3362.745520232,3368.5973706,3313.7362734,3319.588123768,3384.8676960000003,3398.90131,3274.432154,3298.265964,,,,,3450.602344,3485.2697040000003,3432.601984,3507.603484,3546.23914,3584.45364,3532.71453,3608.54539,,,,
2025-06-16,2026-06-29 07:40:57,3473.0,3473.0,3323.0,3473.578563372,3477.0040051,3444.8904889,3448.315930628,3494.620101,3500.008366,3421.64844,3427.91652,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3503.57448604,3509.671407,3452.512773,3458.60969396,3526.62312,3541.24445,3421.64844,3427.91652,3400.05456,3384.69432,3376.08432,3407.42472,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3359.46763,3335.4692,3291.84832,3385.8277
2025-06-17,2026-06-29 07:41:22,3404.2,3473.0,3323.0,3421.598484212,3424.3816021,3398.2898719,3401.072989788,3435.3091710000003,3440.605986,3381.90804,3388.10332,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3503.57448604,3509.671407,3452.512773,3458.60969396,3526.62312,3541.24445,3411.56263,3436.39458,,,,,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3359.46763,3335.4692,3291.84832,3385.8277
2025-06-18,2026-06-29 07:41:46,3409.0,3473.0,3323.0,3421.045392464,3423.6461812,3399.2637868,3401.864575536,3432.594942,3437.887572,3384.88857,3391.08931,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3503.57448604,3509.671407,3452.512773,3458.60969396,3526.62312,3541.24445,3411.56263,3436.39458,3363.52668,3348.33146,3339.81396,3370.81766,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3359.46763,3335.4692,3291.84832,3385.8277
2025-06-19,2026-06-29 07:42:20,3387.1,3473.0,3323.0,3402.0383060960003,3404.7153708,3379.6178892000003,3382.294953904,3414.600609,3419.865494,3364.322913,3370.485979,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3503.57448604,3509.671407,3452.512773,3458.60969396,3526.62312,3541.24445,3411.56263,3436.39458,3343.0908120000004,3327.9879140000003,3319.522164,3350.3374940000003,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3359.46763,3335.4692,3291.84832,3385.8277
2025-06-20,2026-06-29 07:42:42,3386.4,3473.0,3323.0,3393.079297236,3395.7023053,3371.1116047,3373.734612764,3405.050544,3410.300704,3356.3748330000003,3362.5233390000003,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3503.57448604,3509.671407,3452.512773,3458.60969396,3526.62312,3541.24445,3411.56263,3436.39458,3335.192892,3320.1256740000003,3311.679924,3342.422454,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3359.46763,3335.4692,3291.84832,3385.8277
2025-06-23,2026-06-29 07:43:05,3400.7,3400.7,3323.0,3412.9111121200003,3416.1255550000005,3385.990153,3389.2045958800004,3431.790726,3437.082116,3364.819668,3370.9836440000004,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3431.790726,3437.082116,3380.6392706999995,3386.609267564,3453.206808,3467.523755,3340.541617,3364.856622,3343.584432,3328.4793040000004,3320.0123040000003,3350.8321840000003,,,,,3546.23914,3584.45364,3532.71453,3608.54539,,,,
2025-06-24,2026-06-29 07:43:29,3383.8,3400.7,3323.0,3386.715919116,3389.6856683,3361.8442697,3364.814018884,3402.83895,3408.0857,3343.260501,3349.384983,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3430.637994436,3436.6079913,3380.6392706999995,3386.609267564,3453.206808,3467.523755,3340.541617,3364.856622,3322.161324,3307.152978,3298.740228,3329.362638,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3289.531117,3266.03228,3223.319488,3315.34243
2025-06-25,2026-06-29 07:43:48,3338.1,3400.7,3323.0,3346.82338468,3349.290017,3326.165339,3328.63197132,3357.199692,3362.376072,3312.958446,3319.027418,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3430.637994436,3436.6079913,3380.6392706999995,3386.609267564,3453.206808,3467.523755,3340.541617,3364.856622,,,,,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3289.531117,3266.03228,3223.319488,3315.34243
2025-06-26,2026-06-29 07:44:11,3347.5,3400.7,3323.0,3356.23746122,3358.6946225,3335.6587355,3338.11589678,3366.4481760000003,3371.638816,3322.5954930000003,3328.682119,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3430.637994436,3436.6079913,3380.6392706999995,3386.609267564,3453.206808,3467.523755,3340.541617,3364.856622,3301.626732,3286.711154,3278.3504040000003,3308.783534,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3289.531117,3266.03228,3223.319488,3315.34243
2025-06-27,2026-06-29 07:44:33,3341.3,3400.7,3323.0,3346.9653466160003,3349.5725278,3325.1302042,3327.737385384,3359.009178,3364.188348,3310.37532,3316.43956,,,,,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3430.637994436,3436.6079913,3380.6392706999995,3386.609267564,3453.206808,3467.523755,3340.541617,3364.856622,3289.48368,3274.62296,3266.29296,3296.61416,,,,,3546.23914,3584.45364,3532.71453,3608.54539,3289.531117,3266.03228,3223.319488,3315.34243
2025-06-30,2026-06-29 07:44:54,3284.3,3284.3,3323.0,3286.485661176,3290.1364558,3255.9102562000003,3259.561050824,3311.2588530000003,3316.364398,3229.404255,3235.320165,3335.699591,3347.030607,3335.0095920000003,3348.836495,3394.19912968,3405.802514,3297.020786,3308.62417032,3419.40023,3457.44858,3240.29053,3265.97732,,,,,3311.2588530000003,3316.364398,3264.9259143,3270.6915686360003,3335.0095920000003,3348.836495,3226.200733,3249.6834780000004,,,,,,,,,3546.23914,3584.45364,3532.71453,3608.54539,,,,
2025-07-01,2026-06-29 07:45:20,3315.7,3284.3,3315.7,3330.427287932,3333.1156391,3307.9123469,3310.600698068,3343.52802,3348.68332,3292.194087,3298.225021,3368.20694,3379.64838,3362.51948,3386.56646,3386.742718712,3398.3206125999995,3292.194087,3298.225021,3411.888457,3449.853222,3226.200733,3249.6834780000004,,,,,3313.213269364,3318.9789237000005,3264.9259143,3270.6915686360003,3335.0095920000003,3348.836495,3226.200733,3249.6834780000004,,,,,3399.7759880000003,3433.9327080000003,3382.0407680000003,3455.937518,,,,,,,,
2025-07-02,2026-06-29 07:45:42,3350.0,3284.3,3315.7,3360.11727574,3362.6728735,3338.7141445,3341.2697422600004,3371.474526,3376.672916,3324.5825130000003,3330.672779,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3226.200733,3249.6834780000004,,,,,3313.213269364,3318.9789237000005,3264.9259143,3270.6915686360003,3335.0095920000003,3348.836495,3226.200733,3249.6834780000004,,,,,3399.7759880000003,3433.9327080000003,3382.0407680000003,3455.937518,,,,,,,,
2025-07-03,2026-06-29 07:46:02,3369.0,3284.3,3315.7,3382.8645735440005,3385.4709642000003,3361.0360518,3363.642442456,3394.6962630000003,3399.9304580000003,3346.439733,3352.570039,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3226.200733,3249.6834780000004,,,,,3313.213269364,3318.9789237000005,3264.9259143,3270.6915686360003,3335.0095920000003,3348.836495,3226.200733,3249.6834780000004,3325.3204920000003,3310.2978740000003,3313.213269364,3318.9789237000005,3399.7759880000003,3433.9327080000003,3382.0407680000003,3455.937518,,,,,,,,
2025-07-04,2026-06-29 07:46:22,3335.0,3284.3,3315.7,3345.7682156080004,3348.2724254000004,3324.7954586,3327.299668392,3356.59653,3361.77198,3313.213269364,3318.9789237000005,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3226.200733,3249.6834780000004,,,,,3313.213269364,3318.9789237000005,3264.9259143,3270.6915686360003,3335.0095920000003,3348.836495,3226.200733,3249.6834780000004,,,,,3399.7759880000003,3433.9327080000003,3382.0407680000003,3455.937518,,,,,,,,
2025-07-07,2026-06-29 07:46:45,3344.5,3344.5,3315.7,3358.005401708,3360.6616899,3335.7589881,3338.415276292,3370.569783,3375.766778,3320.509122,3326.591926,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3373.94323886,3379.8145755,3324.7707945,3330.64213114,3396.13908,3410.219425,3289.7778574,3301.355751288,3299.553528,3284.647316,3289.7778574,3301.355751288,,,,,,,,,,,,
2025-07-08,2026-06-29 07:47:08,3348.9,3344.5,3315.7,3361.92218758,3364.4790295000003,3340.5086365,3343.06547842,3373.284012,3378.485192,3324.7707945,3330.64213114,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3373.94323886,3379.8145755,3324.7707945,3330.64213114,3396.13908,3410.219425,3289.7778574,3301.355751288,3305.378244,3290.445718,3289.7778574,3301.355751288,,,,,,,,,,,,
2025-07-09,2026-06-29 07:47:28,3310.6,3344.5,3315.7,3320.377564496,3322.8068148,3300.0325932,3302.461843504,3330.45951,3335.59466,3287.127186,3293.148838,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3373.94323886,3379.8145755,3324.7707945,3330.64213114,3396.13908,3410.219425,3289.7778574,3301.355751288,,,,,,,,,,,,,,,,
2025-07-10,2026-06-29 07:47:56,3322.2,3344.5,3315.7,3335.086850056,3337.6220018000004,3313.8549542,3316.3901059440004,3346.342776,3351.5024160000003,3299.844114,3305.889062,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3373.94323886,3379.8145755,3324.7707945,3330.64213114,3396.13908,3410.219425,3289.7778574,3301.355751288,,,,,,,,,,,,,,,,
2025-07-11,2026-06-29 07:48:17,3333.1,3344.5,3315.7,3343.5799299800005,3345.9964455000004,3323.3416125000003,3325.75812802,3353.3796660000003,3358.550156,3310.673373,3316.738159,3378.131302,3389.606454,3372.4270840000004,3396.544918,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3373.94323886,3379.8145755,3324.7707945,3330.64213114,3396.13908,3410.219425,3289.7778574,3301.355751288,,,,,,,,,,,,,,,,
2025-07-14,2026-06-29 07:48:36,3376.5,3376.5,3315.7,3392.648913804,3395.3418507,3370.0955673,3372.788504196,3405.452652,3410.703432,3356.5820265,3362.50953978,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3405.452652,3410.703432,3356.5820265,3362.50953978,3428.63316,3442.848225,3316.769715,3340.91169,3333.41586,3318.35667,3316.769715,3340.91169,,,,,,,,,,,,
2025-07-15,2026-06-29 07:48:58,3352.0,3376.5,3315.7,3361.55192386,3364.0127485,3340.9425175,3343.40334214,3371.776107,3376.974962,3327.861096,3333.957368,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3406.22495022,3412.1524635,3356.5820265,3362.50953978,3428.63316,3442.848225,3316.769715,3340.91169,3306.859104,3291.919888,3289.7778574,3301.355751288,,,,,,,,,,,,
2025-07-16,2026-06-29 07:49:18,3330.5,3376.5,3315.7,3341.171844972,3343.6122371,3320.7335609,3323.173953028,3351.268599,3356.435834,3307.792194,3313.851702,3376.004653,3387.472581,3370.304026,3394.406677,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3406.22495022,3412.1524635,3356.5820265,3362.50953978,3428.63316,3442.848225,3316.769715,3340.91169,,,,,,,,,,,,,,,,
2025-07-17,2026-06-29 07:49:43,3354.7,3376.5,3315.7,3365.738700572,3368.1960271,3345.1585909,3347.615917428,3375.897714,3381.102924,3332.133189,3338.237287,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3406.22495022,3412.1524635,3356.5820265,3362.50953978,3428.63316,3442.848225,3316.769715,3340.91169,3311.104236,3296.145842,3287.761092,3318.281582,,,,,,,,,3266.122215,3242.7906,3233.172227,3258.802588
2025-07-18,2026-06-29 07:50:01,3347.5,3376.5,3315.7,3357.1877497479995,3359.6838709,3336.2827351,3338.778856252,3367.855554,3373.048364,3322.794195,3328.881185,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3406.22495022,3412.1524635,3356.5820265,3362.50953978,3428.63316,3442.848225,3316.769715,3340.91169,,,,,,,,,,,,,3266.122215,3242.7906,3233.172227,3258.802588
2025-07-21,2026-06-29 07:50:22,3355.6,3355.6,3315.7,3363.767965512,3366.2718146,3342.7982294000003,3345.3020784880005,3374.4903360000003,3379.693376,3329.25201,3335.35083,3399.397792,3410.945184,3393.6576640000003,3417.927328,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,,,,,,,,,,,,,,,,
2025-07-22,2026-06-29 07:50:41,3410.7,3355.6,3315.7,3422.493150652,3424.9895991000003,3401.5853949,3404.0818433480003,3432.7959960000003,3438.088936,3388.365855,3394.572965,3458.133812,3469.880724,3452.2945040000004,3476.9835080000003,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,,,,,3473.582896,3508.481136,3455.462656,3530.963656,,,,,,,,
2025-07-23,2026-06-29 07:51:07,3444.3,3355.6,3315.7,3453.127283436,3455.6320803,3432.1496097000004,3434.654406564,3463.356204,3468.696264,3418.965963,3425.2291290000003,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,3397.389012,3382.040814,3385.140957488,3391.0317804,3473.582896,3508.481136,3455.462656,3530.963656,3538.448726,3576.579276,3524.953827,3600.618101,,,,
2025-07-24,2026-06-29 07:51:30,3398.6,3355.6,3315.7,3408.037674088,3410.5848074,3386.7054326,3389.252565912,3419.023797,3424.295502,3372.867099,3379.045817,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,3351.581076,3336.4398220000003,3327.952572,3358.8461620000003,3473.582896,3508.481136,3455.462656,3530.963656,3538.448726,3576.579276,3524.953827,3600.618101,,,,
2025-07-25,2026-06-29 07:51:53,3372.1,3355.6,3315.7,3379.975913644,3382.4685907,3359.0997433,3361.592420356,3390.474129,3395.701814,3345.744276,3351.873308,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3385.140957488,3391.0317804,3335.8053156,3341.696138512,3407.410464,3421.53754,3296.239436,3320.231976,3324.629424,3309.609928,3296.239436,3320.231976,3473.582896,3508.481136,3455.462656,3530.963656,3538.448726,3576.579276,3524.953827,3600.618101,,,,
2025-07-28,2026-06-29 07:52:17,3321.1,3321.1,3315.7,3331.756452624,3335.0617892,3304.0742588,3307.379595376,3352.173342,3357.341972,3281.56353,3287.57499,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3352.173342,3357.341972,3304.0742588,3307.379595376,3372.377784,3386.359615,3262.349741,3286.095606,,,,,,,,,3538.448726,3576.579276,3524.953827,3600.618101,,,,
2025-07-29,2026-06-29 07:52:40,3313.4,3321.1,3315.7,3320.915187324,3323.3671527,3300.3799773,3302.831942676,3331.263726,3336.4001160000003,3287.226537,3293.248371,,,,,3386.742718712,3398.3206125999995,3289.7778574,3301.355751288,3411.888457,3449.853222,3233.172227,3258.802588,,,,,3350.337237428,3356.1674949,3301.5088311,3307.339088572,3372.377784,3386.359615,3262.349741,3286.095606,,,,,,,,,3538.448726,3576.579276,3524.953827,3600.618101,,,,
