Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,DTH1,DTH2,DTHD,DTHU,WTH1,WTH2,WTHD,WTHU,DTL1,DTL2,DTLD,DTLU,MTH1,MTH2,MTHD,MTHU,WTL1,WTL2,WTLD,WTLU,MTL1,MTL2,MTLD,MTLU
2025-05-29,2026-06-29 11:31:02,61.83,61.7,58.16,62.130450726,62.23006055,61.29621845,61.395828274,62.738755,62.941038,60.7539296,61.059024,59.9813432128,60.52211024,55.45241936,55.9931863872,61.294824,63.0099624,52.4585752,53.5612888,62.420954628,62.638888900000005,60.595755100000005,60.813689372000006,63.535575,63.876159,59.367123,59.955124000000005,63.6812945,64.10199349999999,63.319543,64.5959115,,,,,59.8967008,59.484144,59.367123,59.955124000000005,67.93320639999999,72.1660912,66.4367496,72.40803679999999,,,,,,,,
2025-05-30,2026-06-29 11:32:11,60.94,61.7,58.16,61.1041711038,61.196574915,60.330289185000005,60.4226929962,61.636656,61.8353856,59.8587535,60.1593525,59.9813432128,60.52211024,55.45241936,55.9931863872,61.294824,63.0099624,52.4585752,53.5612888,62.420954628,62.638888900000005,60.595755100000005,60.813689372000006,63.535575,63.876159,59.367123,59.955124000000005,,,,,,,,,59.0141555,58.6076775,57.896341,59.3196225,67.93320639999999,72.1660912,66.4367496,72.40803679999999,,,,,,,,
2025-06-02,2026-06-29 11:32:43,61.11,61.11,61.11,62.0337433488,62.16368004,60.94552356,61.0754602512,63.001641,63.2047716,60.01631433,60.2321646276,63.0237256488,63.59192154,58.26508506,58.8332809512,64.4007735,66.0812985,55.1193867,56.2780323,61.8240605724,62.03991087,60.01631433,60.2321646276,63.001641,63.2047716,58.7994309,59.3818092,63.948129900000005,64.3705917,63.5848626,64.8665793,64.739934,65.4879204,64.4007735,66.0812985,,,,,,,,,,,,,,,,
2025-06-03,2026-06-29 11:33:13,63.02,61.11,61.11,63.3214822164,63.42219037,62.47805143,62.5787595836,63.931853,64.1379828,61.9343816,62.245404,63.0237256488,63.59192154,58.26508506,58.8332809512,64.4007735,66.0812985,55.1193867,56.2780323,61.8240605724,62.03991087,60.01631433,60.2321646276,62.9280225,63.2653497,58.7994309,59.3818092,,,,,64.739934,65.4879204,64.4007735,66.0812985,,,,,,,,,,,,,,,,
2025-06-04,2026-06-29 11:33:43,63.36,61.11,61.11,63.5842549602,63.680902285,62.774833615,62.8714809398,64.144184,64.3509984,62.2786801,62.5914315,63.0237256488,63.59192154,58.26508506,58.8332809512,64.4007735,66.0812985,55.1193867,56.2780323,61.8240605724,62.03991087,60.01631433,60.2321646276,62.9280225,63.2653497,58.7994309,59.3818092,,,,,64.739934,65.4879204,64.4007735,66.0812985,61.399937300000005,60.9770265,60.2369326,61.7177535,,,,,,,,,,,,
2025-06-05,2026-06-29 11:34:12,62.76,61.11,61.11,62.9110787724,63.00769867,62.10188713,62.1985070276,63.476858,63.6815208,61.5999202,61.909263,63.0237256488,63.59192154,58.26508506,58.8332809512,64.4007735,66.0812985,55.1193867,56.2780323,61.8240605724,62.03991087,60.01631433,60.2321646276,62.9280225,63.2653497,58.7994309,59.3818092,64.4304862,64.8561346,64.0644788,65.3558634,64.739934,65.4879204,64.4007735,66.0812985,,,,,,,,,,,,,,,,
2025-06-06,2026-06-29 11:34:39,63.33,61.11,61.11,63.45415984620001,63.553156835,62.62506006500001,62.7240570538,64.043074,64.2495624,62.1016123,62.4134745,63.0237256488,63.59192154,58.26508506,58.8332809512,64.4007735,66.0812985,55.1193867,56.2780323,61.8240605724,62.03991087,60.01631433,60.2321646276,62.9280225,63.2653497,58.7994309,59.3818092,65.0052086,65.4346538,64.6359364,65.9388402,64.739934,65.4879204,64.4007735,66.0812985,,,,,,,,,,,,,,,,
2025-06-09,2026-06-29 11:35:03,64.8,64.8,61.11,64.9378128588,65.04245979000001,64.06139481,64.1660417412,65.57994599999999,65.7913896,63.6402744,63.869158368,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,65.57994599999999,65.7913896,63.6402744,63.869158368,66.7278,67.08549599999999,62.349912,62.967456,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,2026-06-29 11:35:26,65.46,64.8,61.11,65.5954939518,65.696337315,64.75093078500001,64.85177414820001,66.186606,66.4000056,64.22642590000001,64.54895850000001,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,65.55717763199999,65.7860616,63.6402744,63.869158368,66.7278,67.08549599999999,62.349912,62.967456,,,,,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,,,,,,,,
2025-06-11,2026-06-29 11:35:52,64.76,64.8,61.11,64.93463095620001,65.033560585,64.106095315,64.20502494380001,65.509169,65.7203844,63.6402744,63.869158368,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,65.55717763199999,65.7860616,63.6402744,63.869158368,66.7278,67.08549599999999,62.349912,62.967456,66.49332910000001,66.9326053,66.7278,67.08549599999999,68.64912,69.442272,68.28948,70.07148,,,,,71.3789244,75.8265102,69.8065641,76.0807278,,,,,,,,
2025-06-12,2026-06-29 11:36:15,69.03,64.8,61.11,69.2434813812,69.36613621000001,68.21624718999999,68.3389020188,70.05911900000001,70.2850044,67.482506,67.82139,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,65.55717763199999,65.7860616,63.6402744,63.869158368,66.7278,67.08549599999999,62.349912,62.967456,,,,,68.64912,69.442272,68.28948,70.07148,66.530338,66.07208999999999,65.270156,66.87471,71.3789244,75.8265102,69.8065641,76.0807278,,,,,,,,
2025-06-13,2026-06-29 11:36:39,68.9,64.8,61.11,68.9665972848,69.07996284000001,68.01716076,68.1305263152,69.67490099999999,69.89954759999999,67.384135,67.722525,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,65.55717763199999,65.7860616,63.6402744,63.869158368,66.7278,67.08549599999999,62.349912,62.967456,70.7216439,71.1888537,70.3198986,71.73737729999999,68.64912,69.442272,68.28948,70.07148,,,,,71.3789244,75.8265102,69.8065641,76.0807278,,,,,,,,
2025-06-16,2026-06-29 11:37:06,76.54,76.54,61.11,76.5336789402,76.746601785,74.750450115,74.9633729598,78.350139,78.60275639999999,73.0798159,73.4468085,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,77.4343576536,77.70470918000001,75.17016362,75.4405151464,78.81706500000001,79.23956580000001,73.64602260000001,74.3754488,,,,,,,,,72.0486707,71.5524135,70.68396340000001,72.42160650000001,71.3789244,75.8265102,69.8065641,76.0807278,71.15464560000001,68.05401020000001,67.6873836,72.2131938,,,,
2025-06-17,2026-06-29 11:37:32,69.66,76.54,61.11,70.9694764608,71.13304464,69.59959296000001,69.76316113920001,72.25320599999999,72.48616559999999,68.42686760000001,68.770494,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,77.4343576536,77.70470918000001,75.17016362,75.4405151464,78.81706500000001,79.23956580000001,73.64602260000001,74.3754488,73.3386834,73.82318219999999,73.64602260000001,74.3754488,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,71.15464560000001,68.05401020000001,67.6873836,72.2131938,,,,
2025-06-18,2026-06-29 11:38:02,74.0,76.54,61.11,74.0041831092,74.13408261000001,72.91627479,73.04617429080001,74.861844,75.10321440000001,72.1452914,72.507591,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,77.4343576536,77.70470918000001,75.17016362,75.4405151464,78.81706500000001,79.23956580000001,73.64602260000001,74.3754488,,,,,,,,,71.1273322,70.637421,69.7800764,71.49549900000001,71.3789244,75.8265102,69.8065641,76.0807278,71.15464560000001,68.05401020000001,67.6873836,72.2131938,,,,
2025-06-19,2026-06-29 11:38:28,72.96,76.54,61.11,73.479179646,73.61117155000001,72.37374745,72.505739354,74.366405,74.606178,71.5747396,71.934174,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,77.4343576536,77.70470918000001,75.17016362,75.4405151464,78.81706500000001,79.23956580000001,73.64602260000001,74.3754488,75.48362949999999,75.9822985,75.054833,76.5677565,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,71.15464560000001,68.05401020000001,67.6873836,72.2131938,,,,
2025-06-20,2026-06-29 11:38:53,73.76,76.54,61.11,73.5534732174,73.698902795,72.335500505,72.4809300826,74.598958,74.8394808,71.3878347,71.7463305,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,77.4343576536,77.70470918000001,75.17016362,75.4405151464,78.81706500000001,79.23956580000001,73.64602260000001,74.3754488,,,,,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,71.15464560000001,68.05401020000001,67.6873836,72.2131938,,,,
2025-06-23,2026-06-29 11:39:19,78.0,78.0,61.11,77.453890446,77.66751755,75.66476345,75.87839055399999,79.27024,79.525824,73.9946662,74.366253,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,78.91141752,79.186926,76.604034,76.87954248,80.3205,80.75106,75.05082,75.79416,,,,,,,,,72.9506126,72.448143,71.5688212,73.328217,71.3789244,75.8265102,69.8065641,76.0807278,72.51192,69.35214,68.97852,73.59066,,,,
2025-06-24,2026-06-29 11:39:47,67.74,78.0,61.11,66.9895748664,67.17623262000001,65.42631618,65.6129739336,68.582913,68.8040388,63.9608242,64.282023,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,78.91141752,79.186926,76.604034,76.87954248,80.3205,80.75106,75.05082,75.79416,,,,,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,72.51192,69.35214,68.97852,73.59066,,,,
2025-06-25,2026-06-29 11:40:57,65.12,78.0,61.11,65.4745874898,65.581284965,64.58099613499999,64.6876936102,66.136051,66.3492876,63.9903355,64.3116825,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,78.91141752,79.186926,76.604034,76.87954248,80.3205,80.75106,75.05082,75.79416,,,,,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,72.51192,69.35214,68.97852,73.59066,,,,
2025-06-26,2026-06-29 11:41:24,64.98,78.0,61.11,65.364253422,65.47079035,64.47200665,64.578543578,66.02483,66.237708,63.8821274,64.20293099999999,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,78.91141752,79.186926,76.604034,76.87954248,80.3205,80.75106,75.05082,75.79416,67.01673699999999,67.459471,66.636038,67.979259,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,72.51192,69.35214,68.97852,73.59066,,,,
2025-06-27,2026-06-29 11:41:54,65.3,78.0,61.11,65.6236019322,65.728929385,64.74148451500001,64.84681196780001,66.267494,66.48115440000001,64.1674033,64.48963950000001,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,78.91141752,79.186926,76.604034,76.87954248,80.3205,80.75106,75.05082,75.79416,,,,,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,72.51192,69.35214,68.97852,73.59066,,,,
2025-06-30,2026-06-29 11:42:20,65.15,65.15,61.11,65.2292929698,65.33944196499999,64.306795135,64.4169441302,65.933831,66.1464156,63.6755483,63.995314500000006,63.0237256488,63.59192154,58.26508506,58.8332809512,64.403829,66.2059629,55.1193867,56.2780323,65.933831,66.1464156,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,,,,,,,,,,,,,71.3789244,75.8265102,69.8065641,76.0807278,,,,,,,,
2025-07-01,2026-06-29 11:42:48,64.96,65.15,64.96,65.1467098266,65.247534905,64.302299795,64.4031248734,65.741722,65.95368719999999,63.7739193,64.0941795,67.08821250000001,67.44784050000001,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,66.7293758,67.1702114,66.99429255679999,67.59828544,,,,,,,,,,,,,,,,,,,,
2025-07-02,2026-06-29 11:43:15,65.56,65.15,64.96,65.767451343,65.870131775,64.907502725,65.010183157,66.378715,66.59273400000001,64.3641453,64.6873695,67.08821250000001,67.44784050000001,61.93585216,62.5398450432,68.65832750000001,70.44995250000001,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,67.3759385,67.82104550000001,66.993199,68.3436195,69.01991000000001,69.817346,68.65832750000001,70.44995250000001,,,,,,,,,,,,,,,,
2025-07-03,2026-06-29 11:43:45,67.5,65.15,64.96,67.626793683,67.731862275,66.746844225,66.851912817,68.24925,68.4693,66.1938459,66.52625850000001,67.08821250000001,67.44784050000001,61.93585216,62.5398450432,68.65832750000001,70.44995250000001,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,,,,,69.01991000000001,69.817346,68.65832750000001,70.44995250000001,,,,,,,,,,,,,,,,
2025-07-04,2026-06-29 11:44:10,67.13,65.15,64.96,67.3169936304,67.42065932,66.44879348,66.5524591696,67.92569800000001,68.14470480000001,65.91126732600002,66.14138755,67.08821250000001,67.44784050000001,61.93585216,62.5398450432,68.65832750000001,70.44995250000001,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,,,,,69.01991000000001,69.817346,68.65832750000001,70.44995250000001,,,,,,,,,,,,,,,,
2025-07-07,2026-06-29 11:44:37,65.7,65.7,64.96,66.07160170200001,66.19154535000001,65.06707365000001,65.18701729800001,66.884265,67.09991400000001,64.33463400000001,64.65771000000001,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.467693988,66.6997569,64.5241671,64.756230012,67.65457500000001,68.017239,63.215883000000005,63.842004,67.88908350000001,68.3375805,67.50342900000001,68.8641345,69.60258,70.40674800000001,69.237945,71.044695,,,,,,,,,,,,,,,,
2025-07-08,2026-06-29 11:45:02,67.96,65.7,64.96,68.0833253556,68.19032772999999,67.18718047,67.2941828444,68.724467,68.9460492,66.6168412,66.951378,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.467693988,66.6997569,64.5241671,64.756230012,67.65457500000001,68.017239,63.215883000000005,63.842004,,,,,69.60258,70.40674800000001,69.237945,71.044695,,,,,,,,,,,,,,,,
2025-07-09,2026-06-29 11:45:26,68.18,65.7,64.96,68.2444106592,68.35672536,67.30377504,67.4160897408,68.94690899999999,69.1692084,66.6758638,67.01069700000001,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.467693988,66.6997569,64.5241671,64.756230012,67.65457500000001,68.017239,63.215883000000005,63.842004,,,,,69.60258,70.40674800000001,69.237945,71.044695,,,,,,,,,,,,,,,,
2025-07-10,2026-06-29 11:45:51,68.29,65.7,64.96,68.4764929068,68.57962419,67.61276841,67.7158996932,69.068241,69.29093160000001,67.089022,67.42593000000001,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.467693988,66.6997569,64.5241671,64.756230012,67.65457500000001,68.017239,63.215883000000005,63.842004,,,,,69.60258,70.40674800000001,69.237945,71.044695,66.14240600000001,65.68683,64.889572,66.48477,,,,,,,,,,,,
2025-07-11,2026-06-29 11:46:17,66.85,65.7,64.96,67.1286994266,67.230186905,66.278741795,66.3802292734,67.713367,67.9316892,65.76101349999999,66.0912525,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.467693988,66.6997569,64.5241671,64.756230012,67.65457500000001,68.017239,63.215883000000005,63.842004,68.7306413,69.1846979,68.3402062,69.7177791,69.60258,70.40674800000001,69.237945,71.044695,,,,,,,,,,,,,,,,
2025-07-14,2026-06-29 11:46:48,68.68,68.68,64.96,68.976927348,69.09284690000001,68.0061011,68.122020652,69.715345,69.940122,67.45083404,67.6934227888,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,69.4825148112,69.72510356000001,67.45083404,67.6934227888,70.72323,71.10234360000001,66.08320920000001,66.73772960000001,,,,,,,,,66.39456179999999,65.937249,65.13695159999999,66.738231,,,,,,,,,,,,
2025-07-15,2026-06-29 11:47:13,66.86,68.68,64.96,67.1324233536,67.23359888,66.28507832,66.3862538464,67.713367,67.9316892,65.7708506,66.101139,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,69.4825148112,69.72510356000001,67.45083404,67.6934227888,70.72323,71.10234360000001,66.08320920000001,66.73772960000001,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,2026-06-29 11:47:38,66.73,68.68,64.96,67.02094787460001,67.12291330500001,66.166987395,66.2689528254,67.612257,67.8302532,65.6429683,65.9726145,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,69.4825148112,69.72510356000001,67.45083404,67.6934227888,70.72323,71.10234360000001,66.08320920000001,66.73772960000001,,,,,,,,,64.71675590000001,64.2709995,63.49092580000001,65.05174050000001,,,,,63.847675200000005,61.06544840000001,60.7364712,64.7975196,,,,
2025-07-17,2026-06-29 11:48:05,66.6,68.68,64.96,66.8515729992,66.95233986,66.00765054,66.1084174008,67.43025899999999,67.6476684,65.4954118,65.824317,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,69.4825148112,69.72510356000001,67.45083404,67.6934227888,70.72323,71.10234360000001,66.08320920000001,66.73772960000001,68.4432801,68.8954383,68.0544774,69.4262907,,,,,,,,,,,,,63.847675200000005,61.06544840000001,60.7364712,64.7975196,,,,
2025-07-18,2026-06-29 11:48:30,66.31,68.68,64.96,66.5016514674,66.600957045,65.66996725499999,65.7692728326,67.06626299999999,67.2824988,65.1707875,65.4980625,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,69.4825148112,69.72510356000001,67.45083404,67.6934227888,70.72323,71.10234360000001,66.08320920000001,66.73772960000001,68.0738157,68.5235331,67.6871118,69.0515199,,,,,,,,,,,,,63.847675200000005,61.06544840000001,60.7364712,64.7975196,,,,
2025-07-21,2026-06-29 11:48:54,66.04,66.04,64.96,66.37587966720001,66.48230176,65.48459464000001,65.5910167328,67.02581900000001,67.2419244,64.85808212,65.0913459664,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.8116668336,67.04493068000001,64.85808212,65.0913459664,68.00469000000001,68.36923080000001,63.54302760000001,64.17238880000001,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,2026-06-29 11:49:20,65.77,66.04,64.96,66.0227762328,66.12201974,65.19161186000001,65.29085536720001,66.591046,66.8057496,64.6887696,65.01362400000001,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.8116668336,67.04493068000001,64.85808212,65.0913459664,68.00469000000001,68.36923080000001,63.54302760000001,64.17238880000001,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,2026-06-29 11:49:45,65.49,66.04,64.96,65.73964305599999,65.8403788,64.8959812,64.996716944,66.32816,66.54201599999999,64.3739824,64.697256,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.8116668336,67.04493068000001,64.85808212,65.0913459664,68.00469000000001,68.36923080000001,63.54302760000001,64.17238880000001,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,2026-06-29 11:50:18,65.42,66.04,64.96,65.64792862319999,65.74694405999999,64.81867434,64.91768977679999,66.216939,66.43043639999999,64.3149598,64.637937,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.8116668336,67.04493068000001,64.85808212,65.0913459664,68.00469000000001,68.36923080000001,63.54302760000001,64.17238880000001,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,2026-06-29 11:50:45,66.15,66.04,64.96,66.3411655506,66.440237605,65.511437095,65.6105091494,66.904487,67.1202012,65.0133939,65.3398785,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,66.8116668336,67.04493068000001,64.85808212,65.0913459664,68.00469000000001,68.36923080000001,63.54302760000001,64.17238880000001,,,,,,,,,64.0960647,63.6545835,63.54302760000001,64.17238880000001,,,,,,,,,,,,
2025-07-28,2026-06-29 11:51:11,65.15,65.15,64.96,65.436748833,65.541487025,64.559566475,64.664304667,66.075385,66.288426,63.98401045000001,64.214130674,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,67.0680515,67.5111245,67.08821250000001,67.44784050000001,,,,,,,,,,,,,,,,,,,,
2025-07-29,2026-06-29 11:51:35,67.04,65.15,64.96,67.2527877912,67.35413846,66.40397594000001,66.5053266088,67.834699,68.0534124,65.91126732600002,66.14138755,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,68.8537961,69.3086663,68.4626614,69.8427027,69.01991000000001,69.817346,68.65832750000001,70.44995250000001,,,,,,,,,,,,,,,,
2025-07-30,2026-06-29 11:51:58,69.34,65.15,64.96,69.5162271324,69.62372767,68.61591013,68.72341066759999,70.15011799999999,70.37629679999999,68.0530578,68.394807,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,71.2040002,71.6743966,70.7995148,72.2266614,69.01991000000001,69.817346,68.65832750000001,70.44995250000001,,,,,75.87587839999999,80.60366719999999,74.2044576,80.87390079999999,,,,,,,,
2025-07-31,2026-06-29 11:52:22,70.3,65.15,64.96,70.4877318984,70.59505922,69.58886558,69.6961929016,71.110663,71.3399388,69.0367678,69.383457,66.99429255679999,67.59828544,61.93585216,62.5398450432,68.461344,70.3770144,58.5919712,59.82361279999999,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,,,,,69.01991000000001,69.817346,68.65832750000001,70.44995250000001,68.0626694,67.593867,66.99429255679999,67.59828544,75.87587839999999,80.60366719999999,74.2044576,80.87390079999999,,,,,,,,
2025-08-01,2026-06-29 11:52:47,69.35,65.15,69.35,69.5815743828,69.69043949,68.66982911,68.7786942172,70.231006,70.4574456,68.0924062,68.434353,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.686678500000006,63.30755800000001,65.91126732600002,66.14138755,63.98401045000001,64.214130674,67.08821250000001,67.44784050000001,62.686678500000006,63.30755800000001,,,,,69.01991000000001,69.817346,68.65832750000001,70.44995250000001,67.1316326,66.669243,66.12148009999999,66.766290852,,,,,,,,,,,,
2025-08-04,2026-06-29 11:53:13,66.85,66.85,69.35,67.1089957428,67.22410149000001,66.14498511,66.2600908572,67.854921,68.0736996,65.4757376,65.804544,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,67.63113155399999,67.86725645,65.65358555,65.889710446,68.8387875,69.2077995,64.3224015,64.959482,,,,,,,,,64.5518848,64.107264,63.3291776,64.886016,,,,,,,,,,,,
2025-08-05,2026-06-29 11:53:39,66.21,66.85,69.35,66.45408213420001,66.55395323500001,65.617661665,65.7175327658,67.02581900000001,67.2419244,65.1117649,65.4387435,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,67.63113155399999,67.86725645,65.65358555,65.889710446,68.8387875,69.2077995,64.3224015,64.959482,,,,,,,,,64.1930477,63.7508985,62.5516195,63.8664955,,,,,,,,,,,,
2025-08-06,2026-06-29 11:54:12,65.15,66.85,69.35,65.4023344098,65.502261965,64.565441135,64.6653686902,65.984386,66.1971336,64.0493581,64.3710015,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,67.63113155399999,67.86725645,65.65358555,65.889710446,68.8387875,69.2077995,64.3224015,64.959482,66.9756854,67.4181482,66.59521960000001,67.9376178,,,,,63.1456313,62.7106965,62.5516195,63.8664955,,,,,62.14643399999999,59.4383405,59.118129,63.0709695,,,,
2025-08-07,2026-06-29 11:54:37,64.36,66.85,69.35,64.574978748,64.6749719,63.73753610000001,63.837529252,65.165395,65.375502,63.213204600000005,63.530649,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,67.63113155399999,67.86725645,65.65358555,65.889710446,68.8387875,69.2077995,64.3224015,64.959482,,,,,,,,,,,,,,,,,62.14643399999999,59.4383405,59.118129,63.0709695,,,,
2025-08-08,2026-06-29 11:55:03,63.85,66.85,69.35,64.045651971,64.142970675,63.230607825,63.327926529,64.60929,64.817604,62.7311867,63.0462105,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,67.63113155399999,67.86725645,65.65358555,65.889710446,68.8387875,69.2077995,64.3224015,64.959482,,,,,,,,,,,,,,,,,62.14643399999999,59.4383405,59.118129,63.0709695,,,,
2025-08-11,2026-06-29 11:55:27,63.48,63.48,69.35,63.688639641,63.798768425000006,62.766311075,62.876439859,64.40707,64.614732,62.1212865,62.4332475,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,64.2217536432,64.44597516,62.34389844,62.5681199568,65.36852999999999,65.7189396,61.0798212,61.6847856,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,2026-06-29 11:55:51,64.0,63.48,69.35,64.28523943500001,64.383858875,63.459301625,63.557921065,64.862065,65.071194,62.9476029,63.2637135,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,64.2217536432,64.44597516,62.34389844,62.5681199568,65.36852999999999,65.7189396,61.0798212,61.6847856,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,2026-06-29 11:56:13,63.07,63.48,69.35,63.2315085816,63.33462478,62.36791042,62.4710266184,63.871187,64.07712120000001,61.7966622,62.106993,71.52177014799999,72.16658089999999,66.12148009999999,66.766290852,73.087965,75.1330965,62.5516195,63.8664955,64.2217536432,64.44597516,62.34389844,62.5681199568,65.36852999999999,65.7189396,61.0798212,61.6847856,,,,,,,,,,,,,,,,,,,,,57.30598549999999,54.2961955,52.97577149999999,59.0688625
