Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,MTL1,MTL2,MTLD,MTLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,WTL1,WTL2,WTLD,WTLU,WTH1,WTH2,WTHD,WTHU,DTL1,DTL2,DTLD,DTLU,MTH1,MTH2,MTHD,MTHU,DTH1,DTH2,DTHD,DTHU
2025-07-03,2026-05-23 14:49:54,6320.75,6223.25,6245.75,6332.588278615,6337.685666375,6289.897656125,6294.995043885,6353.35211,6365.618245,6267.1001425,6281.304955,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6254.8964709,6265.1324725,6169.1699575,6179.4059591,6298.053465,6323.31986,6117.7659125,6142.34775,,,,,6408.5161525,6478.278785,6377.08874,6503.7318775,,,,,,,,,,,,
2025-07-04,2026-05-23 14:50:12,6307.75,6307.75,6245.75,6319.79987319,6325.14265575,6275.05406925,6280.39685181,6339.8261703,6350.2011575,6252.9356525,6263.3106397,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6339.8261703,6350.2011575,6252.9356525,6263.3106397,6383.569155,6409.17862,6200.8336375,6225.74925,,,,,,,,,,,,,,,,,,,,
2025-07-07,2026-05-23 14:50:31,6262.5,6307.75,6245.75,6275.11961108,6280.245229,6232.192561,6237.31817892,6296.57865,6308.735175,6208.779605,6222.85223,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6339.8261703,6350.2011575,6252.9356525,6263.3106397,6383.569155,6409.17862,6200.8336375,6225.74925,,,,,,,,,,,,,,,,,,,,
2025-07-08,2026-05-23 14:50:47,6272.0,6307.75,6245.75,6287.342196195,6292.269817875,6246.073364625,6251.000986305,6306.37584,6318.55128,6224.9108175,6239.020005,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6339.8261703,6350.2011575,6252.9356525,6263.3106397,6383.569155,6409.17862,6200.8336375,6225.74925,,,,,,,,,,,,,,,,,,,,
2025-07-09,2026-05-23 14:51:01,6306.0,6307.75,6245.75,6322.34889958,6327.4146215,6279.9234785,6284.98920042,6339.8261703,6350.2011575,6257.421415,6271.60429,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6339.8261703,6350.2011575,6252.9356525,6263.3106397,6383.569155,6409.17862,6200.8336375,6225.74925,,,,,,,,,,,,,,,,,,,,
2025-07-10,2026-05-23 14:51:19,6323.0,6307.75,6245.75,6338.91630491,6343.97065675,6296.5861082500005,6301.6404600900005,6359.12994,6371.40723,6274.2971450000005,6288.51827,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6339.8261703,6350.2011575,6252.9356525,6263.3106397,6383.569155,6409.17862,6200.8336375,6225.74925,,,,,,,,,,,,,,,,,,,,
2025-07-11,2026-05-23 14:51:35,6274.0,6274.0,6245.75,6287.23088284,6292.549007,6242.6915930000005,6248.00971716,6310.89762,6323.08179,6219.47894,6229.7984152,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6305.9045448,6316.22402,6219.47894,6229.7984152,6349.41348,6374.88592,6171.197605124999,6191.225976565,,,,,,,,,,,,,,,,,,,,
2025-07-14,2026-05-23 14:51:49,6309.5,6274.0,6245.75,6320.0321994000005,6325.080225000001,6277.754985,6282.8030106,6340.28919,6352.530105,6255.436035,6269.61441,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6305.9045448,6316.22402,6219.47894,6229.7984152,6349.41348,6374.88592,6171.197605124999,6191.225976565,,,,,,,,,,,,,,,,,,,,
2025-07-15,2026-05-23 14:52:07,6273.75,6274.0,6245.75,6285.6714447350005,6290.844907375,6242.3436951250005,6247.517157765,6305.9045448,6316.22402,6219.47894,6229.7984152,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6305.9045448,6316.22402,6219.47894,6229.7984152,6349.41348,6374.88592,6171.197605124999,6191.225976565,,,,,,,,,,,,,,,,,,,,
2025-07-16,2026-05-23 14:52:21,6299.25,6274.0,6245.75,6310.385350145,6315.457956625,6267.902270875,6272.974877355,6330.99442,6343.21739,6245.2609625000005,6259.416275,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6305.9045448,6316.22402,6219.47894,6229.7984152,6349.41348,6374.88592,6171.197605124999,6191.225976565,,,,,,,,,,,,,,,,,,,,
2025-07-17,2026-05-23 14:52:36,6342.5,6274.0,6245.75,6355.23601454,6360.2150395,6313.5366805,6318.51570546,6374.45375,6386.760625,6292.165565,6306.42719,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6305.9045448,6316.22402,6219.47894,6229.7984152,6349.41348,6374.88592,6171.197605124999,6191.225976565,,,,,,,,,,,,,,,,,,,,
2025-07-18,2026-05-23 14:52:50,6335.75,6335.75,6245.75,6349.123304485,6354.233211125,6306.327836375,6311.437743015,6367.9685559,6378.3895975000005,6280.6923325,6291.1133741,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6367.9685559,6378.3895975000005,6280.6923325,6291.1133741,6411.905715,6437.62886,6228.3590375,6253.38525,,,,,,,,,,,,,,,,,,,,
2025-07-21,2026-05-23 14:53:09,6347.0,6335.75,6245.75,6361.65834422,6366.5864335,6320.3855965,6325.31368578,6380.23158,6392.54961,6299.61074,6313.88924,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6367.9685559,6378.3895975000005,6280.6923325,6291.1133741,6411.905715,6437.62886,6228.3590375,6253.38525,,,,,,,,,,,,,,,,,,,,
2025-07-22,2026-05-23 14:53:25,6346.5,6335.75,6245.75,6360.901082145,6365.956136625,6318.565000875,6323.620055355,6380.98521,6393.304695,6296.3844975,6310.655685,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6367.9685559,6378.3895975000005,6280.6923325,6291.1133741,6411.905715,6437.62886,6228.3590375,6253.38525,,,,,,,,,,,,,,,,,,,,
2025-07-23,2026-05-23 14:53:42,6404.0,6335.75,6245.75,6416.74271766,6421.736425499999,6374.9204145,6379.91412234,6435.74899,6448.174205,6353.712345,6368.11347,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6367.9685559,6378.3895975000005,6280.6923325,6291.1133741,6411.905715,6437.62886,6228.3590375,6253.38525,,,,,,,,,,,,,,,,,,,,
2025-07-24,2026-05-23 14:53:57,6406.75,6335.75,6245.75,6423.657603745,6428.792056625,6380.656560875,6385.791013755,6444.29013,6456.731835,6357.9312775,6372.341965,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6367.9685559,6378.3895975000005,6280.6923325,6291.1133741,6411.905715,6437.62886,6228.3590375,6253.38525,,,,,,,,,,,,,,,,,,,,
2025-07-25,2026-05-23 14:54:16,6450.0,6450.0,6245.75,6464.081679035,6469.366304875,6419.822937625,6425.107563465001,6482.79954,6493.4085000000005,6393.9495,6404.55846,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6482.79954,6493.4085000000005,6393.9495,6404.55846,6527.529,6553.716,6338.935215935,6358.963587375,,,,,,,,,,,,,,,,,,,,
2025-07-28,2026-05-23 14:54:35,6424.25,6450.0,6245.75,6440.478374765,6445.537880125,6398.105017375,6403.164522735,6460.11636,6472.58862,6376.2960425,6390.748355,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6482.79954,6493.4085000000005,6393.9495,6404.55846,6527.529,6553.716,6338.935215935,6358.963587375,,,,,,,,,,,,,,,,,,,,
2025-07-29,2026-05-23 14:54:54,6404.0,6450.0,6245.75,6420.592146475,6425.644566875,6378.278125625,6383.330546025,6440.27077,6452.704715,6356.4422425,6370.849555,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6482.79954,6493.4085000000005,6393.9495,6404.55846,6527.529,6553.716,6338.935215935,6358.963587375,,,,,,,,,,,,,,,,,,,,
2025-07-30,2026-05-23 14:55:09,6435.5,6450.0,6245.75,6453.24410023,6458.56834775,6408.6535272500005,6413.97777477,6475.94259,6488.445405,6383.98939,6398.45914,6338.935215935,6358.963587375,6171.197605124999,6191.225976565,6371.91415,6459.4171075,6077.239665,6126.5186325,,,,,6482.79954,6493.4085000000005,6393.9495,6404.55846,6527.529,6553.716,6338.935215935,6358.963587375,,,,,,,,,,,,,,,,,,,,
2025-07-31,2026-05-23 14:55:26,6359.5,6450.0,6359.5,6378.259323525,6383.829703125,6331.607394375,6337.1777739750005,6404.34774,6416.71233,6303.8296725,6318.117735,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6527.529,6553.716,6187.92069,6238.097145,,,,,6482.79954,6493.4085000000005,6393.9495,6404.55846,6527.529,6553.716,6340.6725,6366.15,,,,,,,,,,,,,,,,,,,,
2025-08-01,2026-05-23 14:55:42,6257.0,6257.0,6359.5,6276.237076725,6281.586733125,6231.433704375,6236.783360775,6300.3468,6312.5106,6202.626670000001,6212.9181836,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6288.8180964,6299.10961,6202.626670000001,6212.9181836,6332.20914,6357.61256,6150.94385,6175.659,,,,,,,,,,,,,,,,,,,,
2025-08-04,2026-05-23 14:56:00,6370.0,6257.0,6359.5,6381.97520499,6387.08607075,6339.17170425,6344.28257001,6402.58927,6414.950465,6316.48647,6330.80322,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6288.8180964,6299.10961,6202.626670000001,6212.9181836,6332.20914,6357.61256,6150.94385,6175.659,,,,,6443.27089,6513.41186,6411.67304,6539.00299,,,,,,,,,,,,
2025-08-05,2026-05-23 14:56:17,6323.0,6257.0,6359.5,6336.181506745,6341.464951625,6291.932655875,6297.216100755,6359.12994,6371.40723,6267.1001425,6281.304955,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6288.8180964,6299.10961,6202.626670000001,6212.9181836,6332.20914,6357.61256,6150.94385,6175.659,,,,,6443.27089,6513.41186,6411.67304,6539.00299,,,,,,,,,,,,
2025-08-06,2026-05-23 14:56:35,6371.0,6257.0,6359.5,6392.289042445,6397.870044125,6345.548153375,6351.129155055,6418.4155,6430.80725,6317.7273325,6332.046895,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6288.8180964,6299.10961,6202.626670000001,6212.9181836,6332.20914,6357.61256,6150.94385,6175.659,,,,,6443.27089,6513.41186,6411.67304,6539.00299,,,,,,,,,,,,
2025-08-07,2026-05-23 14:56:51,6372.5,6257.0,6359.5,6392.05552172,6397.253731000001,6348.520519,6353.7187282800005,6413.64251,6426.025045,6324.924335,6339.26021,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6288.8180964,6299.10961,6202.626670000001,6212.9181836,6332.20914,6357.61256,6150.94385,6175.659,,,,,6443.27089,6513.41186,6411.67304,6539.00299,,,,,,,,,,,,
2025-08-08,2026-05-23 14:57:08,6422.75,6422.75,6359.5,6436.216517955,6441.336565875,6393.336116625,6398.456164544999,6455.4109683,6465.9751075,6370.8362475,6385.276185,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6455.4109683,6465.9751075,6366.9363025,6377.5004417,6499.951455,6526.02782,6313.8843875,6339.25425,,,,,,,,,,,,,,,,,,,,
2025-08-11,2026-05-23 14:57:23,6396.0,6422.75,6359.5,6411.25775184,6416.350932,6368.602368,6373.69554816,6431.47842,6443.89539,6346.26717,6360.65142,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6455.4109683,6465.9751075,6366.9363025,6377.5004417,6499.951455,6526.02782,6313.8843875,6339.25425,,,,,,,,,,,,,,,,,,,,
2025-08-12,2026-05-23 14:57:39,6468.0,6422.75,6359.5,6480.5337415,6485.5837175,6438.2401925,6443.2901685,6499.80754,6512.35643,6416.74816,6431.29216,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6455.4109683,6465.9751075,6366.9363025,6377.5004417,6499.951455,6526.02782,6313.8843875,6339.25425,,,,,,,,,,,,,,,,,,,,
2025-08-13,2026-05-23 14:57:58,6485.0,6422.75,6359.5,6499.285494175,6504.501119375,6455.604633125,6460.820258325,6520.40676,6532.99542,6432.3830275,6446.962465,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6455.4109683,6465.9751075,6366.9363025,6377.5004417,6499.951455,6526.02782,6313.8843875,6339.25425,,,,,,,,,,,,,,,,,,,,
2025-08-14,2026-05-23 14:58:13,6489.25,6422.75,6359.5,6504.269398605,6509.385172125,6461.424795375,6466.540568895,6524.17491,6536.770845,6439.3318575,6453.927045,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6455.4109683,6465.9751075,6366.9363025,6377.5004417,6499.951455,6526.02782,6313.8843875,6339.25425,,,,,,,,,,,,,,,,,,,,
2025-08-15,2026-05-23 14:58:38,6467.0,6467.0,6359.5,6488.568928225,6493.919920625,6443.754366875,6449.105359275,6511.3632,6523.9344,6418.9817125,6433.530775,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6499.885988399999,6510.52291,6410.80177,6421.4386916,6544.73334,6570.98936,6357.38435,6382.929,,,,,,,,,,,,,,,,,,,,
2025-08-18,2026-05-23 14:58:56,6468.5,6467.0,6359.5,6487.572475435,6492.795174875,6443.832367625,6449.055067065,6508.8511,6521.41745,6420.4707475,6435.023185,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6499.885988399999,6510.52291,6410.80177,6421.4386916,6544.73334,6570.98936,6357.38435,6382.929,,,,,,,,,,,,,,,,,,,,
2025-08-19,2026-05-23 14:59:13,6433.0,6467.0,6359.5,6448.554445935,6453.699777375,6405.462295125,6410.607626565,6469.15992,6481.64964,6382.7485275,6397.215465,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6499.885988399999,6510.52291,6410.80177,6421.4386916,6544.73334,6570.98936,6357.38435,6382.929,,,,,,,,,,,,,,,,,,,,
2025-08-20,2026-05-23 14:59:30,6414.25,6467.0,6359.5,6428.45006641,6433.56423425,6385.61891075,6390.73307859,6448.81191,6461.262345,6363.1429,6377.5654,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6499.885988399999,6510.52291,6410.80177,6421.4386916,6544.73334,6570.98936,6357.38435,6382.929,,,,,,,,,,,,,,,,,,,,
2025-08-21,2026-05-23 14:59:47,6392.0,6467.0,6359.5,6408.81720381,6413.86070925,6366.57784575,6371.62135119,6428.4639,6440.87505,6344.778135,6359.15901,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6499.885988399999,6510.52291,6410.80177,6421.4386916,6544.73334,6570.98936,6357.38435,6382.929,,,,,,,,,,,,,,,,,,,,
2025-08-22,2026-05-23 15:00:03,6493.0,6493.0,6359.5,6502.12713022,6507.5282435,6456.8928065,6462.29391978,6526.0182036,6536.69789,6436.57583,6447.2555164000005,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6526.0182036,6536.69789,6436.57583,6447.2555164000005,6571.04586,6597.40744,6382.94365,6408.591,,,,,,,,,,,,,,,,,,,,
2025-08-25,2026-05-23 15:00:22,6460.25,6493.0,6359.5,6475.49074814,6480.5608195,6433.0289005,6438.09897186,6495.03455,6507.574225,6411.288365,6425.81999,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6526.0182036,6536.69789,6436.57583,6447.2555164000005,6571.04586,6597.40744,6382.94365,6408.591,,,,,,,,,,,,,,,,,,,,
2025-08-26,2026-05-23 15:00:41,6486.75,6493.0,6359.5,6501.10963795,6506.15127875,6458.88589625,6463.92753705,6526.0182036,6536.69789,6436.57583,6447.2555164000005,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6526.0182036,6536.69789,6436.57583,6447.2555164000005,6571.04586,6597.40744,6382.94365,6408.591,,,,,,,,,,,,,,,,,,,,
2025-08-27,2026-05-23 15:01:00,6485.0,6493.0,6359.5,6495.492319295,6500.7927553750005,6451.101167125,6456.401603205,6517.64345,6530.226775,6426.9232325,6441.490295,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6526.0182036,6536.69789,6436.57583,6447.2555164000005,6571.04586,6597.40744,6382.94365,6408.591,,,,,,,,,,,,,,,,,,,,
2025-08-28,2026-05-23 15:01:16,6516.0,6493.0,6359.5,6529.3843920300005,6534.5351227500005,6486.24702225,6491.39775297,6549.54712,6562.19204,6463.900935,6478.55181,6454.38234091,6474.77547675,6283.589828249999,6303.98296409,6487.9619,6577.058495,6187.92069,6238.097145,,,,,6526.0182036,6536.69789,6436.57583,6447.2555164000005,6571.04586,6597.40744,6382.94365,6408.591,,,,,,,,,,,,,,,,,,,,
2025-08-29,2026-05-23 15:01:31,6478.75,6478.75,6478.75,6496.273455845,6501.614339125,6451.543558375,6456.884441655,6518.8995,6531.48525,6426.9232325,6441.490295,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6511.6957395,6522.3519875,6422.4496625,6433.1059105,6556.624575,6582.9283,6368.9351875,6394.52625,,,,,,,,,,,,,,,,,,,,
2025-09-01,2026-05-23 15:01:50,6480.75,6478.75,6478.75,6492.238255255,6497.472458375,6448.401804125,6453.636007245001,6511.6957395,6522.3519875,6422.4496625,6433.1059105,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6511.6957395,6522.3519875,6422.4496625,6433.1059105,6556.624575,6582.9283,6368.9351875,6394.52625,,,,,,,,,,,,,,,,,,,,
2025-09-02,2026-05-23 15:02:06,6448.0,6478.75,6478.75,6457.066819575,6462.3461343750005,6412.852558125,6418.131872925,6479.20832,6491.71744,6388.7046675,6403.185105,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6511.6957395,6522.3519875,6422.4496625,6433.1059105,6556.624575,6582.9283,6368.9351875,6394.52625,,,,,,,,,,,,,,,,,,,,
2025-09-03,2026-05-23 15:02:22,6460.0,6478.75,6478.75,6472.045242335,6477.128647375,6429.471725125,6434.555130165,6491.76882,6504.30219,6407.5657775,6422.088965,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6511.6957395,6522.3519875,6422.4496625,6433.1059105,6556.624575,6582.9283,6368.9351875,6394.52625,,,,,,,,,,,,,,,,,,,,
2025-09-04,2026-05-23 15:02:41,6515.75,6478.75,6478.75,6529.79398503,6534.88922775,6487.12132725,6492.21656997,6549.29591,6561.940345,6465.38997,6480.04422,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6511.6957395,6522.3519875,6422.4496625,6433.1059105,6556.624575,6582.9283,6368.9351875,6394.52625,,,,,,,,,,,,,,,,,,,,
2025-09-05,2026-05-23 15:03:00,6483.75,6483.75,6478.75,6507.910375685,6513.547031125,6460.703386374999,6466.340041815,6533.9721,6546.58695,6432.8793725,6447.459935,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6516.7211655,6527.3856375,6427.4062125,6438.0706845,6561.684675,6588.0087,6373.8504375,6399.46125,,,,,,,,,,,,,,,,,,,,
2025-09-08,2026-05-23 15:03:17,6507.75,6483.75,6478.75,6524.780536135,6529.935752375,6481.605600125,6486.760816364999,6545.02534,6557.66153,6459.1856575,6473.825845,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6516.7211655,6527.3856375,6427.4062125,6438.0706845,6561.684675,6588.0087,6373.8504375,6399.46125,,,,,,,,,,,,,,,,,,,,
2025-09-09,2026-05-23 15:03:37,6532.25,6483.75,6478.75,6548.76955893,6553.92699525,6505.57602975,6510.73346607,6568.89029,6581.572555,6483.25839,6497.95314,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6516.7211655,6527.3856375,6427.4062125,6438.0706845,6561.684675,6588.0087,6373.8504375,6399.46125,,,,,,,,,,,,,,,,,,,,
2025-09-10,2026-05-23 15:03:52,6535.75,6483.75,6478.75,6556.87233957,6562.21924725,6512.09198775,6517.43889543,6579.1899,6591.89205,6487.725495,6502.43037,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6516.7211655,6527.3856375,6427.4062125,6438.0706845,6561.684675,6588.0087,6373.8504375,6399.46125,,,,,,,,,,,,,,,,,,,,
2025-09-11,2026-05-23 15:04:09,6596.25,6483.75,6478.75,6607.9891063350005,6613.183407375,6564.486835125,6569.681136165,6628.17585,6640.972575,6542.0752725,6556.903335,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6516.7211655,6527.3856375,6427.4062125,6438.0706845,6561.684675,6588.0087,6373.8504375,6399.46125,,,,,6676.7712375,6749.454075,6644.0283,6775.9726125,,,,,,,,,,,,
2025-09-12,2026-05-23 15:04:27,6588.25,6588.25,6478.75,6604.136842525,6609.336198125,6560.592239375,6565.791594975,6621.7525689,6632.5889225,6538.1045125,6552.923575,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6621.7525689,6632.5889225,6530.9981075,6541.8344611,6667.440765,6694.18906,6476.5791625,6502.60275,,,,,,,,,,,,,,,,,,,,
2025-09-15,2026-05-23 15:04:45,6673.25,6588.25,6478.75,6688.16176373,6693.35299525,6644.68519975,6649.8764312700005,6707.80942,6720.75989,6621.7525689,6632.5889225,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6621.7525689,6632.5889225,6530.9981075,6541.8344611,6667.440765,6694.18906,6476.5791625,6502.60275,,,,,,,,,,,,,,,,,,,,
2025-09-16,2026-05-23 15:05:03,6669.5,6588.25,6478.75,6686.2166071,6691.4860775,6642.0847925,6647.354262899999,6706.80458,6719.75311,6621.7525689,6632.5889225,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6621.7525689,6632.5889225,6530.9981075,6541.8344611,6667.440765,6694.18906,6476.5791625,6502.60275,,,,,6784.3822025,6858.236485,6751.11154,6885.1824275,,,,,,,,,,,,
2025-09-17,2026-05-23 15:05:19,6664.5,6588.25,6478.75,6689.86325417,6695.52607225,6642.43715275,6648.09997083,6715.09451,6728.059045,6621.7525689,6632.5889225,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6621.7525689,6632.5889225,6530.9981075,6541.8344611,6667.440765,6694.18906,6476.5791625,6502.60275,,,,,6784.3822025,6858.236485,6751.11154,6885.1824275,,,,,,,,,,,,
2025-09-18,2026-05-23 15:05:34,6700.0,6588.25,6478.75,6716.309834965,6721.641945125,6671.653412375,6676.985522535,6737.4522,6750.4599,6648.2931025,6663.361915,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6621.7525689,6632.5889225,6530.9981075,6541.8344611,6667.440765,6694.18906,6476.5791625,6502.60275,,,,,6784.3822025,6858.236485,6751.11154,6885.1824275,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
2025-09-19,2026-05-23 15:05:49,6716.0,6716.0,6478.75,6732.122813215,6737.506751375,6687.032331125,6692.416269285,6750.152203199999,6761.19868,6663.1834525,6678.286015,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6750.152203199999,6761.19868,6657.63796,6668.6844368,6796.72632,6823.99328,6602.1638,6628.692,,,,,,,,,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
2025-09-22,2026-05-23 15:06:08,6749.5,6716.0,6478.75,6763.350516695,6768.638530375,6719.063402125,6724.351415805,6783.67484,6796.77178,6696.4385675,6711.616505,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6750.152203199999,6761.19868,6657.63796,6668.6844368,6796.72632,6823.99328,6602.1638,6628.692,,,,,,,,,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
2025-09-23,2026-05-23 15:06:27,6717.75,6716.0,6478.75,6734.50710731,6739.79719675,6690.20260825,6695.49269769,6755.0369,6768.07855,6667.402385,6682.51451,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6750.152203199999,6761.19868,6657.63796,6668.6844368,6796.72632,6823.99328,6602.1638,6628.692,,,,,,,,,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
2025-09-24,2026-05-23 15:06:44,6697.25,6716.0,6478.75,6712.14795153,6717.40517025,6668.11874475,6673.37596347,6732.428,6745.426,6645.563205,6660.62583,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6750.152203199999,6761.19868,6657.63796,6668.6844368,6796.72632,6823.99328,6602.1638,6628.692,,,,,,,,,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
2025-09-25,2026-05-23 15:07:00,6662.75,6716.0,6478.75,6679.761897959999,6685.106193,6635.003427,6640.34772204,6701.27796,6714.21582,6611.3154,6626.3004,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6750.152203199999,6761.19868,6657.63796,6668.6844368,6796.72632,6823.99328,6602.1638,6628.692,,,,,,,,,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
